experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,15,57,greedy_phase1,100,100,100,0.0,0.9999999999999925,False,0.0025756359100341797
10,random,Universal,random,5,20,15,57,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.012080192565917969
10,random,Universal,random,5,20,15,57,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.11931729316711426
10,random,Universal,random,5,20,16,58,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.00531458854675293
10,random,Universal,random,5,20,16,58,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.012295007705688477
10,random,Universal,random,5,20,16,58,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.09892940521240234
10,random,Universal,random,5,20,17,59,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.002831697463989258
10,random,Universal,random,5,20,17,59,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.013915300369262695
10,random,Universal,random,5,20,17,59,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.08970069885253906
10,random,Universal,random,5,20,18,60,greedy_phase1,100,100,100,0.0,0.999999999999994,False,0.0029976367950439453
10,random,Universal,random,5,20,18,60,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999947,False,0.009372949600219727
10,random,Universal,random,5,20,18,60,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999947,False,0.08783078193664551
10,random,Universal,random,5,20,19,61,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.0018296241760253906
10,random,Universal,random,5,20,19,61,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.012121200561523438
10,random,Universal,random,5,20,19,61,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.08691668510437012
10,random,Universal,random,5,20,20,62,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.0021598339080810547
10,random,Universal,random,5,20,20,62,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.013521671295166016
10,random,Universal,random,5,20,20,62,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.09636282920837402
10,random,Universal,random,5,20,21,63,greedy_phase1,100,100,100,0.0,0.9999999999999942,False,0.001512765884399414
10,random,Universal,random,5,20,21,63,commutation_phase2,100,100,100,0.0,0.9999999999999942,False,0.007997751235961914
10,random,Universal,random,5,20,21,63,hybrid_phase1_2,100,100,100,0.0,0.9999999999999942,False,0.09689164161682129
10,random,Universal,random,5,20,22,64,greedy_phase1,100,100,100,0.0,0.9999999999999906,False,0.002271890640258789
10,random,Universal,random,5,20,22,64,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999913,False,0.014720678329467773
10,random,Universal,random,5,20,22,64,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999913,False,0.10269832611083984
10,random,Universal,random,5,20,23,65,greedy_phase1,100,100,100,0.0,0.999999999999994,False,0.0023622512817382812
10,random,Universal,random,5,20,23,65,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.009800195693969727
10,random,Universal,random,5,20,23,65,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.09648680686950684
10,random,Universal,random,5,20,24,66,greedy_phase1,100,100,100,0.0,0.9999999999999944,False,0.0025146007537841797
10,random,Universal,random,5,20,24,66,commutation_phase2,100,100,100,0.0,0.9999999999999944,False,0.009506464004516602
10,random,Universal,random,5,20,24,66,hybrid_phase1_2,100,100,100,0.0,0.9999999999999944,False,0.10096049308776855
10,random,Universal,random,5,20,25,67,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0042591094970703125
10,random,Universal,random,5,20,25,67,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.015997648239135742
10,random,Universal,random,5,20,25,67,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.10515809059143066
10,random,Universal,random,5,20,26,68,greedy_phase1,100,100,100,0.0,0.999999999999994,False,0.003000020980834961
10,random,Universal,random,5,20,26,68,commutation_phase2,100,100,100,0.0,0.999999999999994,False,0.009199142456054688
10,random,Universal,random,5,20,26,68,hybrid_phase1_2,100,100,100,0.0,0.999999999999994,False,0.09618115425109863
10,random,Universal,random,5,20,27,69,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.003000020980834961
