input_circuit_sha256,circuit_family,rule_set,budget_seconds,window_gates,LBL,RANDOM_TOPOLOGICAL,WCL,oracle_best_pp,oracle_worst_pp,random_listing_pp,best_minus_random_pp,random_minus_worst_pp,best_tie_count,worst_tie_count
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,10,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,30,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,120,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,120,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08824540c17b7e5551c4fed38e25fb7c445eb88bc2adf305e2ac828fad4d56a8,Adder,COMMUTATION_PLUS_TEMPLATES,120,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,10,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,10,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,10,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,30,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,30,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,30,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,120,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,120,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_ONLY,120,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,10,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,10,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,10,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,30,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,30,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,30,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,120,4,25.07598784194529,24.164133738601823,25.07598784194529,25.07598784194529,24.164133738601823,24.164133738601823,0.9118541033434688,0.0,2,1
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,120,16,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
08d1f72d01ec4aea7a1db3a931475f5b6dec3dbcbae9f261b9ca622d0598111e,QuantumWalk,COMMUTATION_PLUS_TEMPLATES,120,64,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,25.07598784194529,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,10,4,0.0,2.94943820224719,3.3707865168539297,3.3707865168539297,0.0,2.94943820224719,0.4213483146067398,2.94943820224719,1,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,10,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,10,64,4.35393258426966,4.28370786516854,4.35393258426966,4.35393258426966,4.28370786516854,4.28370786516854,0.0702247191011196,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,30,4,3.3707865168539297,2.94943820224719,3.3707865168539297,3.3707865168539297,2.94943820224719,2.94943820224719,0.4213483146067398,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,30,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,30,64,4.35393258426966,4.28370786516854,4.35393258426966,4.35393258426966,4.28370786516854,4.28370786516854,0.0702247191011196,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,120,4,3.3707865168539297,2.94943820224719,3.3707865168539297,3.3707865168539297,2.94943820224719,2.94943820224719,0.4213483146067398,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,120,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_ONLY,120,64,4.35393258426966,4.28370786516854,4.35393258426966,4.35393258426966,4.28370786516854,4.28370786516854,0.0702247191011196,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,10,4,3.3707865168539297,2.94943820224719,3.3707865168539297,3.3707865168539297,2.94943820224719,2.94943820224719,0.4213483146067398,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,10,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,10,64,4.35393258426966,0.0,4.35393258426966,4.35393258426966,0.0,0.0,4.35393258426966,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,30,4,3.3707865168539297,2.94943820224719,3.3707865168539297,3.3707865168539297,2.94943820224719,2.94943820224719,0.4213483146067398,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,30,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,30,64,4.35393258426966,4.28370786516854,4.35393258426966,4.35393258426966,4.28370786516854,4.28370786516854,0.0702247191011196,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,120,4,3.3707865168539297,2.94943820224719,3.3707865168539297,3.3707865168539297,2.94943820224719,2.94943820224719,0.4213483146067398,0.0,2,1
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,120,16,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,3.3707865168539297,0.0,0.0,3,3
0a54b71bfd47499f18a2421cd6bf97c15dc3f348b2d97f00df878dc6173f5324,Grover,COMMUTATION_PLUS_TEMPLATES,120,64,4.35393258426966,4.28370786516854,4.35393258426966,4.35393258426966,4.28370786516854,4.28370786516854,0.0702247191011196,0.0,2,1
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,10,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,10,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,10,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,30,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,30,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,30,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,120,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,120,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_ONLY,120,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,10,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,10,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,10,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,30,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,30,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,30,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,120,4,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,120,16,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,IQP,COMMUTATION_PLUS_TEMPLATES,120,64,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,10.256410256410254,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,10,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,10,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,10,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,30,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,30,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,30,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,120,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,120,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_ONLY,120,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,10,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,10,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,10,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,30,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,30,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,30,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,120,4,18.75,14.0625,18.75,18.75,14.0625,14.0625,4.6875,0.0,2,1
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,120,16,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0a90fc5e637b6da47ad2addab3dcc441b7340b4c926ab8292227e140ae48b338,Grover,COMMUTATION_PLUS_TEMPLATES,120,64,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,10,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,30,4,0.0,5.413043478260871,5.673913043478263,5.673913043478263,0.0,5.413043478260871,0.26086956521739246,5.413043478260871,1,1
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,30,16,5.673913043478263,5.771739130434783,5.673913043478263,5.771739130434783,5.673913043478263,5.771739130434783,0.0,0.09782608695651973,1,2
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,30,64,6.586956521739129,0.0,0.0,6.586956521739129,0.0,0.0,6.586956521739129,0.0,1,2
0b12314b8f546448b63ec916582bdcd18c8f92e57f6756737f55de986300e4e8,QuantumWalk,COMMUTATION_ONLY,120,4,5.673913043478263,5.413043478260871,5.673913043478263,5.673913043478263,5.413043478260871,5.413043478260871,0.26086956521739246,0.0,2,1
