schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,commuting_block_count,mean_block_size,max_block_size,cancellable_pair_count,mergeable_rotation_count,adjacent_commuting_pairs,commutation_enabled_inverse_pairs,structural_lower_bound,structural_upper_bound_reduction,observed_best_gate_count,observed_best_reduction,ceiling_gap,ceiling_gap_pct,best_optimizer,best_compiler,analysis_method,analysis_version,source_file,source_sha256,input_circuit_sha256,env_id,notes,seed,trial
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.352296+00:00,vqe_twolocal_4,VQE,two_local,real_circuit_v1_full,4,11,30,24,6,0,"{""cx"":6,""u"":24}",13,2.3076923076923075,4,0,0,17,0,30,0.0,30,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,246,12
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.371295+00:00,hardware_eff_4,HardwareEfficient,hardware_efficient,real_circuit_v1_full,4,8,22,16,6,0,"{""cx"":6,""ry"":8,""rz"":8}",11,2.0,3,0,0,11,0,22,0.0,22,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,346,13
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.397389+00:00,qft_5,QFT,qft,real_circuit_v1_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",12,1.25,2,0,0,3,0,15,0.0,15,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,14
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.405393+00:00,ghz_5,GHZ,ghz,real_circuit_v1_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,1.0,1,0,0,0,0,5,0.0,5,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,15
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.420069+00:00,cnot_chain_5,CNOT,cnot_chain,real_circuit_v1_full,5,20,32,0,32,0,"{""cx"":32}",29,1.103448275862069,2,16,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,16
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.438244+00:00,bv_5,Oracle,bernstein_vazirani,real_circuit_v1_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,4.0,7,0,0,12,3,10,0.375,10,0.375,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,47,17
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.476250+00:00,qaoa_line_5,QAOA,qaoa_line,real_circuit_v1_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",33,1.1818181818181819,2,0,0,6,0,39,0.0,39,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,147,18
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.518825+00:00,vqe_twolocal_5,VQE,two_local,real_circuit_v1_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",17,2.235294117647059,4,0,0,21,0,38,0.0,38,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,247,19
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.545795+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,real_circuit_v1_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",13,2.1538461538461537,3,0,0,15,0,28,0.0,28,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,347,20
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.594475+00:00,qft_6,QFT,qft,real_circuit_v1_full,6,11,21,6,15,0,"{""cp"":15,""h"":6}",17,1.2352941176470589,2,0,0,4,0,21,0.0,21,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,e761adf8efeac5c21762208c08429dd4686d16eb4cbc1582e6d4ebc809852f66,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,21
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.605391+00:00,ghz_6,GHZ,ghz,real_circuit_v1_full,6,6,6,1,5,0,"{""cx"":5,""h"":1}",6,1.0,1,0,0,0,0,6,0.0,6,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,22
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.629007+00:00,cnot_chain_6,CNOT,cnot_chain,real_circuit_v1_full,6,22,40,0,40,0,"{""cx"":40}",37,1.0810810810810811,2,20,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,a9cbe813352eb8bbddbb6de7feecde853f066b5cf29e96a7a2f84a6cd354761a,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,23
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.665254+00:00,bv_6,Oracle,bernstein_vazirani,real_circuit_v1_full,7,7,19,16,3,0,"{""cx"":3,""h"":14,""x"":2}",5,3.8,8,0,0,14,3,13,0.3157894736842105,13,0.3157894736842105,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,dbf410d1e5693402b537af90e7218374f0c429041426b90bd4d34500d64685d5,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,48,24
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.727344+00:00,qaoa_line_6,QAOA,qaoa_line,real_circuit_v1_full,6,24,48,28,20,0,"{""cx"":20,""u"":28}",41,1.170731707317073,2,0,0,7,0,48,0.0,48,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,3113b971b548c7ee4e78af92d32b392c5bfcc30e701ff59f7420abc819314785,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,148,25
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.788270+00:00,vqe_twolocal_6,VQE,two_local,real_circuit_v1_full,6,13,46,36,10,0,"{""cx"":10,""u"":36}",21,2.1904761904761907,4,0,0,25,0,46,0.0,46,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,1354b2c415488af23f54ca83073915b0013ab763726db811a1958e2ad8b7ec46,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,248,26
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.828126+00:00,hardware_eff_6,HardwareEfficient,hardware_efficient,real_circuit_v1_full,6,8,34,24,10,0,"{""cx"":10,""ry"":12,""rz"":12}",13,2.6153846153846154,7,0,0,21,0,34,0.0,34,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,9122b5a207a4c0a8ffeedf35af10c42a747aa84296b789e02a6bac63a0970083,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,348,27
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.921934+00:00,qft_7,QFT,qft,real_circuit_v1_full,7,13,28,7,21,0,"{""cp"":21,""h"":7}",23,1.2173913043478262,2,0,0,5,0,28,0.0,28,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,9cf4c5281ab2344104a756731bc6d9b10b550a5a3efc19a7d293b22d1eb6c36d,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,28
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:23.943859+00:00,ghz_7,GHZ,ghz,real_circuit_v1_full,7,7,7,1,6,0,"{""cx"":6,""h"":1}",7,1.0,1,0,0,0,0,7,0.0,7,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,29
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.002494+00:00,cnot_chain_7,CNOT,cnot_chain,real_circuit_v1_full,7,24,48,0,48,0,"{""cx"":48}",45,1.0666666666666667,2,24,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,1471775899d1c2380831c33f6973a9ae573c1e498ba4cc2efb7e99ab6579f93a,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,30
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.137858+00:00,bv_7,Oracle,bernstein_vazirani,real_circuit_v1_full,8,6,20,18,2,0,"{""cx"":2,""h"":16,""x"":2}",4,5.0,9,0,0,16,5,10,0.5,10,0.5,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,50b395729f861742949308b817a01e0a10080914e86479b908b73eb2a45bdba8,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,49,31
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.269001+00:00,qaoa_line_7,QAOA,qaoa_line,real_circuit_v1_full,7,27,57,33,24,0,"{""cx"":24,""u"":33}",49,1.163265306122449,2,0,0,8,0,57,0.0,57,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,a050a1c56c581ed0f135dedfb61270e3d1bea278f999078948c468110edb8f1b,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,149,32
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.384773+00:00,vqe_twolocal_7,VQE,two_local,real_circuit_v1_full,7,14,54,42,12,0,"{""cx"":12,""u"":42}",25,2.16,4,0,0,29,0,54,0.0,54,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,455c61bf304403b492eecb5a0b871a0c365cc57687c4fae8322fe6281399ff5a,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,249,33
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.471234+00:00,hardware_eff_7,HardwareEfficient,hardware_efficient,real_circuit_v1_full,7,8,40,28,12,0,"{""cx"":12,""ry"":14,""rz"":14}",15,2.6666666666666665,8,0,0,25,0,40,0.0,40,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,69a7cb190f4e09b7a642e3ee8627bbea6037484b6785d26f873302a0dce6d5fd,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,349,34
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.894740+00:00,qft_8,QFT,qft,real_circuit_v1_full,8,15,36,8,28,0,"{""cp"":28,""h"":8}",30,1.2,2,0,0,6,0,36,0.0,36,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,b2f83603b76f95e86e3b51898d6ea360adf3a62f51aa296baf0178913d4108b2,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,35
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:24.979939+00:00,ghz_8,GHZ,ghz,real_circuit_v1_full,8,8,8,1,7,0,"{""cx"":7,""h"":1}",8,1.0,1,0,0,0,0,8,0.0,8,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,36
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:25.240543+00:00,cnot_chain_8,CNOT,cnot_chain,real_circuit_v1_full,8,26,56,0,56,0,"{""cx"":56}",53,1.0566037735849056,2,28,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,d3e8b51351e86caa6d8939fe0a903f48a089e7d220d46a14b52d6c94e6e43394,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,37
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:26.015467+00:00,bv_8,Oracle,bernstein_vazirani,real_circuit_v1_full,9,7,23,20,3,0,"{""cx"":3,""h"":18,""x"":2}",5,4.6,10,0,0,18,0,23,0.0,23,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,27c1cdf3eda94e12894f67e152b42d888e3e26b135a7921a2ff59c204f99788d,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,50,38
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:26.545205+00:00,qaoa_line_8,QAOA,qaoa_line,real_circuit_v1_full,8,30,66,38,28,0,"{""cx"":28,""u"":38}",57,1.1578947368421053,2,0,0,9,0,66,0.0,66,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,ca386edd88164ffa11c481f7253c35755085ab3b89dc4a040baf53ef07db46b7,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,150,39
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:27.009795+00:00,vqe_twolocal_8,VQE,two_local,real_circuit_v1_full,8,15,62,48,14,0,"{""cx"":14,""u"":48}",29,2.1379310344827585,4,0,0,33,0,62,0.0,62,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,2e7603cd238f1c4466d4f0e8566afa2b714fd83fb8ab436c7831b57c874b2ae0,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,250,40
