experiment,run_id,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0009989738464355469,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.001001596450805664,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0009884834289550781,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0009982585906982422,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.001001119613647461,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.001001596450805664,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.0010845661163330078,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0009028911590576172,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0009887218475341797,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0010020732879638672,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0010662078857421875,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0010068416595458984,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0009996891021728516,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0010039806365966797,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.001100778579711914,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0009987354278564453,1,0
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0010564327239990234,3,2
E27_new_families,e27_full_20260721_040206,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0009860992431640625,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.0029926300048828125,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.011780738830566406,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.0019981861114501953,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.011299848556518555,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.0030012130737304688,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009913444519042969,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0010018348693847656,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.007211208343505859,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.01842951774597168,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0012307167053222656,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.00800633430480957,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.01839590072631836,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009982585906982422,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.00699925422668457,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.02239847183227539,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0020012855529785156,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.010601997375488281,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.028179407119750977,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.001997709274291992,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.010679244995117188,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.029145240783691406,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0019998550415039062,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.010612964630126953,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.02977466583251953,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.0029997825622558594,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009002447128295898,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.003000974655151367,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.008996725082397461,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0010063648223876953,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.004008769989013672,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009143590927124023,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0010066032409667969,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.0059964656829833984,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.019422531127929688,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009984970092773438,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.006513357162475586,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.01930713653564453,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009992122650146484,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.0071125030517578125,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.01699995994567871,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0009999275207519531,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.0100860595703125,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.025150299072265625,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0019078254699707031,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.010104894638061523,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.026497840881347656,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0019981861114501953,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.010998249053955078,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.026763200759887695,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0009894371032714844,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.0029897689819335938,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.010012388229370117,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0009508132934570312,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.0029990673065185547,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.010215282440185547,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.003908634185791016,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.010299444198608398,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.0010151863098144531,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.006170511245727539,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.019302845001220703,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.000985860824584961,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.006997823715209961,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.020406723022460938,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.0009999275207519531,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.006140232086181641,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.020105838775634766,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.0019943714141845703,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.010007619857788086,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.028693437576293945,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.0009806156158447266,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.009279251098632812,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.028354644775390625,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.0018982887268066406,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.010012149810791016,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.02985095977783203,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.0010035037994384766,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.003995656967163086,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.009987831115722656,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.0009944438934326172,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.004006385803222656,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.01068425178527832,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.0010867118835449219,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.003001689910888672,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.011779069900512695,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0009992122650146484,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.00750422477722168,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.019261837005615234,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0009987354278564453,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.0066492557525634766,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.020758867263793945,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.00099945068359375,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.007285118103027344,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.020159244537353516,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.0016369819641113281,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.009066343307495117,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.02823472023010254,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.0020132064819335938,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.010081768035888672,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.02952265739440918,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.002058267593383789,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.010592937469482422,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.0294802188873291,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0010006427764892578,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.00342559814453125,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.010678529739379883,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0010914802551269531,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.0031697750091552734,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.012085676193237305,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0010066032409667969,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.002996206283569336,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.011363744735717773,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.0011973381042480469,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.007418632507324219,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.02117609977722168,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.00200653076171875,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.0060214996337890625,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.022804737091064453,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.0009982585906982422,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.0069997310638427734,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.02050948143005371,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.0019991397857666016,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.013092041015625,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.031351327896118164,1,0
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.0020809173583984375,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.010082721710205078,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.03217148780822754,2,1
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.0020029544830322266,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.009914159774780273,3,2
E27_new_families,e27_full_20260721_040206,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.03181123733520508,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.001979827880859375,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,55,0.08333333333333337,1.0,exact,True,0.01091623306274414,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,0.9999999999999992,exact,True,0.001325368881225586,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,0.9999999999999992,exact,True,0.0019850730895996094,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,55,0.08333333333333337,0.9999999999999992,exact,True,0.013684272766113281,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.0019996166229248047,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,10,60,54,0.09999999999999998,1.0,exact,True,0.010991811752319336,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,0.9999999999999998,exact,True,0.0015935897827148438,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,0.9999999999999998,exact,True,0.0040128231048583984,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,110,0.08333333333333337,1.0,exact,True,0.024228572845458984,1,0
