experiment,run_id,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,10,4,4,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,10,4,4,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,10,4,4,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,10,4,4,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,20,8,8,0.0,1.0000000000000013,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,20,8,8,0.0,1.0000000000000013,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,20,8,8,0.0,1.0000000000000013,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999993,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999993,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999993,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,20,8,8,0.0,0.9999999999999996,exact,True,0.0010008811950683594,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999987,exact,True,0.0010037422180175781,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999987,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999987,exact,True,0.001001119613647461,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999984,exact,True,0.00099945068359375,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999984,exact,True,0.0009999275207519531,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,5,5,30,12,12,0.0,0.9999999999999984,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0009624958038330078,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,10,3,3,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,10,3,3,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,10,3,3,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,20,9,9,0.0,1.0000000000000009,exact,True,0.0009202957153320312,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.0015404224395751953,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0010137557983398438,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,20,9,9,0.0,0.9999999999999998,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0009698867797851562,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0009579658508300781,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999991,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,6,6,30,15,15,0.0,0.9999999999999996,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0011022090911865234,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0010089874267578125,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,10,4,4,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,10,4,4,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,20,8,8,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,20,8,8,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0010521411895751953,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0010001659393310547,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0011248588562011719,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,30,12,12,0.0,0.9999999999999996,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.001079559326171875,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,QuantumVolume,8,8,30,12,12,0.0,1.0,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0010218620300292969,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.00400090217590332,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009387731552124023,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0008976459503173828,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.00391840934753418,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.008998632431030273,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0005209445953369141,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,10,82,82,0.0,0.9999999999999883,exact,True,0.005304813385009766,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009978771209716797,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.000997781753540039,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.008084297180175781,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.01799917221069336,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009989738464355469,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.007202863693237305,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.017043590545654297,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009984970092773438,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,20,162,162,0.0,0.9999999999999761,exact,True,0.005999088287353516,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.019092321395874023,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0015840530395507812,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.009999275207519531,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.02851581573486328,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.001999378204345703,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.00999760627746582,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.028235673904418945,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0015361309051513672,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,3,30,242,242,0.0,0.9999999999999645,exact,True,0.010288715362548828,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,3,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.027852535247802734,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.004001140594482422,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009288311004638672,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.0009875297546386719,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.004077911376953125,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.009141683578491211,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.001007080078125,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,10,82,82,0.0,0.9999999999999883,exact,True,0.003004789352416992,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,10,82,42,0.4878048780487805,0.9999999999999941,exact,True,0.010682344436645508,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009982585906982422,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.007086277008056641,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.019323348999023438,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009982585906982422,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.006517887115478516,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.018091201782226562,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.0009937286376953125,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,20,162,162,0.0,0.9999999999999761,exact,True,0.006163835525512695,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,20,162,82,0.49382716049382713,0.9999999999999881,exact,True,0.018875598907470703,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0029990673065185547,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.009982109069824219,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.026365995407104492,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0020177364349365234,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.01032710075378418,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.027381420135498047,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.0019989013671875,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,4,4,30,242,242,0.0,0.9999999999999645,exact,True,0.012089729309082031,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,4,4,30,242,122,0.49586776859504134,0.9999999999999822,exact,True,0.028097867965698242,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.004084587097167969,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.009054899215698242,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.003998994827270508,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.009999513626098633,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.0008947849273681641,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,10,83,83,0.0,0.9999999999999879,exact,True,0.0030870437622070312,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,10,83,43,0.4819277108433735,0.9999999999999936,exact,True,0.012858152389526367,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.000997304916381836,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.006176948547363281,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.021092653274536133,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.0009984970092773438,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.007401943206787109,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.019992589950561523,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.0007176399230957031,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,20,163,163,0.0,0.9999999999999757,exact,True,0.006089448928833008,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,20,163,83,0.49079754601227,0.9999999999999877,exact,True,0.01884603500366211,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.00099945068359375,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.010986328125,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.02875065803527832,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.0019974708557128906,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.01151132583618164,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.028946876525878906,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.0010037422180175781,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,5,5,30,243,243,0.0,0.9999999999999636,exact,True,0.011059761047363281,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,5,5,30,243,123,0.49382716049382713,0.9999999999999815,exact,True,0.029390811920166016,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.001001119613647461,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.003996610641479492,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.009793996810913086,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.0009970664978027344,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.0030078887939453125,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.012328624725341797,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,10,84,84,0.0,0.9999999999999869,exact,True,0.003999948501586914,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,10,84,44,0.47619047619047616,0.9999999999999932,exact,True,0.01209115982055664,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0009953975677490234,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.006994724273681641,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.01903510093688965,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0019991397857666016,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.006011247634887695,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.021851778030395508,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0010843276977539062,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,20,164,164,0.0,0.9999999999999752,exact,True,0.006085872650146484,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,20,164,84,0.4878048780487805,0.9999999999999869,exact,True,0.0207822322845459,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.0029993057250976562,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.010613441467285156,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.033863067626953125,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.001997709274291992,2,1
