schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,fidelity,runtime_seconds,compiler,compiler_backend,compiler_opt_level,compiler_status,conversion_format,conversion_caveat,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.263167+00:00,surface_code_4,SurfaceCode,5,7,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0019943714141845703,qiskit,transpiler,0,ok,native,,946,26,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.269503+00:00,surface_code_4,SurfaceCode,5,7,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.004361629486083984,qiskit,transpiler,1,ok,native,,946,26,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.277275+00:00,surface_code_4,SurfaceCode,5,7,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0056684017181396484,qiskit,transpiler,2,ok,native,,946,26,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.286316+00:00,surface_code_4,SurfaceCode,5,7,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.00590968132019043,qiskit,transpiler,3,ok,native,,946,26,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.299219+00:00,uccsd_4,UCCSD_inspired,4,28,28,0.0,0.0,0.0,0.0,0.0,1.0,0.00099945068359375,custom,greedy_phase1,none,ok,,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.301730+00:00,uccsd_4,UCCSD_inspired,4,28,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0015053749084472656,custom,commutation_phase2,none,ok,,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.305807+00:00,uccsd_4,UCCSD_inspired,4,28,28,0.0,0.0,0.0,0.0,0.0,1.0,0.002993345260620117,custom,hybrid_phase1_2,none,ok,,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.311808+00:00,uccsd_4,UCCSD_inspired,4,28,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0019023418426513672,qiskit,transpiler,0,ok,native,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,544c277616c81a3ec78bf321ba6c789cdb42d06583917ac84b7848ba8d7c4046,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.322316+00:00,uccsd_4,UCCSD_inspired,4,28,26,0.0714285714285714,7.14285714285714,0.0625,0.0,0.0,1.0,0.0043947696685791016,qiskit,transpiler,1,ok,native,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,92cc805d275b1b08944e10ae3bb8a7199cd491f582edcc0010b0f7d88697b200,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.331276+00:00,uccsd_4,UCCSD_inspired,4,28,22,0.2142857142857143,21.42857142857143,0.0625,0.2857142857142857,0.2857142857142857,1.0,0.003977537155151367,qiskit,transpiler,2,ok,native,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,c63f180032003f639f20935f51436c858f1f18ee463fc308a636252cfa6c6873,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.342225+00:00,uccsd_4,UCCSD_inspired,4,28,22,0.2142857142857143,21.42857142857143,0.0625,0.2857142857142857,0.2857142857142857,1.0,0.005088329315185547,qiskit,transpiler,3,ok,native,,1046,27,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,c63f180032003f639f20935f51436c858f1f18ee463fc308a636252cfa6c6873,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.358228+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0009996891021728516,custom,greedy_phase1,none,ok,,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.361977+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0020024776458740234,custom,commutation_phase2,none,ok,,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.369041+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,1.0,0.006545066833496094,custom,hybrid_phase1_2,none,ok,,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.374952+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,0.9999999999999987,0.002254962921142578,qiskit,transpiler,0,ok,native,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.382953+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,0.9999999999999987,0.003000497817993164,qiskit,transpiler,1,ok,native,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.393952+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,0.9999999999999987,0.0059947967529296875,qiskit,transpiler,2,ok,native,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.406036+00:00,qft_5,QFT,5,15,15,0.0,0.0,0.0,0.0,0.0,0.9999999999999987,0.0060117244720458984,qiskit,transpiler,3,ok,native,,42,28,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.419952+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0009088516235351562,custom,greedy_phase1,none,ok,,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.419952+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,custom,commutation_phase2,none,ok,,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.422050+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0009832382202148438,custom,hybrid_phase1_2,none,ok,,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.425048+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0019927024841308594,qiskit,transpiler,0,ok,native,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.429052+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.002023935317993164,qiskit,transpiler,1,ok,native,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.436951+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.006995201110839844,qiskit,transpiler,2,ok,native,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.444950+00:00,ghz_5,GHZ,5,5,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.004968404769897461,qiskit,transpiler,3,ok,native,,42,29,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.458044+00:00,cnot_chain_5,CNOT,5,32,0,1.0,100.0,1.0,1.0,1.0,1.0,0.0010862350463867188,custom,greedy_phase1,none,ok,,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.460059+00:00,cnot_chain_5,CNOT,5,32,32,0.0,0.0,0.0,0.0,0.0,1.0,0.0010116100311279297,custom,commutation_phase2,none,ok,,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.462062+00:00,cnot_chain_5,CNOT,5,32,0,1.0,100.0,1.0,1.0,1.0,1.0,0.0020029544830322266,custom,hybrid_phase1_2,none,ok,,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.470560+00:00,cnot_chain_5,CNOT,5,32,32,0.0,0.0,0.0,0.0,0.0,1.0,0.0019049644470214844,qiskit,transpiler,0,ok,native,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.477199+00:00,cnot_chain_5,CNOT,5,32,0,1.0,100.0,1.0,1.0,1.0,1.0,0.0029883384704589844,qiskit,transpiler,1,ok,native,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.485085+00:00,cnot_chain_5,CNOT,5,32,0,1.0,100.0,1.0,1.0,1.0,1.0,0.004991054534912109,qiskit,transpiler,2,ok,native,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.494185+00:00,cnot_chain_5,CNOT,5,32,0,1.0,100.0,1.0,1.0,1.0,1.0,0.0060994625091552734,qiskit,transpiler,3,ok,native,,42,30,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.508103+00:00,bv_5,Oracle,6,16,16,0.0,0.0,0.0,0.0,0.0,1.0,0.00099945068359375,custom,greedy_phase1,none,ok,,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.510186+00:00,bv_5,Oracle,6,16,10,0.375,37.5,0.0,0.0,0.0,1.0,0.00208282470703125,custom,commutation_phase2,none,ok,,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,d256f35589a6caab8589b2787038960aa4ec48a5ebc1314fd329a52753e51dc6,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.513200+00:00,bv_5,Oracle,6,16,10,0.375,37.5,0.0,0.0,0.0,1.0,0.0030138492584228516,custom,hybrid_phase1_2,none,ok,,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,d256f35589a6caab8589b2787038960aa4ec48a5ebc1314fd329a52753e51dc6,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.519790+00:00,bv_5,Oracle,6,16,16,0.0,0.0,0.0,0.0,0.0,0.9999999999999963,0.001980304718017578,qiskit,transpiler,0,ok,native,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.526785+00:00,bv_5,Oracle,6,16,8,0.5,50.0,0.33333333333333337,0.0,0.0,0.9999999999999967,0.0030007362365722656,qiskit,transpiler,1,ok,native,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.536786+00:00,bv_5,Oracle,6,16,8,0.5,50.0,0.33333333333333337,0.0,0.0,0.9999999999999967,0.005004167556762695,qiskit,transpiler,2,ok,native,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.544875+00:00,bv_5,Oracle,6,16,8,0.5,50.0,0.33333333333333337,0.0,0.0,0.9999999999999967,0.0060536861419677734,qiskit,transpiler,3,ok,native,,47,31,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.559987+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0009710788726806641,custom,greedy_phase1,none,ok,,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.562974+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0019855499267578125,custom,commutation_phase2,none,ok,,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.570402+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,1.0,0.005514621734619141,custom,hybrid_phase1_2,none,ok,,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.578493+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,0.002084016799926758,qiskit,transpiler,0,ok,native,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.589412+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,0.003084421157836914,qiskit,transpiler,1,ok,native,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.603659+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,0.005000591278076172,qiskit,transpiler,2,ok,native,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.616672+00:00,qaoa_line_5,QAOA,5,39,39,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,0.005894899368286133,qiskit,transpiler,3,ok,native,,147,32,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.631349+00:00,vqe_twolocal_5,VQE,5,38,38,0.0,0.0,0.0,0.0,0.0,1.0,0.0012252330780029297,custom,greedy_phase1,none,ok,,,247,33,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.636657+00:00,vqe_twolocal_5,VQE,5,38,38,0.0,0.0,0.0,0.0,0.0,1.0,0.003545045852661133,custom,commutation_phase2,none,ok,,,247,33,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,
2.0.0,E15,e15_full_20260721_075707,2026-07-21T07:57:11.643490+00:00,vqe_twolocal_5,VQE,5,38,38,0.0,0.0,0.0,0.0,0.0,1.0,0.005828380584716797,custom,hybrid_phase1_2,none,ok,,,247,33,experiments/e15_multi_compiler/run.py,abd412e4d198451ad40c92634a256f4b5b4e0aad4b798833f36cfa7b391ef386,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,
