schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,gate_set,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,t_count_reduction,baseline_t_count,optimized_t_count,fidelity,success,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes,status,error_message,error_type
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.283649+00:00,iqp_4,IQP,iqp,4,clifford_t,15,15,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.0,True,0.0,greedy_phase1,746,24,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.285650+00:00,iqp_4,IQP,iqp,4,clifford_t,15,15,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.0,True,0.0010011196136474,commutation_phase2,746,24,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.286647+00:00,iqp_4,IQP,iqp,4,clifford_t,15,15,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.0,True,0.0009973049163818,hybrid_phase1_2,746,24,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,2a949dfdbbb243c934e453199d7a25bccb8b5cd2e1bf373ffc8826e7a57d39d3,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.304019+00:00,clifford_4,RandomClifford,random_clifford,4,clifford_t,28,26,0.0714285714285714,7.14285714285714,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,846,25,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,9bb4303de17b45d1808ae1964c0d5582fabe324f10bab8461f4d592feb0cd713,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.304019+00:00,clifford_4,RandomClifford,random_clifford,4,clifford_t,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,846,25,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.304019+00:00,clifford_4,RandomClifford,random_clifford,4,clifford_t,28,26,0.0714285714285714,7.14285714285714,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,846,25,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,9bb4303de17b45d1808ae1964c0d5582fabe324f10bab8461f4d592feb0cd713,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.326398+00:00,surface_code_4,SurfaceCode,surface_code,5,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,946,26,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.326398+00:00,surface_code_4,SurfaceCode,surface_code,5,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,946,26,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.333314+00:00,surface_code_4,SurfaceCode,surface_code,5,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,946,26,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.750948+00:00,ghz_5,GHZ,ghz,5,clifford_t,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0009233951568603,greedy_phase1,42,29,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.750948+00:00,ghz_5,GHZ,ghz,5,clifford_t,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,42,29,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.752991+00:00,ghz_5,GHZ,ghz,5,clifford_t,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,42,29,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.773344+00:00,cnot_chain_5,CNOT,cnot_chain,5,clifford_t,32,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0018515586853027,greedy_phase1,42,30,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.774367+00:00,cnot_chain_5,CNOT,cnot_chain,5,clifford_t,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0005285739898681,commutation_phase2,42,30,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.781177+00:00,cnot_chain_5,CNOT,cnot_chain,5,clifford_t,32,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0068099498748779,hybrid_phase1_2,42,30,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.796207+00:00,bv_5,Oracle,bernstein_vazirani,6,clifford_t,16,10,0.375,37.5,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,47,31,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,19d20a09bdd07b0bb54ff61337c18a64f04a0ccea80f1d91b6fa9860cb9bc4c5,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.796207+00:00,bv_5,Oracle,bernstein_vazirani,6,clifford_t,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,47,31,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:48.803280+00:00,bv_5,Oracle,bernstein_vazirani,6,clifford_t,16,10,0.375,37.5,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0070736408233642,hybrid_phase1_2,47,31,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,19d20a09bdd07b0bb54ff61337c18a64f04a0ccea80f1d91b6fa9860cb9bc4c5,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.104954+00:00,adder_5,Adder,quantum_adder,7,clifford_t,98,90,0.0816326530612244,8.163265306122447,0.0799999999999999,0.0,0.0,0.0,42,42,0.9999999999999908,True,0.0421454906463623,greedy_phase1,547,36,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,26f5d17546eb7bde99466ed132417d1271e7094131d06b512a28ba7623b8fa44,1ea0932ebb32b627324118385c17adedb04bf60d1e46335f6731a2fc7b7e4795,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.110038+00:00,adder_5,Adder,quantum_adder,7,clifford_t,98,98,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,True,0.0029125213623046,commutation_phase2,547,36,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,26f5d17546eb7bde99466ed132417d1271e7094131d06b512a28ba7623b8fa44,26f5d17546eb7bde99466ed132417d1271e7094131d06b512a28ba7623b8fa44,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.115213+00:00,adder_5,Adder,quantum_adder,7,clifford_t,98,90,0.0816326530612244,8.163265306122447,0.0799999999999999,0.0,0.0,0.0,42,42,0.9999999999999908,True,0.0051751136779785,hybrid_phase1_2,547,36,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,26f5d17546eb7bde99466ed132417d1271e7094131d06b512a28ba7623b8fa44,1ea0932ebb32b627324118385c17adedb04bf60d1e46335f6731a2fc7b7e4795,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.426653+00:00,iqp_5,IQP,iqp,5,clifford_t,34,26,0.2352941176470588,23.529411764705888,0.1428571428571429,0.0,0.0,0.0,2,2,0.9999999999999948,True,0.0,greedy_phase1,747,38,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,6e3465038630418bdf2c14b4bf57eb4883bb9f09519e2da71589acacf57babb1,3ad9565aa4ba6914b5cfb3f17a8ce719e83bb8eada63e6d81e172655b44083f1,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.437451+00:00,iqp_5,IQP,iqp,5,clifford_t,34,34,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,True,0.001211404800415,commutation_phase2,747,38,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,6e3465038630418bdf2c14b4bf57eb4883bb9f09519e2da71589acacf57babb1,6e3465038630418bdf2c14b4bf57eb4883bb9f09519e2da71589acacf57babb1,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.437451+00:00,iqp_5,IQP,iqp,5,clifford_t,34,24,0.2941176470588235,29.411764705882348,0.2857142857142857,0.4,0.4,0.0,2,2,0.9999999999999948,True,0.0,hybrid_phase1_2,747,38,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,6e3465038630418bdf2c14b4bf57eb4883bb9f09519e2da71589acacf57babb1,cce040421f114783301142217879f03554914cc0171a662af8a7153ee0009226,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.462928+00:00,clifford_5,RandomClifford,random_clifford,5,clifford_t,44,32,0.2727272727272727,27.27272727272727,0.2307692307692307,0.4,0.4,0.0,0,0,1.0,True,0.0,greedy_phase1,847,39,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d75ed4d3c75c9fdbdd04a3c806790d5276d07e34883582fab61f0f4739a1b4f,c5954fb3369da7553902ec1b7de4c11342174f105a932c8c12385a338ce7b7e4,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.472113+00:00,clifford_5,RandomClifford,random_clifford,5,clifford_t,44,42,0.0454545454545454,4.545454545454541,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0091848373413085,commutation_phase2,847,39,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d75ed4d3c75c9fdbdd04a3c806790d5276d07e34883582fab61f0f4739a1b4f,5f31766ba5da04959581c8dd45002084cfa69976e5fad65b494718f87ba8a064,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.478109+00:00,clifford_5,RandomClifford,random_clifford,5,clifford_t,44,32,0.2727272727272727,27.27272727272727,0.2307692307692307,0.4,0.4,0.0,0,0,1.0,True,0.0039899349212646,hybrid_phase1_2,847,39,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d75ed4d3c75c9fdbdd04a3c806790d5276d07e34883582fab61f0f4739a1b4f,c5954fb3369da7553902ec1b7de4c11342174f105a932c8c12385a338ce7b7e4,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.492210+00:00,surface_code_5,SurfaceCode,surface_code,6,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,947,40,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.492950+00:00,surface_code_5,SurfaceCode,surface_code,6,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0007393360137939,commutation_phase2,947,40,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:50.492950+00:00,surface_code_5,SurfaceCode,surface_code,6,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,947,40,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.147151+00:00,ghz_6,GHZ,ghz,6,clifford_t,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,42,43,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.150160+00:00,ghz_6,GHZ,ghz,6,clifford_t,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,42,43,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.153378+00:00,ghz_6,GHZ,ghz,6,clifford_t,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0009994506835937,hybrid_phase1_2,42,43,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.186309+00:00,cnot_chain_6,CNOT,cnot_chain,6,clifford_t,40,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0020718574523925,greedy_phase1,42,44,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,995ca4ef9eaba10dd58f1ab322947f30c40e0f095185660849ca98aed2848347,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.188403+00:00,cnot_chain_6,CNOT,cnot_chain,6,clifford_t,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0020942687988281,commutation_phase2,42,44,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.193098+00:00,cnot_chain_6,CNOT,cnot_chain,6,clifford_t,40,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0026888847351074,hybrid_phase1_2,42,44,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,995ca4ef9eaba10dd58f1ab322947f30c40e0f095185660849ca98aed2848347,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.210814+00:00,bv_6,Oracle,bernstein_vazirani,7,clifford_t,19,13,0.3157894736842105,31.57894736842105,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0010006427764892,greedy_phase1,48,45,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,78b7b27c70edc7d8f4b0549550a7ece98ca59e716c1b1c4bf9d4d1c75207a1e9,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.211815+00:00,bv_6,Oracle,bernstein_vazirani,7,clifford_t,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0010011196136474,commutation_phase2,48,45,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:51.215816+00:00,bv_6,Oracle,bernstein_vazirani,7,clifford_t,19,13,0.3157894736842105,31.57894736842105,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0040009021759033,hybrid_phase1_2,48,45,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,78b7b27c70edc7d8f4b0549550a7ece98ca59e716c1b1c4bf9d4d1c75207a1e9,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:52.804414+00:00,adder_6,Adder,quantum_adder,7,clifford_t,96,88,0.0833333333333333,8.333333333333337,0.0799999999999999,0.0,0.0,0.0,42,42,0.9999999999999908,True,0.055394172668457,greedy_phase1,548,50,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,346d23a8badae72180130b460d7481821a7623cdb2de03a4f439e0a31f8449e3,8e472fb965e4f8230791c4c300881e51956c31f5fcc2a6cb95a9c720da77d6d9,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:52.804414+00:00,adder_6,Adder,quantum_adder,7,clifford_t,96,96,0.0,0.0,0.0,0.0,0.0,0.0,42,42,1.0,True,0.0,commutation_phase2,548,50,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,346d23a8badae72180130b460d7481821a7623cdb2de03a4f439e0a31f8449e3,346d23a8badae72180130b460d7481821a7623cdb2de03a4f439e0a31f8449e3,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:52.828996+00:00,adder_6,Adder,quantum_adder,7,clifford_t,96,88,0.0833333333333333,8.333333333333337,0.0799999999999999,0.0,0.0,0.0,42,42,0.9999999999999908,True,0.0234484672546386,hybrid_phase1_2,548,50,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,346d23a8badae72180130b460d7481821a7623cdb2de03a4f439e0a31f8449e3,8e472fb965e4f8230791c4c300881e51956c31f5fcc2a6cb95a9c720da77d6d9,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.395219+00:00,iqp_6,IQP,iqp,6,clifford_t,50,46,0.0799999999999999,7.9999999999999964,0.0526315789473684,0.0,0.0,0.0,9,9,0.9999999999999896,True,0.0148179531097412,greedy_phase1,748,52,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,fc0b8059b8fefde76cbbb0b8b855dbae73acd8faf009376ee2ec579a8fed44c3,2566ff4d51b870524ed5313fab8e94630c117b57b2d2a5ed4ddd204eede7fc29,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.399260+00:00,iqp_6,IQP,iqp,6,clifford_t,50,50,0.0,0.0,0.0,0.0,0.0,0.0,9,9,1.0,True,0.0030438899993896,commutation_phase2,748,52,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,fc0b8059b8fefde76cbbb0b8b855dbae73acd8faf009376ee2ec579a8fed44c3,fc0b8059b8fefde76cbbb0b8b855dbae73acd8faf009376ee2ec579a8fed44c3,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.408176+00:00,iqp_6,IQP,iqp,6,clifford_t,50,46,0.0799999999999999,7.9999999999999964,0.0526315789473684,0.0,0.0,0.0,9,9,0.9999999999999896,True,0.0079143047332763,hybrid_phase1_2,748,52,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,fc0b8059b8fefde76cbbb0b8b855dbae73acd8faf009376ee2ec579a8fed44c3,2566ff4d51b870524ed5313fab8e94630c117b57b2d2a5ed4ddd204eede7fc29,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.434505+00:00,clifford_6,RandomClifford,random_clifford,6,clifford_t,45,33,0.2666666666666667,26.66666666666667,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0030698776245117,greedy_phase1,848,53,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,af2df39dd887f2f8e68d3335b3dafb77d4efa08a12090a9d72eeb9310495b85a,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.440257+00:00,clifford_6,RandomClifford,random_clifford,6,clifford_t,45,43,0.0444444444444444,4.444444444444439,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0047411918640136,commutation_phase2,848,53,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,7febd81e7812df2ddb2925eaf4b5627a71b98bae7aa41b52c4a6ee329fbbc577,"Random Clifford, depth=10",ok,,
