schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,fidelity,runtime_seconds,compiler,compiler_backend,compiler_opt_level,compiler_status,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.258649+00:00,ghz_4,GHZ,4,4,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0047550201416015625,qiskit,transpiler,0,ok,42,15,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.268380+00:00,ghz_4,GHZ,4,4,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.006824970245361328,qiskit,transpiler,1,ok,42,15,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.280726+00:00,ghz_4,GHZ,4,4,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.010212182998657227,qiskit,transpiler,2,ok,42,15,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.298426+00:00,ghz_4,GHZ,4,4,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.015056133270263672,qiskit,transpiler,3,ok,42,15,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,632a65a86fd9bfab17ccedbd10b32b45490cc33030a23af0d675ad3e8ad7a445,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.303047+00:00,cnot_chain_4,CNOT,4,24,0,1.0,100.0,1.0,1.0,1.0,1.0,0.0030241012573242188,custom,greedy_phase1,none,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.311211+00:00,cnot_chain_4,CNOT,4,24,24,0.0,0.0,0.0,0.0,0.0,1.0,0.006638288497924805,custom,commutation_phase2,none,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.323910+00:00,cnot_chain_4,CNOT,4,24,0,1.0,100.0,1.0,1.0,1.0,1.0,0.011635541915893555,custom,hybrid_phase1_2,none,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.334360+00:00,cnot_chain_4,CNOT,4,24,24,0.0,0.0,0.0,0.0,0.0,1.0,0.004160404205322266,qiskit,transpiler,0,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,6fc54da90c7d858700af390450b3cb285a393a37b27d0497ac425160a1241dd5,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.344184+00:00,cnot_chain_4,CNOT,4,24,0,1.0,100.0,1.0,1.0,1.0,1.0,0.006192445755004883,qiskit,transpiler,1,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.357153+00:00,cnot_chain_4,CNOT,4,24,0,1.0,100.0,1.0,1.0,1.0,1.0,0.010363578796386719,qiskit,transpiler,2,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.369808+00:00,cnot_chain_4,CNOT,4,24,0,1.0,100.0,1.0,1.0,1.0,1.0,0.010127544403076172,qiskit,transpiler,3,ok,42,16,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,80cb67051feabb1a835727fede3367602f1e692e3ec9d1d7247266c73803bd7d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.374811+00:00,bv_4,Oracle,5,14,14,0.0,0.0,0.0,0.0,0.0,0.9999999999999968,0.004003047943115234,custom,greedy_phase1,none,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.380811+00:00,bv_4,Oracle,5,14,10,0.2857142857142857,28.57142857142857,0.0,0.0,0.0,0.9999999999999979,0.004481315612792969,custom,commutation_phase2,none,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,8d971ae1166c4f3dd03d81c46ac9c94ead2195b71c970e1ea858553c315ad953,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.400845+00:00,bv_4,Oracle,5,14,10,0.2857142857142857,28.57142857142857,0.0,0.0,0.0,0.9999999999999979,0.019036293029785156,custom,hybrid_phase1_2,none,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,8d971ae1166c4f3dd03d81c46ac9c94ead2195b71c970e1ea858553c315ad953,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.411884+00:00,bv_4,Oracle,5,14,14,0.0,0.0,0.0,0.0,0.0,0.9999999999999968,0.004521369934082031,qiskit,transpiler,0,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,7cc5486c732c1e2b2122d958f646ed106ce357212c589abfc103d632135d2778,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.422763+00:00,bv_4,Oracle,5,14,8,0.4285714285714286,42.85714285714286,0.33333333333333337,0.0,0.0,0.9999999999999979,0.0058138370513916016,qiskit,transpiler,1,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,f89645b6f4d2dca8cffede4181211e446c1c7a1b8c4c5c656670a7231e0b2690,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.440369+00:00,bv_4,Oracle,5,14,8,0.4285714285714286,42.85714285714286,0.33333333333333337,0.0,0.0,0.9999999999999979,0.013927221298217773,qiskit,transpiler,2,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,f89645b6f4d2dca8cffede4181211e446c1c7a1b8c4c5c656670a7231e0b2690,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.457591+00:00,bv_4,Oracle,5,14,8,0.4285714285714286,42.85714285714286,0.33333333333333337,0.0,0.0,0.9999999999999979,0.012905597686767578,qiskit,transpiler,3,ok,46,17,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,f89645b6f4d2dca8cffede4181211e446c1c7a1b8c4c5c656670a7231e0b2690,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.468880+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.008163213729858398,custom,greedy_phase1,none,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.479870+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.009469032287597656,custom,commutation_phase2,none,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.514912+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.034532785415649414,custom,hybrid_phase1_2,none,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.526720+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.003917694091796875,qiskit,transpiler,0,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.542117+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.007612466812133789,qiskit,transpiler,1,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.564650+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.012938499450683594,qiskit,transpiler,2,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.589042+00:00,qaoa_line_4,QAOA,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,0.014312267303466797,qiskit,transpiler,3,ok,146,18,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,4089615b62e2dc0c0b1b7723660abedb66020a4036e6d847a938a772d0d6172b,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.600785+00:00,vqe_twolocal_4,VQE,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0,0.009119987487792969,custom,greedy_phase1,none,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.612784+00:00,vqe_twolocal_4,VQE,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0,0.009851694107055664,custom,commutation_phase2,none,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.649139+00:00,vqe_twolocal_4,VQE,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0,0.03481793403625488,custom,hybrid_phase1_2,none,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.662681+00:00,vqe_twolocal_4,VQE,4,30,30,0.0,0.0,0.0,0.0,0.0,1.0,0.004368305206298828,qiskit,transpiler,0,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.679408+00:00,vqe_twolocal_4,VQE,4,30,18,0.4,40.0,0.2727272727272727,0.0,0.0,1.0000000000000004,0.008172035217285156,qiskit,transpiler,1,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,9e270417f6984fe07f55f939699f2c473a3028884e01e9331281490e0d45c820,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.701880+00:00,vqe_twolocal_4,VQE,4,30,18,0.4,40.0,0.2727272727272727,0.0,0.0,1.0000000000000004,0.014359235763549805,qiskit,transpiler,2,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,9e270417f6984fe07f55f939699f2c473a3028884e01e9331281490e0d45c820,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.726164+00:00,vqe_twolocal_4,VQE,4,30,18,0.4,40.0,0.2727272727272727,0.0,0.0,1.0000000000000004,0.01546788215637207,qiskit,transpiler,3,ok,246,19,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,70b3227aa366959beb169867fe2663d93e7dab4649ec7c28a6fdea50e5dc7a63,9e270417f6984fe07f55f939699f2c473a3028884e01e9331281490e0d45c820,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.735044+00:00,hardware_eff_4,HardwareEfficient,4,22,22,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.006801605224609375,custom,greedy_phase1,none,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.743051+00:00,hardware_eff_4,HardwareEfficient,4,22,22,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.006997585296630859,custom,commutation_phase2,none,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.772285+00:00,hardware_eff_4,HardwareEfficient,4,22,22,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.027233600616455078,custom,hybrid_phase1_2,none,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.784761+00:00,hardware_eff_4,HardwareEfficient,4,22,22,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.004420757293701172,qiskit,transpiler,0,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,004cce237f82c7705b27460a95371c674f53793fd97eb72d75285fb5719d253d,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.801886+00:00,hardware_eff_4,HardwareEfficient,4,22,14,0.36363636363636365,36.36363636363637,0.25,0.0,0.0,1.0,0.008447647094726562,qiskit,transpiler,1,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,313a3be11604476aa53c23e7924a9a3f589a99b3108cce7a0e6ba5f02f8abaee,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.822845+00:00,hardware_eff_4,HardwareEfficient,4,22,14,0.36363636363636365,36.36363636363637,0.25,0.0,0.0,1.0,0.013770580291748047,qiskit,transpiler,2,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,313a3be11604476aa53c23e7924a9a3f589a99b3108cce7a0e6ba5f02f8abaee,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.842106+00:00,hardware_eff_4,HardwareEfficient,4,22,14,0.36363636363636365,36.36363636363637,0.25,0.0,0.0,1.0,0.01325225830078125,qiskit,transpiler,3,ok,346,20,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,313a3be11604476aa53c23e7924a9a3f589a99b3108cce7a0e6ba5f02f8abaee,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.866154+00:00,grover_4,Grover,4,26,24,0.07692307692307687,7.692307692307687,0.09090909090909094,0.0,0.0,0.9999999999999929,0.020618915557861328,custom,greedy_phase1,none,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,f1335f7ebf177e668a3efb368a288303d23d740244dc4fa8db114e0d3c3a8250,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.888129+00:00,grover_4,Grover,4,26,24,0.07692307692307687,7.692307692307687,0.18181818181818177,0.0,0.0,0.9999999999999929,0.021391630172729492,custom,commutation_phase2,none,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,2abb18ce47e0a49d732fdb4e4713cb5be383102fad1c92f42cc377f630895b70,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.958116+00:00,grover_4,Grover,4,26,22,0.15384615384615385,15.384615384615385,0.2727272727272727,0.0,0.0,0.9999999999999936,0.06795096397399902,custom,hybrid_phase1_2,none,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,5f201166abea07cf0d9925a0224bc463080db790db8380398f50817975b02d77,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:49.983091+00:00,grover_4,Grover,4,26,86,-2.3076923076923075,-230.76923076923075,-4.363636363636363,0.0,0.0,0.9999999999999929,0.0047931671142578125,qiskit,transpiler,0,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,fcc1daadc89b349ed68d575311f3e662b665486c74c598f45f3b363c8841378d,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.010229+00:00,grover_4,Grover,4,26,62,-1.3846153846153846,-138.46153846153845,-3.8181818181818183,0.0,0.0,0.9999999999999939,0.009496212005615234,qiskit,transpiler,1,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.042243+00:00,grover_4,Grover,4,26,62,-1.3846153846153846,-138.46153846153845,-3.8181818181818183,0.0,0.0,0.9999999999999941,0.014257431030273438,qiskit,transpiler,2,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.075167+00:00,grover_4,Grover,4,26,62,-1.3846153846153846,-138.46153846153845,-3.8181818181818183,0.0,0.0,0.9999999999999941,0.014536380767822266,qiskit,transpiler,3,ok,446,21,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.081176+00:00,adder_4,Adder,4,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0020012855529785156,custom,greedy_phase1,none,ok,546,22,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.084174+00:00,adder_4,Adder,4,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.002998828887939453,custom,commutation_phase2,none,ok,546,22,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.092687+00:00,adder_4,Adder,4,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.008512735366821289,custom,hybrid_phase1_2,none,ok,546,22,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.099390+00:00,adder_4,Adder,4,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.004654645919799805,qiskit,transpiler,0,ok,546,22,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:09:50.110736+00:00,adder_4,Adder,4,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.007415056228637695,qiskit,transpiler,1,ok,546,22,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"Ripple-carry adder, random inputs"
