profile_label,run_id,circuit_id,circuit_family,n_qubits,input_circuit_sha256,listing_model,rule_set,window_gates,budget_seconds,repeat_index,status,valid_equivalent_output,output_circuit_sha256,original_common_basis_gate_count,optimized_common_basis_gate_count,common_basis_gate_reduction_pct,process_wall_seconds,execute_wall_seconds,execute_cpu_seconds,import_initialization_wall_seconds,import_initialization_cpu_seconds,payload_parsing_wall_seconds,payload_parsing_cpu_seconds,qasm_parsing_wall_seconds,qasm_parsing_cpu_seconds,listing_wall_seconds,listing_cpu_seconds,engine_initialization_wall_seconds,engine_initialization_cpu_seconds,optimization_wall_seconds,optimization_cpu_seconds,verification_wall_seconds,verification_cpu_seconds,basis_conversion_wall_seconds,basis_conversion_cpu_seconds,serialization_probe_wall_seconds,serialization_probe_cpu_seconds,peak_rss_mb,phase_boundary_peak_rss_mb,process_disk_read_bytes,process_disk_write_bytes_before_result,final_profile_directory_bytes
same_process_repeats,d2c2082e16f697a2a31c74d1edd17a0a586ff11f7c591a896f8fa5e876ad4c9b,adder_3,Adder,4,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,16,10,0,success,True,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,60,60,0.0,4.144572999997763,1.5306340000024647,1.265625,2.0113803000058397,1.484375,0.0012793999994755723,0.0,0.0006982999984757043,0.0,0.00013870000111637637,0.0,0.0006657999983872287,0.0,0.002322100001038052,0.0,0.003930999999283813,0.0,1.5220209000035538,1.265625,3.2500000088475645e-05,0.0,144.87890625,136.96484375,10435101,260,8317
same_process_repeats,d2c2082e16f697a2a31c74d1edd17a0a586ff11f7c591a896f8fa5e876ad4c9b,adder_3,Adder,4,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,16,10,1,success,True,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,60,60,0.0,4.144572999997763,0.013003100000787526,0.015625,2.0113803000058397,1.484375,0.0012793999994755723,0.0,0.0005912999986321665,0.0,3.94000016967766e-05,0.0,0.00024960000155260786,0.0,0.0005727999960072339,0.0,0.0010308999990229495,0.0,0.009638799994718283,0.015625,4.5400003727991134e-05,0.0,144.87890625,137.01953125,10435101,260,8317
same_process_repeats,d2c2082e16f697a2a31c74d1edd17a0a586ff11f7c591a896f8fa5e876ad4c9b,adder_3,Adder,4,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,16,10,2,success,True,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,60,60,0.0,4.144572999997763,0.013417899994237814,0.015625,2.0113803000058397,1.484375,0.0012793999994755723,0.0,0.0007483000008505769,0.0,4.9700000090524554e-05,0.0,0.00037259999953676015,0.0,0.0017406000042683445,0.0,0.002704599995922763,0.0,0.006498699993244372,0.015625,5.070000042906031e-05,0.0,144.87890625,137.0390625,10435101,260,8317
same_process_repeats,d2c2082e16f697a2a31c74d1edd17a0a586ff11f7c591a896f8fa5e876ad4c9b,adder_3,Adder,4,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,16,10,3,success,True,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,60,60,0.0,4.144572999997763,0.012145599997893441,0.0,2.0113803000058397,1.484375,0.0012793999994755723,0.0,0.0012347000010777265,0.0,0.00011790000280598179,0.0,0.0004962000020896085,0.0,0.0011320000048726797,0.0,0.0012486999985412695,0.0,0.006097600002249237,0.0,6.569999823113903e-05,0.0,144.87890625,137.046875,10435101,260,8317
same_process_repeats,d2c2082e16f697a2a31c74d1edd17a0a586ff11f7c591a896f8fa5e876ad4c9b,adder_3,Adder,4,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,LBL,COMMUTATION_PLUS_TEMPLATES,16,10,4,success,True,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,60,60,0.0,4.144572999997763,0.011938300005567726,0.015625,2.0113803000058397,1.484375,0.0012793999994755723,0.0,0.0008685000066179782,0.0,9.099999442696571e-05,0.0,0.0003479000006336719,0.0,0.0007913000008556992,0.015625,0.0014834999965387397,0.0,0.007306999999855179,0.0,4.549999721348286e-05,0.0,144.87890625,137.1953125,10435101,260,8317
