schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,window_size,fidelity,success,iterations,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.548819+00:00,ghz_3,GHZ,ghz,3,3,3,0.0,0.0,0.0,0.0,0.0,5,0.9999999999999996,False,0,0.0020008087158203125,hybrid_phase1_2,42,1,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.550818+00:00,ghz_3,GHZ,ghz,3,3,3,0.0,0.0,0.0,0.0,0.0,10,0.9999999999999996,False,0,0.0010004043579101562,commutation_phase2,42,1,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.553819+00:00,ghz_3,GHZ,ghz,3,3,3,0.0,0.0,0.0,0.0,0.0,10,0.9999999999999996,False,0,0.0020020008087158203,hybrid_phase1_2,42,1,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.555819+00:00,ghz_3,GHZ,ghz,3,3,3,0.0,0.0,0.0,0.0,0.0,20,0.9999999999999996,False,0,0.0,commutation_phase2,42,1,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.559818+00:00,ghz_3,GHZ,ghz,3,3,3,0.0,0.0,0.0,0.0,0.0,20,0.9999999999999996,False,0,0.0020003318786621094,hybrid_phase1_2,42,1,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.562328+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,16,0.0,0.0,0.0,0.0,0.0,2,1.0,False,0,0.0020058155059814453,commutation_phase2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.568328+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,0,1.0,100.0,1.0,1.0,1.0,2,1.0,True,8,0.005001068115234375,hybrid_phase1_2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.571328+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,16,0.0,0.0,0.0,0.0,0.0,5,1.0,False,0,0.0019998550415039062,commutation_phase2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.576327+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,0,1.0,100.0,1.0,1.0,1.0,5,1.0,True,8,0.004000425338745117,hybrid_phase1_2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.581421+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,16,0.0,0.0,0.0,0.0,0.0,10,1.0,False,0,0.003085613250732422,commutation_phase2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,
