optimizer,seed_base,n,mean_reduction,std_reduction,median_reduction,min_reduction,max_reduction,bootstrap_ci_lo,bootstrap_ci_hi,per_seed_mean_std,per_seed_mean_range
hybrid,42,2,0.07999999999999996,0.0,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,,
hybrid,POOLED,2,0.07999999999999996,0.0,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.0,0.0
rls,42,2,-1.6933333333333334,0.13199326582148876,-1.6933333333333334,-1.7866666666666666,-1.6,-1.7866666666666666,-1.6,,
rls,POOLED,2,-1.6933333333333334,0.13199326582148876,-1.6933333333333334,-1.7866666666666666,-1.6,-1.7866666666666666,-1.6,0.0,0.0
sa,42,2,-0.2533333333333333,0.20741798914805387,-0.2533333333333333,-0.3999999999999999,-0.10666666666666669,-0.3999999999999999,-0.10666666666666669,,
sa,POOLED,2,-0.2533333333333333,0.20741798914805387,-0.2533333333333333,-0.3999999999999999,-0.10666666666666669,-0.3999999999999999,-0.10666666666666669,0.0,0.0
ga,42,2,-0.07999999999999996,0.03771236166328262,-0.07999999999999996,-0.10666666666666669,-0.05333333333333323,-0.10666666666666669,-0.05333333333333323,,
ga,POOLED,2,-0.07999999999999996,0.03771236166328262,-0.07999999999999996,-0.10666666666666669,-0.05333333333333323,-0.10666666666666669,-0.05333333333333323,0.0,0.0
