schema_version,experiment_id,run_id,timestamp_utc,mode,circuit_family,n_qubits,param_n,depth,gate_count,entanglement_entropy,trial,seed,optimizer,listing_model,wire_traversal,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,wcl_listing_reordered,file_sha256,git_commit
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.013198+00:00,smoke,QFT,4,4,7,10,9.61027951144475e-16,0,46,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.006208181381225586,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.040257+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,0,48,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.020578384399414062,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.053843+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,0,48,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.013078451156616211,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.060963+00:00,smoke,QFT,4,4,7,10,9.61027951144475e-16,1,1046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.005080223083496094,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.064819+00:00,smoke,QFT,4,4,7,10,9.61027951144475e-16,1,1046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.003856182098388672,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.089011+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,1,1048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.020853281021118164,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.108346+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,1,1048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.019335508346557617,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.115078+00:00,smoke,QFT,4,4,7,10,9.61027951144475e-16,2,2046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.0051708221435546875,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.119150+00:00,smoke,QFT,4,4,7,10,9.61027951144475e-16,2,2046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.0040721893310546875,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.146430+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,2,2048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.024408578872680664,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_smoke_20260717_052402,2026-07-17T05:24:03.161067+00:00,smoke,QFT,6,6,11,21,1.121199276335221e-15,2,2048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.014637231826782227,False,dcfaeeadf7864c2f500eab04acd8e5e002afcb38eaff94bd368bfbc390c45d7e,8f41dbcfd681b95b99b94405645c2ab4e46f16af
