experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,original,greedy_phase1_lbl,6,6,6,0.0,0.9999999999999998,True,0.010002851486206055,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,original,commutation_phase2a,6,6,6,0.0,0.9999999999999998,True,0.00334930419921875,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,wcl,greedy_phase1_lbl,6,6,6,0.0,0.9999999999999998,True,0.005675554275512695,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,wcl,commutation_phase2a,6,6,6,0.0,0.9999999999999998,True,0.005021333694458008,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,shuffle_0,greedy_phase1_lbl,6,6,6,0.0,0.9999999999999998,True,0.004996061325073242,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,shuffle_0,commutation_phase2a,6,6,6,0.0,0.9999999999999998,True,0.006056785583496094,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,shuffle_1,greedy_phase1_lbl,6,6,6,0.0,0.9999999999999998,True,0.005495309829711914,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,GHZ,6,6,2,2048,shuffle_1,commutation_phase2a,6,6,6,0.0,0.9999999999999998,True,0.0043544769287109375,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,original,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.017593860626220703,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,original,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.019843339920043945,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
