experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_2,greedy_phase1_lbl,120,120,115,0.04166666666666663,0.9999999999999912,True,0.041202545166015625,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_2,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999906,True,0.04499554634094238,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_3,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999903,True,0.03776240348815918,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_3,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999903,True,0.04785943031311035,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_4,greedy_phase1_lbl,120,120,115,0.04166666666666663,0.9999999999999915,True,0.04592418670654297,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,2,2048,shuffle_4,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999906,True,0.04500532150268555,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999934,True,0.043038368225097656,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,original,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999941,True,0.05721688270568848,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,wcl,greedy_phase1_lbl,120,120,110,0.08333333333333337,0.9999999999999946,True,0.0561981201171875,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,wcl,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.049001455307006836,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
