experiment_id,mode,n_qubits,depth,seed_index,seed_base,trial,seed,optimizer,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version,file_sha256,git_commit
E29_multi_seed_e04,full,5,15,0,42,9,51,hybrid,75,1.4676486589002364,0.8386563765144208,75,73,0.026666666666666616,0.9999999999999948,True,0.07004117965698242,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,rls,75,1.4676486589002364,0.8386563765144208,75,219,-1.92,0.9999999999999871,True,15.622536659240723,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,sa,75,1.4676486589002364,0.8386563765144208,75,101,-0.3466666666666667,0.9999999999999936,True,2.4535319805145264,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,ga,75,1.4676486589002364,0.8386563765144208,75,79,-0.05333333333333323,0.999999999999994,True,6.7029924392700195,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,hybrid,75,0.6083726587122836,0.3476415192641621,75,71,0.053333333333333344,0.9999999999999927,True,0.06413149833679199,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,rls,75,0.6083726587122836,0.3476415192641621,75,207,-1.7599999999999998,0.9999999999999883,True,15.339038372039795,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,sa,75,0.6083726587122836,0.3476415192641621,75,85,-0.1333333333333333,0.9999999999999918,True,2.2411279678344727,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,ga,75,0.6083726587122836,0.3476415192641621,75,79,-0.05333333333333323,0.9999999999999922,True,6.731389284133911,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,hybrid,75,1.4237638678912563,0.8135793530807179,75,67,0.10666666666666669,0.9999999999999957,True,0.0785977840423584,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,rls,75,1.4237638678912563,0.8135793530807179,75,211,-1.8133333333333335,0.9999999999999922,True,16.055463790893555,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,sa,75,1.4237638678912563,0.8135793530807179,75,87,-0.15999999999999992,0.999999999999994,True,2.2040467262268066,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,ga,75,1.4237638678912563,0.8135793530807179,75,79,-0.05333333333333323,0.999999999999995,True,7.074622869491577,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,hybrid,75,1.3642299497564132,0.7795599712893789,75,75,0.0,0.9999999999999948,True,0.07527041435241699,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,rls,75,1.3642299497564132,0.7795599712893789,75,211,-1.8133333333333335,0.9999999999999927,True,16.820005178451538,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,sa,75,1.3642299497564132,0.7795599712893789,75,91,-0.21333333333333337,0.999999999999994,True,2.35046648979187,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,ga,75,1.3642299497564132,0.7795599712893789,75,79,-0.05333333333333323,0.9999999999999948,True,7.316026449203491,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,hybrid,75,1.7516699721181876,1.0009542697818214,75,73,0.026666666666666616,0.9999999999999948,True,0.07389593124389648,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,rls,75,1.7516699721181876,1.0009542697818214,75,211,-1.8133333333333335,0.9999999999999913,True,16.677074432373047,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,sa,75,1.7516699721181876,1.0009542697818214,75,83,-0.10666666666666669,0.9999999999999948,True,2.3833322525024414,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,ga,75,1.7516699721181876,1.0009542697818214,75,83,-0.10666666666666669,0.9999999999999944,True,6.768367528915405,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,hybrid,75,1.254852796201039,0.7170587406863079,75,69,0.07999999999999996,0.9999999999999913,True,0.06139683723449707,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,rls,75,1.254852796201039,0.7170587406863079,75,213,-1.8399999999999999,0.9999999999999869,True,16.422497034072876,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,sa,75,1.254852796201039,0.7170587406863079,75,97,-0.2933333333333332,0.9999999999999895,True,2.3868584632873535,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,ga,75,1.254852796201039,0.7170587406863079,75,77,-0.026666666666666616,0.9999999999999903,True,7.228569746017456,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,hybrid,75,0.08227347515459035,0.04701341437405163,75,73,0.026666666666666616,0.9999999999999947,True,0.08300042152404785,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,rls,75,0.08227347515459035,0.04701341437405163,75,209,-1.7866666666666666,0.9999999999999879,True,16.884570598602295,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,sa,75,0.08227347515459035,0.04701341437405163,75,83,-0.10666666666666669,0.9999999999999938,True,2.437512159347534,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,ga,75,0.08227347515459035,0.04701341437405163,75,79,-0.05333333333333323,0.9999999999999942,True,7.247536659240723,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,hybrid,75,0.8121336095013101,0.4640763482864629,75,73,0.026666666666666616,0.999999999999994,True,0.0721890926361084,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,rls,75,0.8121336095013101,0.4640763482864629,75,201,-1.6800000000000002,0.999999999999991,True,15.07768988609314,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,sa,75,0.8121336095013101,0.4640763482864629,75,99,-0.32000000000000006,0.9999999999999927,True,2.4583094120025635,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
