schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,n_qubits,topology,n_edges,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,fidelity,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes,status
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.177449+00:00,qaoa_line_3,QAOA,3,linear,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,0.003979682922363281,commutation_phase2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.190278+00:00,qaoa_line_3,QAOA,3,linear,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,0.011830329895019531,hybrid_phase1_2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.200024+00:00,qaoa_line_3,QAOA,3,grid,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,0.002084970474243164,greedy_phase1,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.204950+00:00,qaoa_line_3,QAOA,3,grid,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,0.0029981136322021484,commutation_phase2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.217948+00:00,qaoa_line_3,QAOA,3,grid,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,0.011000394821166992,hybrid_phase1_2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,6a6fd6593585f9061fc2aece716619e0aff152777880da6f0933cf94bc37d366,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.226949+00:00,qaoa_line_3,QAOA,3,heavy_hex,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,0.0029981136322021484,greedy_phase1,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.231950+00:00,qaoa_line_3,QAOA,3,heavy_hex,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,0.0029993057250976562,commutation_phase2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.244949+00:00,qaoa_line_3,QAOA,3,heavy_hex,2.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,0.01200103759765625,hybrid_phase1_2,145.0,4.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,180e3889a17d7a96479f60632c579112f67e8797109a1843e1539a3fcc54a74e,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.252948+00:00,vqe_twolocal_3,VQE,3,linear,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.001999378204345703,greedy_phase1,245.0,5.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.256955+00:00,vqe_twolocal_3,VQE,3,linear,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.001999378204345703,commutation_phase2,245.0,5.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.266953+00:00,vqe_twolocal_3,VQE,3,linear,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.008003950119018555,hybrid_phase1_2,245.0,5.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,,ok
2.0.0,E17,e17_full_20260610_150935,2026-06-10T15:09:36.275953+00:00,vqe_twolocal_3,VQE,3,grid,2.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002000570297241211,greedy_phase1,245.0,5.0,experiments/e17_connectivity/run.py,9b8f1e5a132ea09b6f5f75778520d3ce8acf00fe905994ad6538f7ae77119523,5d46ba14883e64fe105539bc086e7948fd954534a750a7afc2162f48bc269eb5,5d46ba14883e64fe105539bc086e7948fd954534a750a7afc2162f48bc269eb5,,ok
