schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,window_size,fidelity,success,iterations,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.375880+00:00,clifford_3,RandomClifford,random_clifford,3,25,17,0.31999999999999995,31.999999999999996,0.33333333333333337,0.5,0.5,50,1.0,True,4,0.002005338668823242,commutation_phase2,845,11,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,85dfe98fd4307bc57ac18eb29d0be9cedbae20ad1cfc120617cc115f7595d373,bd322bcd40fdf5e6ab994ab2481ef962b8055c949f7251a55eb6b0fea28322a9,"Random Clifford, depth=10"
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.381899+00:00,clifford_3,RandomClifford,random_clifford,3,25,15,0.4,40.0,0.33333333333333337,0.5,0.5,50,1.0,True,5,0.006018400192260742,hybrid_phase1_2,845,11,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,85dfe98fd4307bc57ac18eb29d0be9cedbae20ad1cfc120617cc115f7595d373,60e95f55ba3810791cfc3d8f2becb8d1742f50d1de474886a10125394475a98f,"Random Clifford, depth=10"
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.383905+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,phase1_only,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.383905+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,commutation_phase2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.385910+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,hybrid_phase1_2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.387916+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,phase1_only,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.389922+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,commutation_phase2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.391928+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0020058155059814453,hybrid_phase1_2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.392933+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,phase1_only,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.392933+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,commutation_phase2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.394941+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0020072460174560547,hybrid_phase1_2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.394941+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,phase1_only,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.394941+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,commutation_phase2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.396946+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,hybrid_phase1_2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.396946+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,phase1_only,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.398951+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,commutation_phase2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.398951+00:00,surface_code_3,SurfaceCode,surface_code,5,6,6,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,hybrid_phase1_2,945,12,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,98123c419282ef8d7ead755526545f8d1b8e6129c506a92b5eb114e588eb0ab3,X-stabilizer syndrome extraction
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.400956+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,phase1_only,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.401961+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.001004934310913086,commutation_phase2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.401961+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,hybrid_phase1_2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.403965+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,phase1_only,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.403965+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,commutation_phase2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.405970+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0020046234130859375,hybrid_phase1_2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.405970+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,phase1_only,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.405970+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,commutation_phase2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.407975+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,hybrid_phase1_2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.410811+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.002836465835571289,phase1_only,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.410811+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,commutation_phase2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.002007722854614258,hybrid_phase1_2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,phase1_only,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,commutation_phase2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,uccsd_3,UCCSD_inspired,uccsd_inspired_ansatz,3,7,7,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,hybrid_phase1_2,1045,13,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,0e499410a12fe3d46da1324e02e57047df8aeca8ecafc81a05fd4297239070f2,Parameterized ansatz INSPIRED BY (not true) UCCSD; see make_parameterized_ansatz docstring. Renamed from 'UCCSD' to 'UCCSD_inspired' per review L3 to avoid false claim.
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,phase1_only,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,commutation_phase2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.412819+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,2,1.0,True,0,0.0,hybrid_phase1_2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,phase1_only,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,commutation_phase2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,5,1.0,True,0,0.0,hybrid_phase1_2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,phase1_only,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,commutation_phase2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.423343+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,10,1.0,True,0,0.0,hybrid_phase1_2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.438658+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,phase1_only,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.438658+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,commutation_phase2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.438658+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,20,1.0,True,0,0.0,hybrid_phase1_2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.438658+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,phase1_only,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
2.0.0,E16,e16_smoke_20260721_053223,2026-07-21T05:32:24.448022+00:00,qft_4,QFT,qft,4,10,10,0.0,0.0,0.0,0.0,0.0,50,1.0,True,0,0.0,commutation_phase2,42,14,experiments/e16_window_scaling/run.py,4b8b7eb34965588cc93477342b4d6a9b069ba4a00ca80b1c8a53df4a6f3374dd,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,ec754f7e3892ee8ca405ace36ffa2cf3d8489863d2f83852f623de773dd94b1e,
