experiment_id,mode,n_qubits,depth,seed_index,seed_base,trial,seed,optimizer,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version,file_sha256,git_commit
E29_multi_seed_e04,full,5,15,0,42,8,50,sa,75,1.5933364667074073,0.9104779809756612,75,103,-0.3733333333333333,0.9999999999999931,True,1.2223784923553467,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,8,50,ga,75,1.5933364667074073,0.9104779809756612,75,77,-0.026666666666666616,0.9999999999999947,True,3.5510623455047607,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,hybrid,75,1.4676486589002364,0.8386563765144208,75,73,0.026666666666666616,0.9999999999999948,True,0.03712034225463867,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,rls,75,1.4676486589002364,0.8386563765144208,75,219,-1.92,0.9999999999999871,True,8.523567199707031,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,sa,75,1.4676486589002364,0.8386563765144208,75,101,-0.3466666666666667,0.9999999999999936,True,1.478172779083252,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,9,51,ga,75,1.4676486589002364,0.8386563765144208,75,79,-0.05333333333333323,0.999999999999994,True,3.585054397583008,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,hybrid,75,0.6083726587122836,0.3476415192641621,75,71,0.053333333333333344,0.9999999999999927,True,0.030510425567626953,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,rls,75,0.6083726587122836,0.3476415192641621,75,207,-1.7599999999999998,0.9999999999999883,True,8.362771987915039,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,sa,75,0.6083726587122836,0.3476415192641621,75,85,-0.1333333333333333,0.9999999999999918,True,1.175565242767334,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,10,52,ga,75,0.6083726587122836,0.3476415192641621,75,79,-0.05333333333333323,0.9999999999999922,True,3.7247538566589355,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,hybrid,75,1.4237638678912563,0.8135793530807179,75,67,0.10666666666666669,0.9999999999999957,True,0.03783130645751953,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,rls,75,1.4237638678912563,0.8135793530807179,75,211,-1.8133333333333335,0.9999999999999922,True,8.85666799545288,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,sa,75,1.4237638678912563,0.8135793530807179,75,87,-0.15999999999999992,0.999999999999994,True,1.3037469387054443,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,11,53,ga,75,1.4237638678912563,0.8135793530807179,75,79,-0.05333333333333323,0.999999999999995,True,4.029201507568359,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,hybrid,75,1.3642299497564132,0.7795599712893789,75,75,0.0,0.9999999999999948,True,0.05064201354980469,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,rls,75,1.3642299497564132,0.7795599712893789,75,211,-1.8133333333333335,0.9999999999999927,True,9.133502960205078,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,sa,75,1.3642299497564132,0.7795599712893789,75,91,-0.21333333333333337,0.999999999999994,True,1.355010747909546,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,12,54,ga,75,1.3642299497564132,0.7795599712893789,75,79,-0.05333333333333323,0.9999999999999948,True,4.025293827056885,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,hybrid,75,1.7516699721181876,1.0009542697818214,75,73,0.026666666666666616,0.9999999999999948,True,0.04649782180786133,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,rls,75,1.7516699721181876,1.0009542697818214,75,211,-1.8133333333333335,0.9999999999999913,True,9.14212155342102,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,sa,75,1.7516699721181876,1.0009542697818214,75,83,-0.10666666666666669,0.9999999999999948,True,1.4553050994873047,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,13,55,ga,75,1.7516699721181876,1.0009542697818214,75,83,-0.10666666666666669,0.9999999999999944,True,4.105062961578369,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,hybrid,75,1.254852796201039,0.7170587406863079,75,69,0.07999999999999996,0.9999999999999913,True,0.03918147087097168,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,rls,75,1.254852796201039,0.7170587406863079,75,213,-1.8399999999999999,0.9999999999999869,True,9.545234441757202,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,sa,75,1.254852796201039,0.7170587406863079,75,97,-0.2933333333333332,0.9999999999999895,True,1.3436155319213867,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,14,56,ga,75,1.254852796201039,0.7170587406863079,75,77,-0.026666666666666616,0.9999999999999903,True,4.153555870056152,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,hybrid,75,0.08227347515459035,0.04701341437405163,75,73,0.026666666666666616,0.9999999999999947,True,0.059102535247802734,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,rls,75,0.08227347515459035,0.04701341437405163,75,209,-1.7866666666666666,0.9999999999999879,True,9.275687456130981,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,sa,75,0.08227347515459035,0.04701341437405163,75,83,-0.10666666666666669,0.9999999999999938,True,1.2648143768310547,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,15,57,ga,75,0.08227347515459035,0.04701341437405163,75,79,-0.05333333333333323,0.9999999999999942,True,3.774174928665161,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,hybrid,75,0.8121336095013101,0.4640763482864629,75,73,0.026666666666666616,0.999999999999994,True,0.04507040977478027,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,rls,75,0.8121336095013101,0.4640763482864629,75,201,-1.6800000000000002,0.999999999999991,True,8.533509731292725,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,sa,75,0.8121336095013101,0.4640763482864629,75,99,-0.32000000000000006,0.9999999999999927,True,1.4091625213623047,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,16,58,ga,75,0.8121336095013101,0.4640763482864629,75,85,-0.1333333333333333,0.9999999999999931,True,4.130698919296265,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,hybrid,75,1.1086431951358642,0.6335103972204938,75,71,0.053333333333333344,0.9999999999999952,True,0.04407191276550293,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,rls,75,1.1086431951358642,0.6335103972204938,75,203,-1.7066666666666666,0.9999999999999913,True,9.124704837799072,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,sa,75,1.1086431951358642,0.6335103972204938,75,99,-0.32000000000000006,0.9999999999999944,True,1.4905388355255127,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,ga,75,1.1086431951358642,0.6335103972204938,75,79,-0.05333333333333323,0.9999999999999948,True,4.047558784484863,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,hybrid,75,1.4165159164848238,0.8094376665627564,75,69,0.07999999999999996,0.9999999999999966,True,0.05650949478149414,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,rls,75,1.4165159164848238,0.8094376665627564,75,221,-1.9466666666666668,0.9999999999999927,True,9.597713232040405,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,sa,75,1.4165159164848238,0.8094376665627564,75,81,-0.08000000000000007,0.9999999999999957,True,1.545168399810791,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,ga,75,1.4165159164848238,0.8094376665627564,75,77,-0.026666666666666616,0.9999999999999961,True,4.075645923614502,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,hybrid,75,0.9078310091281482,0.5187605766446561,75,71,0.053333333333333344,0.9999999999999957,True,0.03784441947937012,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,rls,75,0.9078310091281482,0.5187605766446561,75,201,-1.6800000000000002,0.9999999999999895,True,9.236212968826294,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,sa,75,0.9078310091281482,0.5187605766446561,75,93,-0.24,0.9999999999999952,True,1.4794962406158447,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,ga,75,0.9078310091281482,0.5187605766446561,75,83,-0.10666666666666669,0.9999999999999947,True,3.9915642738342285,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,1,142,0,142,hybrid,75,1.7897446722527743,1.0227112412872996,75,67,0.10666666666666669,0.9999999999999942,True,0.043143510818481445,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,1,142,0,142,rls,75,1.7897446722527743,1.0227112412872996,75,205,-1.7333333333333334,0.999999999999992,True,9.268462419509888,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,1,142,0,142,sa,75,1.7897446722527743,1.0227112412872996,75,93,-0.24,0.9999999999999933,True,1.3433728218078613,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,1,142,0,142,ga,75,1.7897446722527743,1.0227112412872996,75,81,-0.08000000000000007,0.9999999999999938,True,4.200014591217041,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,1,142,1,143,hybrid,75,0.08776881579127267,0.050153609023584386,75,69,0.07999999999999996,0.999999999999995,True,0.05600714683532715,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
