experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,6,6,50,339,297,0.12389380530973448,1.0000000000000062,exact,True,0.10112953186035156,355,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,6,6,50,339,20,0.9410029498525074,1.0,exact,True,0.15481901168823242,355,1,0.0,0.0,0.0,0.0,50.0,195.0,30.0,6511.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,6,6,50,364,364,0.0,1.000000000000007,exact,True,0.004183053970336914,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,6,6,50,364,330,0.09340659340659341,1.000000000000007,exact,True,0.09509539604187012,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,6,6,50,364,20,0.945054945054945,1.000000000000003,exact,True,0.16045403480529785,455,2,0.0,0.0,0.0,0.0,58.0,204.0,59.0,6770.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,20,192,192,0.0,1.0000000000000004,exact,True,0.0019817352294921875,235,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,20,192,176,0.08333333333333337,1.0000000000000004,exact,True,0.02824997901916504,235,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,20,192,27,0.859375,0.9999999999999991,exact,True,0.08656096458435059,235,0,0.0,0.0,0.0,0.0,30.0,93.0,71.0,3114.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,20,161,161,0.0,0.9999999999999991,exact,True,0.0010008811950683594,335,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,20,161,137,0.1490683229813664,0.9999999999999991,exact,True,0.03324770927429199,335,1,,,,,,,,
