experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,5,5,35,228,208,0.08771929824561409,1.000000000000003,exact,True,0.05234122276306152,330,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,5,5,35,228,14,0.9385964912280702,0.9999999999999998,exact,True,0.1259760856628418,330,1,0.0,1.0,0.0,0.0,42.0,110.0,44.0,4428.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,5,5,35,214,214,0.0,1.0000000000000036,exact,True,0.001976490020751953,430,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,5,5,35,214,186,0.13084112149532712,1.0000000000000036,exact,True,0.05711507797241211,430,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,5,5,35,214,17,0.9205607476635514,1.0,exact,True,0.11921358108520508,430,2,0.0,0.0,0.0,0.0,33.0,111.0,17.0,3912.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,5,5,50,302,302,0.0,1.000000000000005,exact,True,0.003998994827270508,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,5,5,50,302,266,0.11920529801324509,1.000000000000005,exact,True,0.08714628219604492,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,5,5,50,302,13,0.956953642384106,1.0000000000000018,exact,True,0.1648414134979248,245,0,0.0,0.0,0.0,1.0,51.0,161.0,19.0,5661.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,5,5,50,307,307,0.0,1.0000000000000038,exact,True,0.003209829330444336,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,5,5,50,307,267,0.13029315960912047,1.0000000000000038,exact,True,0.08214116096496582,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,5,5,50,307,16,0.9478827361563518,0.9999999999999998,exact,True,0.15845561027526855,345,1,0.0,0.0,0.0,0.0,52.0,160.0,32.0,5755.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,5,5,50,296,296,0.0,1.000000000000006,exact,True,0.0030007362365722656,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,5,5,50,296,262,0.11486486486486491,1.000000000000006,exact,True,0.1072549819946289,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,5,5,50,296,16,0.9459459459459459,1.0000000000000013,exact,True,0.16348862648010254,445,2,0.0,0.0,0.0,0.0,51.0,156.0,26.0,5598.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,20,197,197,0.0,0.9999999999999996,exact,True,0.002002239227294922,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,20,197,185,0.060913705583756306,0.9999999999999996,exact,True,0.028172731399536133,245,0,,,,,,,,
