experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,wcl,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999912,True,0.06168961524963379,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,wcl,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999917,True,0.06500077247619629,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_0,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999917,True,0.06499934196472168,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_0,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999912,True,0.06199955940246582,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_1,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999921,True,0.060277700424194336,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_1,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999917,True,0.05499458312988281,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_2,greedy_phase1_lbl,120,120,116,0.033333333333333326,0.9999999999999919,True,0.048133134841918945,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_2,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999915,True,0.048757314682006836,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_3,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999912,True,0.05748128890991211,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,1,1048,shuffle_3,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999915,True,0.043997764587402344,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
