experiment,n_qubits,depth,trial,seed,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version
3,4,4,29,71,16,1.2813706015259665e-15,8.542470676839776e-16,16,16,0.0,0.9999999999999983,False,0.0010004043579101562,3.0.0
3,4,4,30,72,16,3.2034265038149176e-16,2.135617669209945e-16,16,16,0.0,0.9999999999999981,False,0.0,3.0.0
3,4,4,31,73,16,0.04732935705075787,0.03155290470050525,16,16,0.0,0.9999999999999993,False,0.0,3.0.0
3,4,4,32,74,16,0.8373999307883866,0.5582666205255911,16,16,0.0,0.9999999999999988,False,0.0,3.0.0
3,4,4,33,75,16,3.2034265038149176e-16,2.135617669209945e-16,16,16,0.0,0.9999999999999991,False,0.0009999275207519531,3.0.0
3,4,4,34,76,16,1.0000000000000002,0.6666666666666669,16,16,0.0,0.9999999999999991,False,0.0,3.0.0
3,4,4,35,77,16,6.406853007629834e-16,4.2712353384198895e-16,16,16,0.0,0.9999999999999983,False,0.0010077953338623047,3.0.0
3,4,4,36,78,16,1.2813706015259665e-15,8.542470676839776e-16,16,16,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,4,37,79,16,0.11665963793941274,0.07777309195960849,16,16,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,4,38,80,16,0.004850639651255108,0.0032337597675034056,16,16,0.0,0.9999999999999979,False,0.001001119613647461,3.0.0
3,4,4,39,81,16,0.6598160296437744,0.4398773530958496,16,16,0.0,0.9999999999999993,False,0.0010008811950683594,3.0.0
3,4,4,40,82,16,3.2034265038149176e-16,2.135617669209945e-16,16,16,0.0,0.9999999999999991,False,0.0,3.0.0
3,4,4,41,83,16,1.0000000000000007,0.6666666666666671,16,16,0.0,0.9999999999999979,False,0.0009999275207519531,3.0.0
3,4,4,42,84,16,0.6204018580386507,0.41360123869243376,16,16,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,4,43,85,16,1.6017132519074586e-16,1.0678088346049724e-16,16,16,0.0,1.0,False,0.0010001659393310547,3.0.0
3,4,4,44,86,16,-0.0,-0.0,16,16,0.0,0.9999999999999996,False,0.0,3.0.0
3,4,4,45,87,16,0.7876974947242255,0.5251316631494837,16,16,0.0,0.9999999999999988,False,0.0009999275207519531,3.0.0
3,4,4,46,88,16,1.6017132519074586e-16,1.0678088346049724e-16,16,16,0.0,0.9999999999999988,False,0.0009996891021728516,3.0.0
3,4,4,47,89,16,0.8579551576372031,0.5719701050914687,16,16,0.0,0.9999999999999988,False,0.0010001659393310547,3.0.0
3,4,4,48,90,16,1.121199276335221e-15,7.474661842234806e-16,16,16,0.0,0.9999999999999986,False,0.0010001659393310547,3.0.0
3,4,4,49,91,16,0.41453126624349335,0.2763541774956622,16,16,0.0,0.9999999999999998,False,0.0,3.0.0
3,4,5,0,42,20,6.406853007629834e-16,4.2712353384198895e-16,20,20,0.0,0.9999999999999991,False,0.0010013580322265625,3.0.0
3,4,5,1,43,20,1.6017132519074586e-16,1.0678088346049724e-16,20,20,0.0,0.9999999999999996,False,0.001001596450805664,3.0.0
3,4,5,2,44,20,0.4333899301914819,0.28892662012765463,20,20,0.0,0.9999999999999988,False,0.00099945068359375,3.0.0
3,4,5,3,45,20,0.7141359003895075,0.47609060025967165,20,20,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,5,4,46,20,3.2034265038149143e-15,2.135617669209943e-15,20,20,0.0,0.9999999999999967,False,0.001001119613647461,3.0.0
3,4,5,5,47,20,-3.2034265038149176e-16,-2.135617669209945e-16,20,20,0.0,0.9999999999999988,False,0.0,3.0.0
3,4,5,6,48,20,1.0,0.6666666666666666,20,20,0.0,0.9999999999999991,False,0.0009992122650146484,3.0.0
3,4,5,7,49,20,0.975909775759058,0.6506065171727053,20,20,0.0,1.0,False,0.0012183189392089844,3.0.0
3,4,5,8,50,20,3.2034265038149176e-16,2.135617669209945e-16,20,20,0.0,0.9999999999999996,False,0.0010008811950683594,3.0.0
3,4,5,9,51,20,1.0385329354458936,0.6923552902972624,20,20,0.0,0.9999999999999983,False,0.0009984970092773438,3.0.0
3,4,5,10,52,20,9.61027951144475e-16,6.406853007629833e-16,20,20,0.0,0.9999999999999979,False,0.0009980201721191406,3.0.0
3,4,5,11,53,20,1.0000000000000004,0.666666666666667,20,20,0.0,0.9999999999999988,False,0.0009999275207519531,3.0.0
3,4,5,12,54,20,0.8355806904507896,0.5570537936338598,20,20,0.0,0.9999999999999979,False,0.0005056858062744141,3.0.0
3,4,5,13,55,20,0.06039907747106725,0.04026605164737817,20,20,0.0,0.9999999999999988,False,0.0010018348693847656,3.0.0
3,4,5,14,56,20,1.601713251907458e-15,1.0678088346049719e-15,20,20,0.0,0.9999999999999977,False,0.0,3.0.0
3,4,5,15,57,20,0.9940573088081261,0.6627048725387508,20,20,0.0,0.9999999999999979,False,0.0015399456024169922,3.0.0
3,4,5,16,58,20,1.601713251907458e-15,1.0678088346049719e-15,20,20,0.0,0.9999999999999979,False,0.0015308856964111328,3.0.0
3,4,5,17,59,20,6.406853007629834e-16,4.2712353384198895e-16,20,20,0.0,0.9999999999999988,False,0.0015304088592529297,3.0.0
3,4,5,18,60,20,0.6736526782235007,0.4491017854823338,20,20,0.0,0.9999999999999983,False,0.0010004043579101562,3.0.0
3,4,5,19,61,20,9.61027951144475e-16,6.406853007629833e-16,20,20,0.0,0.9999999999999988,False,0.0010042190551757812,3.0.0
3,4,5,20,62,20,1.601713251907458e-15,1.0678088346049719e-15,20,20,0.0,0.9999999999999983,False,0.0009996891021728516,3.0.0
3,4,5,21,63,20,0.03066218040627012,0.02044145360418008,20,20,0.0,0.9999999999999979,False,0.001001596450805664,3.0.0
3,4,5,22,64,20,1.0,0.6666666666666666,20,20,0.0,0.9999999999999996,False,0.0010004043579101562,3.0.0
3,4,5,23,65,20,1.0000000000000002,0.6666666666666669,20,20,0.0,0.9999999999999988,False,0.0010013580322265625,3.0.0
3,4,5,24,66,20,-0.0,-0.0,20,20,0.0,1.0,False,0.0010075569152832031,3.0.0
3,4,5,25,67,20,0.6829513686977274,0.45530091246515164,20,20,0.0,0.9999999999999996,False,0.0010004043579101562,3.0.0
3,4,5,26,68,20,0.6704504853866396,0.44696699025775977,20,20,0.0,0.9999999999999986,False,0.0010001659393310547,3.0.0
3,4,5,27,69,20,0.6954435040249098,0.46362900268327323,20,20,0.0,0.9999999999999971,False,0.0009982585906982422,3.0.0
3,4,5,28,70,20,0.9384911405697304,0.6256607603798202,20,20,0.0,0.9999999999999993,False,0.0009999275207519531,3.0.0
3,4,5,29,71,20,1.4415419267167124e-15,9.61027951144475e-16,20,20,0.0,0.9999999999999983,False,0.0,3.0.0
3,4,5,30,72,20,0.453808919886176,0.30253927992411733,20,20,0.0,0.9999999999999979,False,0.000789642333984375,3.0.0
3,4,5,31,73,20,0.047329357050757845,0.03155290470050523,20,20,0.0,0.9999999999999988,False,0.0010077953338623047,3.0.0
3,4,5,32,74,20,0.837399930788387,0.5582666205255914,20,20,0.0,0.9999999999999983,False,0.002421140670776367,3.0.0
3,4,5,33,75,20,1.6017132519074586e-16,1.0678088346049724e-16,20,20,0.0,0.9999999999999988,False,0.0015528202056884766,3.0.0
3,4,5,34,76,20,1.9966956076424904,1.3311304050949937,20,20,0.0,0.9999999999999983,False,0.0015370845794677734,3.0.0
3,4,5,35,77,20,1.2813706015259665e-15,8.542470676839776e-16,20,20,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,5,36,78,20,9.61027951144475e-16,6.406853007629833e-16,20,20,0.0,0.9999999999999974,False,0.0,3.0.0
3,4,5,37,79,20,0.0001064610743295424,7.097404955302827e-05,20,20,0.0,0.9999999999999971,False,0.0,3.0.0
3,4,5,38,80,20,0.004850639651255256,0.003233759767503504,20,20,0.0,0.9999999999999974,False,0.0006020069122314453,3.0.0
3,4,5,39,81,20,1.1442815807920765,0.7628543871947177,20,20,0.0,0.9999999999999996,False,0.0009989738464355469,3.0.0
3,4,5,40,82,20,6.406853007629834e-16,4.2712353384198895e-16,20,20,0.0,0.999999999999999,False,0.0009989738464355469,3.0.0
3,4,5,41,83,20,1.0000000000000004,0.666666666666667,20,20,0.0,0.9999999999999974,False,0.0,3.0.0
3,4,5,42,84,20,0.6204018580386513,0.4136012386924342,20,20,0.0,0.9999999999999979,False,0.0009989738464355469,3.0.0
3,4,5,43,85,20,-0.0,-0.0,20,20,0.0,1.0,False,0.0010001659393310547,3.0.0
3,4,5,44,86,20,0.6425111439115208,0.4283407626076805,20,20,0.0,0.9999999999999991,False,0.0,3.0.0
3,4,5,45,87,20,0.7876974947242255,0.5251316631494837,20,20,0.0,0.9999999999999986,False,0.0009992122650146484,3.0.0
3,4,5,46,88,20,4.805139755722375e-16,3.2034265038149167e-16,20,20,0.0,0.9999999999999981,False,0.0008769035339355469,3.0.0
3,4,5,47,89,20,0.8579551576372031,0.5719701050914687,20,20,0.0,0.9999999999999983,False,0.0009996891021728516,3.0.0
3,4,5,48,90,20,1.4415419267167124e-15,9.61027951144475e-16,20,20,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,5,49,91,20,0.41453126624349385,0.27635417749566255,20,20,0.0,0.9999999999999991,False,0.0010001659393310547,3.0.0
3,4,6,0,42,24,3.2034265038149176e-16,2.135617669209945e-16,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
3,4,6,1,43,24,9.61027951144475e-16,6.406853007629833e-16,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
3,4,6,2,44,24,0.8753434867023041,0.5835623244682028,24,24,0.0,0.9999999999999983,False,0.0,3.0.0
3,4,6,3,45,24,0.7141359003895074,0.4760906002596716,24,24,0.0,0.9999999999999974,False,0.0015301704406738281,3.0.0
3,4,6,4,46,24,0.9149201496558765,0.609946766437251,24,24,0.0,0.9999999999999969,False,0.0009989738464355469,3.0.0
3,4,6,5,47,24,0.02841917096830232,0.018946113978868213,24,24,0.0,0.9999999999999991,False,0.001001119613647461,3.0.0
3,4,6,6,48,24,0.772117096005672,0.514744730670448,24,24,0.0,0.9999999999999983,False,0.0004286766052246094,3.0.0
3,4,6,7,49,24,0.9759097757590582,0.6506065171727055,24,24,0.0,0.9999999999999998,False,0.0009999275207519531,3.0.0
3,4,6,8,50,24,1.121199276335221e-15,7.474661842234806e-16,24,24,0.0,0.9999999999999988,False,0.0009987354278564453,3.0.0
3,4,6,9,51,24,1.0385329354458928,0.6923552902972618,24,24,0.0,0.9999999999999981,False,0.0009953975677490234,3.0.0
3,4,6,10,52,24,0.010696150641956566,0.0071307670946377105,24,24,0.0,0.9999999999999973,False,0.0,3.0.0
3,4,6,11,53,24,1.0000000000000004,0.666666666666667,24,24,0.0,0.9999999999999979,False,0.0010001659393310547,3.0.0
3,4,6,12,54,24,1.197353957615824,0.7982359717438827,24,24,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,6,13,55,24,0.06039907747106727,0.04026605164737818,24,24,0.0,0.9999999999999983,False,0.0010004043579101562,3.0.0
3,4,6,14,56,24,0.8739392669362918,0.5826261779575278,24,24,0.0,0.9999999999999974,False,0.0,3.0.0
3,4,6,15,57,24,0.994057308808126,0.6627048725387507,24,24,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,6,16,58,24,1.2813706015259665e-15,8.542470676839776e-16,24,24,0.0,0.9999999999999979,False,0.0010068416595458984,3.0.0
3,4,6,17,59,24,0.10200460578841372,0.06800307052560915,24,24,0.0,0.9999999999999986,False,0.0009989738464355469,3.0.0
3,4,6,18,60,24,0.6736526782235012,0.4491017854823341,24,24,0.0,0.9999999999999983,False,0.0005066394805908203,3.0.0
3,4,6,19,61,24,0.8181961246373424,0.5454640830915616,24,24,0.0,0.9999999999999983,False,0.0009999275207519531,3.0.0
3,4,6,20,62,24,6.406853007629834e-16,4.2712353384198895e-16,24,24,0.0,0.9999999999999983,False,0.0009999275207519531,3.0.0
3,4,6,21,63,24,0.030847809868704324,0.020565206579136217,24,24,0.0,0.9999999999999971,False,0.00099945068359375,3.0.0
3,4,6,22,64,24,1.0,0.6666666666666666,24,24,0.0,0.9999999999999996,False,0.0,3.0.0
3,4,6,23,65,24,1.0000000000000002,0.6666666666666669,24,24,0.0,0.9999999999999986,False,0.0,3.0.0
3,4,6,24,66,24,0.9184207508468839,0.6122805005645893,24,24,0.0,0.9999999999999996,False,0.0009996891021728516,3.0.0
3,4,6,25,67,24,0.6829513686977272,0.4553009124651515,24,24,0.0,0.9999999999999996,False,0.0009987354278564453,3.0.0
3,4,6,26,68,24,0.6704504853866399,0.44696699025775993,24,24,0.0,0.9999999999999988,False,0.0010004043579101562,3.0.0
3,4,6,27,69,24,0.6008760366928574,0.40058402446190494,24,24,0.0,0.9999999999999971,False,0.0010006427764892578,3.0.0
3,4,6,28,70,24,3.2034265038149176e-16,2.135617669209945e-16,24,24,0.0,0.999999999999999,False,0.0,3.0.0
3,4,6,29,71,24,0.9586498310430784,0.6390998873620523,24,24,0.0,0.9999999999999979,False,0.0010001659393310547,3.0.0
3,4,6,30,72,24,1.0822819601843068,0.7215213067895379,24,24,0.0,0.9999999999999979,False,0.0010004043579101562,3.0.0
3,4,6,31,73,24,0.8063480009286055,0.5375653339524037,24,24,0.0,0.9999999999999983,False,0.0009999275207519531,3.0.0
3,4,6,32,74,24,0.8373999307883868,0.5582666205255912,24,24,0.0,0.9999999999999983,False,0.0009992122650146484,3.0.0
3,4,6,33,75,24,0.2386147743740224,0.15907651624934827,24,24,0.0,0.9999999999999991,False,0.0009992122650146484,3.0.0
3,4,6,34,76,24,1.9966956076424904,1.3311304050949937,24,24,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,6,35,77,24,2.4025698778611862e-15,1.6017132519074575e-15,24,24,0.0,0.9999999999999977,False,0.0,3.0.0
3,4,6,36,78,24,1.7618845770982037e-15,1.1745897180654692e-15,24,24,0.0,0.9999999999999974,False,0.0009984970092773438,3.0.0
3,4,6,37,79,24,0.00010646107433067827,7.097404955378552e-05,24,24,0.0,0.9999999999999969,False,0.0,3.0.0
3,4,6,38,80,24,0.004850639651256643,0.0032337597675044286,24,24,0.0,0.9999999999999967,False,0.0009999275207519531,3.0.0
3,4,6,39,81,24,1.1442815807920759,0.7628543871947172,24,24,0.0,0.9999999999999988,False,0.0009984970092773438,3.0.0
3,4,6,40,82,24,0.9908526395721375,0.660568426381425,24,24,0.0,0.9999999999999986,False,0.0,3.0.0
3,4,6,41,83,24,1.0000000000000004,0.666666666666667,24,24,0.0,0.9999999999999973,False,0.001008749008178711,3.0.0
3,4,6,42,84,24,1.3063937506577614,0.8709291671051743,24,24,0.0,0.9999999999999981,False,0.0,3.0.0
3,4,6,43,85,24,0.6731989433047967,0.44879929553653114,24,24,0.0,1.0,False,0.0010004043579101562,3.0.0
3,4,6,44,86,24,0.642511143911521,0.42834076260768067,24,24,0.0,0.9999999999999988,False,0.0,3.0.0
3,4,6,45,87,24,0.7876974947242258,0.5251316631494839,24,24,0.0,0.9999999999999983,False,0.0020008087158203125,3.0.0
3,4,6,46,88,24,0.9138995236201656,0.6092663490801103,24,24,0.0,0.9999999999999983,False,0.0010001659393310547,3.0.0
3,4,6,47,89,24,0.8579551576372035,0.5719701050914691,24,24,0.0,0.9999999999999983,False,0.000507354736328125,3.0.0
3,4,6,48,90,24,1.4415419267167124e-15,9.61027951144475e-16,24,24,0.0,0.9999999999999973,False,0.0,3.0.0
3,4,6,49,91,24,0.41453126624349423,0.2763541774956628,24,24,0.0,0.9999999999999988,False,0.001001119613647461,3.0.0
3,4,7,0,42,28,1.601713251907458e-15,1.0678088346049719e-15,28,28,0.0,0.9999999999999979,False,0.0009987354278564453,3.0.0
3,4,7,1,43,28,9.61027951144475e-16,6.406853007629833e-16,28,28,0.0,0.9999999999999991,False,0.0009992122650146484,3.0.0
3,4,7,2,44,28,0.8753434867023038,0.5835623244682026,28,28,0.0,0.9999999999999983,False,0.0010013580322265625,3.0.0
3,4,7,3,45,28,0.7141359003895076,0.4760906002596717,28,28,0.0,0.9999999999999974,False,0.0009996891021728516,3.0.0
3,4,7,4,46,28,0.9149201496558765,0.609946766437251,28,28,0.0,0.9999999999999971,False,0.0,3.0.0
3,4,7,5,47,28,0.028419170968302057,0.01894611397886804,28,28,0.0,0.9999999999999988,False,0.001535177230834961,3.0.0
3,4,7,6,48,28,0.772117096005672,0.514744730670448,28,28,0.0,0.9999999999999988,False,0.0,3.0.0
3,4,7,7,49,28,0.9759097757590585,0.6506065171727057,28,28,0.0,0.9999999999999988,False,0.0,3.0.0
3,4,7,8,50,28,1.601713251907458e-15,1.0678088346049719e-15,28,28,0.0,0.9999999999999986,False,0.0009999275207519531,3.0.0
3,4,7,9,51,28,1.020942195074101,0.6806281300494007,28,28,0.0,0.9999999999999977,False,0.0010001659393310547,3.0.0
3,4,7,10,52,28,0.010696150641956958,0.007130767094637972,28,28,0.0,0.9999999999999973,False,0.00099945068359375,3.0.0
3,4,7,11,53,28,0.9931603026826263,0.6621068684550843,28,28,0.0,0.9999999999999977,False,0.0010073184967041016,3.0.0
3,4,7,12,54,28,1.1973539576158234,0.7982359717438823,28,28,0.0,0.9999999999999979,False,0.0009987354278564453,3.0.0
3,4,7,13,55,28,0.060399077471067215,0.04026605164737814,28,28,0.0,0.9999999999999983,False,0.0,3.0.0
3,4,7,14,56,28,0.8739392669362919,0.5826261779575279,28,28,0.0,0.9999999999999967,False,0.0009996891021728516,3.0.0
3,4,7,15,57,28,0.9940573088081261,0.6627048725387508,28,28,0.0,0.9999999999999979,False,0.0009996891021728516,3.0.0
3,4,7,16,58,28,2.2423985526704407e-15,1.4949323684469604e-15,28,28,0.0,0.9999999999999974,False,0.0010085105895996094,3.0.0
3,4,7,17,59,28,1.121199276335221e-15,7.474661842234806e-16,28,28,0.0,0.9999999999999983,False,0.001999378204345703,3.0.0
3,4,7,18,60,28,0.6736526782235012,0.4491017854823341,28,28,0.0,0.9999999999999974,False,0.001001596450805664,3.0.0
3,4,7,19,61,28,0.8181961246373419,0.5454640830915612,28,28,0.0,0.9999999999999988,False,0.001522064208984375,3.0.0
3,4,7,20,62,28,1.9220559022889496e-15,1.2813706015259665e-15,28,28,0.0,0.9999999999999977,False,0.0010073184967041016,3.0.0
3,4,7,21,63,28,0.030847809868704404,0.02056520657913627,28,28,0.0,0.9999999999999967,False,0.0010073184967041016,3.0.0
3,4,7,22,64,28,0.13526820677271498,0.09017880451514332,28,28,0.0,0.9999999999999991,False,0.0009996891021728516,3.0.0
3,4,7,23,65,28,1.0000000000000004,0.666666666666667,28,28,0.0,0.9999999999999979,False,0.0010006427764892578,3.0.0
3,4,7,24,66,28,0.918420750846884,0.6122805005645894,28,28,0.0,0.9999999999999993,False,0.0009999275207519531,3.0.0
3,4,7,25,67,28,0.6401460521886998,0.42676403479246655,28,28,0.0,0.999999999999999,False,0.0,3.0.0
3,4,7,26,68,28,1.5038213308137232,1.0025475538758155,28,28,0.0,0.9999999999999983,False,0.0009992122650146484,3.0.0
3,4,7,27,69,28,0.6008760366928577,0.40058402446190516,28,28,0.0,0.9999999999999967,False,0.0010004043579101562,3.0.0
3,4,7,28,70,28,0.9384911405697303,0.6256607603798202,28,28,0.0,0.999999999999999,False,0.00099945068359375,3.0.0
3,4,7,29,71,28,0.9586498310430784,0.6390998873620523,28,28,0.0,0.9999999999999971,False,0.0012357234954833984,3.0.0
3,4,7,30,72,28,0.9875316331888624,0.6583544221259082,28,28,0.0,0.9999999999999979,False,0.002999544143676758,3.0.0
3,4,7,31,73,28,0.8063480009286066,0.5375653339524044,28,28,0.0,0.9999999999999983,False,0.0,3.0.0
3,4,7,32,74,28,1.6509560456526144,1.1006373637684097,28,28,0.0,0.9999999999999979,False,0.00099945068359375,3.0.0
3,4,7,33,75,28,0.23861477437402293,0.15907651624934863,28,28,0.0,0.9999999999999983,False,0.0009999275207519531,3.0.0
3,4,7,34,76,28,1.8346436131461987,1.2230957420974657,28,28,0.0,0.9999999999999979,False,0.0010013580322265625,3.0.0
3,4,7,35,77,28,2.4025698778611862e-15,1.6017132519074575e-15,28,28,0.0,0.9999999999999971,False,0.00099945068359375,3.0.0
3,4,7,36,78,28,1.7618845770982037e-15,1.1745897180654692e-15,28,28,0.0,0.9999999999999971,False,0.0009992122650146484,3.0.0
3,4,7,37,79,28,0.00010646107433268252,7.097404955512167e-05,28,28,0.0,0.9999999999999962,False,0.000995635986328125,3.0.0
3,4,7,38,80,28,0.0048506396512568405,0.0032337597675045605,28,28,0.0,0.9999999999999962,False,0.0009996891021728516,3.0.0
3,4,7,39,81,28,1.1442815807920776,0.7628543871947184,28,28,0.0,0.9999999999999981,False,0.0010075569152832031,3.0.0
3,4,7,40,82,28,0.9908526395721377,0.6605684263814251,28,28,0.0,0.9999999999999983,False,0.001004934310913086,3.0.0
3,4,7,41,83,28,1.0000000000000009,0.6666666666666673,28,28,0.0,0.9999999999999967,False,0.00099945068359375,3.0.0
3,4,7,42,84,28,1.3063937506577614,0.8709291671051743,28,28,0.0,0.9999999999999974,False,0.0010006427764892578,3.0.0
3,4,7,43,85,28,0.6731989433047967,0.44879929553653114,28,28,0.0,1.0,False,0.0,3.0.0
3,4,7,44,86,28,0.6425111439115216,0.4283407626076811,28,28,0.0,0.9999999999999983,False,0.013904809951782227,3.0.0
3,4,7,45,87,28,0.7876974947242257,0.5251316631494838,28,28,0.0,0.9999999999999986,False,0.0010001659393310547,3.0.0
3,4,7,46,88,28,0.9138995236201656,0.6092663490801103,28,28,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,7,47,89,28,0.5220776005418024,0.34805173369453496,28,28,0.0,0.9999999999999981,False,0.0009989738464355469,3.0.0
3,4,7,48,90,28,3.0432551786241688e-15,2.0288367857494457e-15,28,28,0.0,0.9999999999999962,False,0.0010004043579101562,3.0.0
3,4,7,49,91,28,0.8331511187130509,0.5554340791420339,28,28,0.0,0.999999999999999,False,0.0015289783477783203,3.0.0
3,4,8,0,42,32,1.9220559022889496e-15,1.2813706015259665e-15,32,32,0.0,0.9999999999999973,False,0.0008449554443359375,3.0.0
3,4,8,1,43,32,6.406853007629834e-16,4.2712353384198895e-16,32,32,0.0,0.9999999999999983,False,0.0010001659393310547,3.0.0
3,4,8,2,44,32,0.8753434867023038,0.5835623244682026,32,32,0.0,0.9999999999999983,False,0.0009996891021728516,3.0.0
3,4,8,3,45,32,0.9308602500183142,0.6205735000122095,32,32,0.0,0.9999999999999974,False,0.0010004043579101562,3.0.0
3,4,8,4,46,32,1.1809698031350708,0.7873132020900472,32,32,0.0,0.9999999999999971,False,0.0005218982696533203,3.0.0
3,4,8,5,47,32,0.028419170968300468,0.018946113978866978,32,32,0.0,0.9999999999999988,False,0.0005068778991699219,3.0.0
3,4,8,6,48,32,1.6168768531474924,1.0779179020983283,32,32,0.0,0.9999999999999986,False,0.0010077953338623047,3.0.0
3,4,8,7,49,32,0.9759097757590587,0.6506065171727058,32,32,0.0,0.9999999999999983,False,0.0005056858062744141,3.0.0
3,4,8,8,50,32,1.9220559022889496e-15,1.2813706015259665e-15,32,32,0.0,0.9999999999999977,False,0.0009996891021728516,3.0.0
3,4,8,9,51,32,1.0209421950740998,0.6806281300493998,32,32,0.0,0.9999999999999977,False,0.00099945068359375,3.0.0
3,4,8,10,52,32,0.010696150641957705,0.00713076709463847,32,32,0.0,0.9999999999999967,False,0.0009999275207519531,3.0.0
3,4,8,11,53,32,0.9931603026826266,0.6621068684550844,32,32,0.0,0.9999999999999973,False,0.0015134811401367188,3.0.0
3,4,8,12,54,32,1.2494493500389228,0.8329662333592819,32,32,0.0,0.9999999999999981,False,0.0020058155059814453,3.0.0
3,4,8,13,55,32,0.18512156865633972,0.12341437910422648,32,32,0.0,0.9999999999999983,False,0.001001596450805664,3.0.0
3,4,8,14,56,32,0.8739392669362921,0.582626177957528,32,32,0.0,0.999999999999996,False,0.0009996891021728516,3.0.0
3,4,8,15,57,32,0.9940573088081264,0.6627048725387509,32,32,0.0,0.9999999999999974,False,0.0010006427764892578,3.0.0
3,4,8,16,58,32,2.2423985526704407e-15,1.4949323684469604e-15,32,32,0.0,0.9999999999999971,False,0.0005080699920654297,3.0.0
3,4,8,17,59,32,1.2813706015259665e-15,8.542470676839776e-16,32,32,0.0,0.9999999999999979,False,0.001001119613647461,3.0.0
3,4,8,18,60,32,0.5505087508956095,0.3670058339304063,32,32,0.0,0.9999999999999974,False,0.0,3.0.0
3,4,8,19,61,32,0.8181961246373419,0.5454640830915612,32,32,0.0,0.9999999999999983,False,0.0,3.0.0
3,4,8,20,62,32,1.9220559022889496e-15,1.2813706015259665e-15,32,32,0.0,0.9999999999999974,False,0.0010027885437011719,3.0.0
3,4,8,21,63,32,0.03084780986870533,0.020565206579136887,32,32,0.0,0.9999999999999967,False,0.0010006427764892578,3.0.0
3,4,8,22,64,32,0.6544915262166924,0.4363276841444616,32,32,0.0,0.9999999999999991,False,0.0009996891021728516,3.0.0
3,4,8,23,65,32,0.14280204546736713,0.09520136364491143,32,32,0.0,0.9999999999999973,False,0.0,3.0.0
3,4,8,24,66,32,0.9184207508468842,0.6122805005645895,32,32,0.0,0.9999999999999991,False,0.0009970664978027344,3.0.0
3,4,8,25,67,32,0.6401460521886975,0.426764034792465,32,32,0.0,0.9999999999999983,False,0.0010004043579101562,3.0.0
3,4,8,26,68,32,1.4942171931363097,0.9961447954242065,32,32,0.0,0.9999999999999983,False,0.00099945068359375,3.0.0
3,4,8,27,69,32,0.6008760366928575,0.400584024461905,32,32,0.0,0.9999999999999964,False,0.0010008811950683594,3.0.0
3,4,8,28,70,32,0.9384911405697304,0.6256607603798202,32,32,0.0,0.9999999999999988,False,0.0009999275207519531,3.0.0
3,4,8,29,71,32,0.24762286427231886,0.16508190951487925,32,32,0.0,0.9999999999999971,False,0.0010006427764892578,3.0.0
3,4,8,30,72,32,0.9875316331888626,0.6583544221259084,32,32,0.0,0.9999999999999974,False,0.0,3.0.0
3,4,8,31,73,32,0.8063480009286071,0.5375653339524048,32,32,0.0,0.9999999999999979,False,0.0010004043579101562,3.0.0
3,4,8,32,74,32,1.650956045652615,1.10063736376841,32,32,0.0,0.9999999999999969,False,0.0009996891021728516,3.0.0
3,4,8,33,75,32,0.23861477437402334,0.1590765162493489,32,32,0.0,0.9999999999999979,False,0.0,3.0.0
3,4,8,34,76,32,1.8346436131461987,1.2230957420974657,32,32,0.0,0.9999999999999971,False,0.0015420913696289062,3.0.0
3,4,8,35,77,32,2.4025698778611862e-15,1.6017132519074575e-15,32,32,0.0,0.9999999999999962,False,0.0,3.0.0
3,4,8,36,78,32,2.5627412030519317e-15,1.7084941353679544e-15,32,32,0.0,0.999999999999996,False,0.0010001659393310547,3.0.0
3,4,8,37,79,32,0.0001064610743311832,7.097404955412213e-05,32,32,0.0,0.999999999999996,False,0.001008749008178711,3.0.0
3,4,8,38,80,32,0.0048506396512568006,0.0032337597675045336,32,32,0.0,0.9999999999999958,False,0.0010383129119873047,3.0.0
3,4,8,39,81,32,1.1442815807920774,0.7628543871947183,32,32,0.0,0.9999999999999974,False,0.0020079612731933594,3.0.0
3,4,8,40,82,32,0.9908526395721375,0.660568426381425,32,32,0.0,0.9999999999999981,False,0.0009987354278564453,3.0.0
3,4,8,41,83,32,1.0000000000000009,0.6666666666666673,32,32,0.0,0.9999999999999964,False,0.001007080078125,3.0.0
3,4,8,42,84,32,1.3063937506577612,0.8709291671051741,32,32,0.0,0.9999999999999979,False,0.0010097026824951172,3.0.0
3,4,8,43,85,32,0.6731989433047966,0.44879929553653103,32,32,0.0,1.0,False,0.0010008811950683594,3.0.0
3,4,8,44,86,32,0.6425111439115221,0.4283407626076814,32,32,0.0,0.9999999999999979,False,0.0010001659393310547,3.0.0
