experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,6,6,40,240,213,0.11250000000000004,0.9999999999999829,exact,True,0.07732415199279785,445,2,0.0,0.0,0.0,4.0,2.0,15.0,203.0,119.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,6,6,45,270,270,0.0,0.999999999999979,exact,True,0.0,250,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,6,6,45,270,262,0.029629629629629672,0.9999999999999799,exact,True,0.027562856674194336,250,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,6,6,45,270,241,0.1074074074074074,0.9999999999999817,exact,True,0.0770726203918457,250,0,1.0,0.0,0.0,3.0,1.0,21.0,257.0,152.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,6,6,45,270,270,0.0,0.9999999999999825,exact,True,0.0,350,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,6,6,45,270,260,0.03703703703703709,0.9999999999999836,exact,True,0.042204856872558594,350,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,6,6,45,270,231,0.1444444444444445,0.9999999999999842,exact,True,0.07662177085876465,350,1,0.0,2.0,0.0,3.0,2.0,25.0,132.0,193.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,6,6,45,270,270,0.0,0.9999999999999755,exact,True,0.002002716064453125,450,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,6,6,45,270,260,0.03703703703703709,0.9999999999999764,exact,True,0.03622794151306152,450,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,6,6,45,270,238,0.11851851851851847,0.999999999999979,exact,True,0.06913089752197266,450,2,0.0,2.0,0.0,4.0,1.0,18.0,172.0,136.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,25,175,175,0.0,0.999999999999989,exact,True,0.0,240,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,25,175,171,0.02285714285714291,0.9999999999999895,exact,True,0.01825547218322754,240,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,25,175,159,0.09142857142857141,0.9999999999999895,exact,True,0.05298757553100586,240,0,0.0,0.0,0.0,1.0,1.0,12.0,126.0,126.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,25,175,175,0.0,0.9999999999999846,exact,True,0.0,340,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,25,175,161,0.07999999999999996,0.9999999999999868,exact,True,0.02926468849182129,340,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,25,175,147,0.16000000000000003,0.9999999999999877,exact,True,0.07984066009521484,340,1,2.0,0.0,0.0,7.0,2.0,10.0,215.0,191.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,25,175,175,0.0,0.9999999999999855,exact,True,0.003006458282470703,440,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,25,175,171,0.02285714285714291,0.9999999999999859,exact,True,0.009778261184692383,440,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,25,175,154,0.12,0.9999999999999859,exact,True,0.05654454231262207,440,2,0.0,1.0,0.0,2.0,0.0,15.0,194.0,140.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,30,210,210,0.0,0.9999999999999846,exact,True,0.013590812683105469,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,30,210,200,0.04761904761904767,0.9999999999999859,exact,True,0.03198385238647461,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,30,210,188,0.10476190476190472,0.9999999999999859,exact,True,0.10531854629516602,245,0,0.0,0.0,0.0,4.0,2.0,10.0,274.0,268.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,30,210,210,0.0,0.9999999999999819,exact,True,0.0,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,30,210,192,0.08571428571428574,0.9999999999999828,exact,True,0.015401840209960938,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,30,210,169,0.1952380952380952,0.9999999999999855,exact,True,0.08468413352966309,345,1,0.0,0.0,0.0,4.0,5.0,23.0,173.0,273.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,30,210,210,0.0,0.9999999999999823,exact,True,0.003499269485473633,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,30,210,204,0.02857142857142858,0.9999999999999828,exact,True,0.01489114761352539,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,30,210,182,0.1333333333333333,0.9999999999999846,exact,True,0.12937092781066895,445,2,1.0,0.0,0.0,3.0,0.0,22.0,359.0,240.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,40,280,280,0.0,0.9999999999999785,exact,True,0.004008769989013672,255,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,40,280,266,0.050000000000000044,0.9999999999999792,exact,True,0.04782676696777344,255,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,40,280,239,0.14642857142857146,0.9999999999999815,exact,True,0.08969569206237793,255,0,0.0,0.0,0.0,4.0,3.0,27.0,241.0,264.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,40,280,280,0.0,0.9999999999999801,exact,True,0.0,355,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,40,280,272,0.02857142857142858,0.9999999999999812,exact,True,0.02652144432067871,355,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,40,280,244,0.12857142857142856,0.9999999999999832,exact,True,0.10142827033996582,355,1,0.0,3.0,0.0,2.0,2.0,22.0,183.0,209.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,40,280,280,0.0,0.9999999999999767,exact,True,0.002005338668823242,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,40,280,270,0.0357142857142857,0.9999999999999785,exact,True,0.039154052734375,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,40,280,229,0.18214285714285716,0.9999999999999806,exact,True,0.09425163269042969,455,2,0.0,2.0,0.0,4.0,1.0,37.0,231.0,301.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,45,315,315,0.0,0.9999999999999729,exact,True,0.0,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,45,315,303,0.03809523809523807,0.999999999999974,exact,True,0.053122520446777344,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,45,315,276,0.12380952380952381,0.9999999999999765,exact,True,0.1171576976776123,260,0,0.0,0.0,0.0,2.0,4.0,27.0,331.0,249.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,45,315,315,0.0,0.9999999999999771,exact,True,0.00631403923034668,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,45,315,293,0.06984126984126982,0.9999999999999788,exact,True,0.061287641525268555,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,45,315,260,0.17460317460317465,0.9999999999999801,exact,True,0.15473699569702148,360,1,0.0,1.0,0.0,5.0,7.0,29.0,243.0,330.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,greedy_phase1,Universal,7,7,45,315,315,0.0,0.9999999999999716,exact,True,0.0,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,commutation_phase2a,Universal,7,7,45,315,301,0.0444444444444444,0.999999999999974,exact,True,0.04166531562805176,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052827,depth_fill2,template_phase2b,Universal,7,7,45,315,268,0.14920634920634923,0.9999999999999769,exact,True,0.18231463432312012,460,2,1.0,1.0,0.0,7.0,0.0,31.0,508.0,448.0
