experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,7,7,40,197,90,0.5431472081218274,0.999999999999978,exact,True,0.09455037117004395,355,1,1.0,3.0,0.0,24.0,1.0,45.0,233.0,807.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,7,7,40,209,209,0.0,0.9999999999999716,exact,True,0.0,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,7,7,40,209,159,0.23923444976076558,0.9999999999999787,exact,True,0.04296255111694336,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,7,7,40,209,90,0.569377990430622,0.999999999999979,exact,True,0.07972264289855957,455,2,3.0,2.0,0.0,29.0,2.0,45.0,192.0,1092.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,7,7,45,244,244,0.0,0.9999999999999649,exact,True,0.0,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,7,7,45,244,204,0.16393442622950816,0.999999999999972,exact,True,0.0534815788269043,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,7,7,45,244,115,0.5286885245901639,0.999999999999978,exact,True,0.1250135898590088,260,0,1.0,6.0,0.0,26.0,2.0,55.0,449.0,987.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,7,7,45,251,251,0.0,0.9999999999999682,exact,True,0.0,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,7,7,45,251,195,0.22310756972111556,0.999999999999972,exact,True,0.12394595146179199,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,7,7,45,251,119,0.5258964143426295,0.9999999999999751,exact,True,0.11843609809875488,360,1,3.0,5.0,0.0,30.0,1.0,53.0,338.0,1091.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,7,7,45,245,245,0.0,0.9999999999999716,exact,True,0.0,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,7,7,45,245,197,0.1959183673469388,0.9999999999999727,exact,True,0.08833646774291992,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,7,7,45,245,124,0.4938775510204082,0.9999999999999727,exact,True,0.17420601844787598,460,2,3.0,6.0,0.0,26.0,3.0,45.0,603.0,859.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,9,9,25,171,171,0.0,0.9999999999999751,exact,True,0.0,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,9,9,25,171,143,0.16374269005847952,0.9999999999999789,exact,True,0.030696868896484375,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,9,9,25,171,78,0.543859649122807,0.9999999999999825,exact,True,0.0804755687713623,260,0,3.0,1.0,0.0,24.0,0.0,40.0,258.0,899.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,9,9,25,174,174,0.0,0.9999999999999725,exact,True,0.002005338668823242,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,9,9,25,174,138,0.2068965517241379,0.9999999999999796,exact,True,0.0696711540222168,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,9,9,25,174,80,0.5402298850574713,0.9999999999999849,exact,True,0.0987086296081543,360,1,2.0,3.0,0.0,21.0,2.0,38.0,327.0,751.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,greedy_phase1,RandomClifford,9,9,25,153,153,0.0,0.9999999999999778,exact,True,0.0,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,commutation_phase2a,RandomClifford,9,9,25,153,123,0.196078431372549,0.9999999999999785,exact,True,0.03506898880004883,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052233,depth_fill2,template_phase2b,RandomClifford,9,9,25,153,70,0.542483660130719,0.9999999999999787,exact,True,0.06926822662353516,460,2,1.0,1.0,0.0,18.0,0.0,40.0,105.0,699.0
