experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,greedy_phase1,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999954,exact,True,0.0,148,0,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,commutation_phase2a,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999954,exact,True,0.0019121170043945312,148,0,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,template_phase2b,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999954,exact,True,0.0029141902923583984,148,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,greedy_phase1,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999946,exact,True,0.0010077953338623047,248,1,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,commutation_phase2a,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999946,exact,True,0.0009999275207519531,248,1,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,template_phase2b,QuantumWalk,4,3,29,46,46,0.0,0.9999999999999946,exact,True,0.001977205276489258,248,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,greedy_phase1,QuantumWalk,6,5,41,70,70,0.0,0.9999999999998189,exact,True,0.000997781753540039,150,0,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,commutation_phase2a,QuantumWalk,6,5,41,70,70,0.0,0.9999999999998189,exact,True,0.0019965171813964844,150,0,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,template_phase2b,QuantumWalk,6,5,41,70,70,0.0,0.9999999999998189,exact,True,0.006089687347412109,150,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,greedy_phase1,QuantumWalk,6,5,41,70,70,0.0,0.999999999999822,exact,True,0.0010073184967041016,250,1,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,commutation_phase2a,QuantumWalk,6,5,41,70,70,0.0,0.999999999999822,exact,True,0.002095460891723633,250,1,,,,,,,,
E26_phase2b_full_v8,e26v8_algo_20260720_160830,algo,template_phase2b,QuantumWalk,6,5,41,70,70,0.0,0.999999999999822,exact,True,0.006093502044677734,250,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
