experiment,circuit_id,circuit_family,n_qubits,variant_idx,tool,gate_count,base_gate_count,unitary_check,error
E_listing_sensitivity_v8,adder_5,Adder,7,8,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,8,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,8,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,9,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,9,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,9,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,9,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,10,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,10,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,10,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,10,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,11,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,11,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,11,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,11,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,12,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,12,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,12,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,12,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,13,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,13,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,13,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,13,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,14,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,14,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,14,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,14,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,15,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,15,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,15,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,15,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,16,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,16,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,16,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,16,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,17,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,17,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,17,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,17,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,18,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,18,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,18,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,18,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,19,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,19,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,19,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,19,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,20,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,20,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,20,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,20,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,21,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,21,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,21,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,21,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,22,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,22,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,22,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,22,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,23,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,23,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,23,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,23,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,24,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,24,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,24,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,24,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,25,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,25,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,25,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,25,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,26,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,26,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,26,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,26,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,27,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,27,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,27,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,27,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,28,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,28,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,28,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,28,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,29,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,29,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,29,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,29,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,30,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,30,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,30,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,30,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,31,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,31,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,31,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,31,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,32,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,32,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,32,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,32,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,33,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,33,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,33,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,33,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,34,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,34,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,34,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,34,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,35,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,35,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,35,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,35,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,36,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,36,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,36,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,36,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,37,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,37,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,37,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,37,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,38,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,38,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,38,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,38,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,39,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,39,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,39,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,39,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,40,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,40,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,40,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,40,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,41,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,41,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,41,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,41,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,42,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,42,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,42,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,42,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,43,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,43,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,43,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,43,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,44,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,44,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,44,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,44,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,45,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,45,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,45,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,45,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,46,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,46,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,46,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,46,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,47,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,47,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,47,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,47,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,48,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,48,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,48,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,48,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,49,qiskit_L3,14,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,49,tket_FPO_noswap,75,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,49,cirq_default,160,,pass,
E_listing_sensitivity_v8,adder_5,Adder,7,49,prototype_greedy,14,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,0,qiskit_L3,8,8,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,0,tket_FPO_noswap,8,8,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,0,cirq_default,8,8,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,0,prototype_greedy,8,8,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,1,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,1,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,1,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,1,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,2,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,2,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,2,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,2,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,3,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,3,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,3,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,3,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,4,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,4,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,4,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,4,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,5,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,5,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,5,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,5,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,6,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,6,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,6,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,6,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,7,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,7,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,7,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,7,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,8,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,8,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,8,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,8,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,9,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,9,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,9,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,9,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,10,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,10,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,10,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,10,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,11,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,11,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,11,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,11,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,12,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,12,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,12,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,12,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,13,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,13,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,13,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,13,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,14,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,14,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,14,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,14,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,15,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,15,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,15,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,15,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,16,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,16,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,16,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,16,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,17,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,17,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,17,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,17,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,18,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,18,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,18,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,18,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,19,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,19,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,19,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,19,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,20,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,20,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,20,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,20,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,21,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,21,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,21,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,21,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,22,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,22,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,22,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,22,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,23,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,23,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,23,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,23,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,24,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,24,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,24,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,24,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,25,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,25,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,25,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,25,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,26,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,26,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,26,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,26,prototype_greedy,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,27,qiskit_L3,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,27,tket_FPO_noswap,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,27,cirq_default,8,,pass,
E_listing_sensitivity_v8,surface_code_5,SurfaceCode,6,27,prototype_greedy,8,,pass,
