title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Differentiation of linear optical circuits,"G de Felice, C Corlett",2024,5,"… in our setting is given by entangled photonic states that can be … For example, if an eigenvalue is very large and its … of the FCS carry over to the variational setting and we are able to (i) …",QYvXqH3F0jUJ,"G de Felice, C Corlett - arXiv preprint arXiv:2401.07997, 2024 - arxiv.org",[],https://arxiv.org/abs/2401.07997,unknown,unknown
Qubit count reduction by orthogonally constrained orbital optimization for variational quantum excited-state solvers,"J Bierman, Y Li, J Lu",2024,7,"… space of N < M orbitals in which to solve for the eigenvalues and eigenstates. In this work, we … and other orbital optimization ground-state solvers can be summarized as follows. Instead …",ukkH1OR9xBwJ,"J Bierman, Y Li, J Lu - Journal of Chemical Theory and …, 2024 - ACS Publications",[],https://pubs.acs.org/doi/abs/10.1021/acs.jctc.3c01297,unknown,unknown
Calculus on parameterized quantum circuits,"JG Vidal, DO Theis",1812,58,"… the eigenvalues, and assume that the eigenvalue distances of all Hamiltonians are integral. … in the cases of 2 eigenvalues and 3 evenly spaced eigenvalues) already gives the whole …",Uy1P7qr7XkYJ,"JG Vidal, DO Theis - arXiv preprint arXiv:1812.06323, 2018 - arxiv.org",[],https://arxiv.org/abs/1812.06323,unknown,unknown
Reducing runtime and error in VQE using deeper and noisier quantum circuits,"A Katabarwa, A Kunitsa, B Peropadre…",2021,15,"… [5] Alberto Peruzzo, Jarrod McClean, Peter Shadbolt, ManHong … A variational eigenvalue solver on a photonic quantum … roadblock in the variational quantum eigensolver. arXiv preprint …",fgXAw2i4Mx4J,"A Katabarwa, A Kunitsa, B Peropadre… - arXiv preprint arXiv …, 2021 - arxiv.org",[],https://arxiv.org/abs/2110.10664,unknown,unknown
Quantum algorithms for generator coordinate methods,"M Zheng, B Peng, N Wiebe, A Li, X Yang…",2023,17,"… an alternative to existing variational quantum eigensolvers, where … procedure for solving the Hill-Wheeler eigenvalue problem. … , A variational eigenvalue solver on a photonic quantum …",3y7Odz4UplAJ,"M Zheng, B Peng, N Wiebe, A Li, X Yang… - Physical Review …, 2023 - APS",[],https://journals.aps.org/prresearch/abstract/10.1103/PhysRevResearch.5.023200,unknown,unknown
