title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Parameterized computational feasibility,"RG Downey, MR Fellows",1995,282,"… interest in how parameters contribute to the complexity of problems, there are several practical motivations for our interest in parameterized complexity. We give three examples. …",b73VIJN6R8YJ,"RG Downey, MR Fellows - Feasible mathematics II, 1995 - Springer",[],https://link.springer.com/content/pdf/10.1007/978-1-4612-2566-9_7?pdf=chapter%20toc,unknown,unknown
Parameterized circuit complexity and the W hierarchy,"RG Downey, MR Fellows, KW Regan",1998,62,"… We define classes G[t] as the analogues of AC 0 depth-t for parameterized problems, and N[t] by … We also consider the complexity of unique solutions, and show a randomized reduction …",Q71CnFWYH_gJ,"RG Downey, MR Fellows, KW Regan - Theoretical Computer Science, 1998 - Elsevier",[],https://www.sciencedirect.com/science/article/pii/S0304397596003179,unknown,unknown
The Computer Journal special issue on parameterized complexity: Foreword by the guest editors,"RG Downey, MR Fellows, MA Langston",2008,18,"… Parameterized complexity studies a generalization of the notion of polynomial time where, … one also considers the effects on computational complexity of a secondary measurement, the …",qnUAbqBLzwMJ,"RG Downey, MR Fellows, MA Langston - The Computer Journal, 2008 - academic.oup.com",[],https://academic.oup.com/comjnl/article-abstract/51/1/1/505997,unknown,unknown
The parametrized complexity of some fundamental problems in coding theory,"RG Downey, MR Fellows, A Vardy, G Whittle",1999,121,… Our main objective in this paper is to explore the parametrized complexity of certain fundamental … For a definition of the W[t] complexity classes and the fundamentals of parametrized …,1JPwowfP5AUJ,"RG Downey, MR Fellows, A Vardy, G Whittle - SIAM Journal on Computing, 1999 - SIAM",[],https://epubs.siam.org/doi/abs/10.1137/S0097539797323571,unknown,unknown
The parameterized complexity of some problems in logic and linguistics,"RG Downey, MR Fellows, BM Kapron…",1994,65,… the parameterized complexity class W[1]. (2) The problem Minimum Axiom Set [GJ] is complete for the parameterized complexity class … We also report on the parameterized complexity of …,RYk4sl2OCCMJ,"RG Downey, MR Fellows, BM Kapron… - … on Logical Foundations …, 1994 - Springer",[],https://link.springer.com/chapter/10.1007/3-540-58140-5_10,unknown,unknown
