title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
The solovay-kitaev algorithm,"CM Dawson, MA Nielsen",,1028,"… to Solovay-Kitaev(., n-1), and we have assigned a constant cost for the final line of the algorithm, … using pointers to the output from the earlier calls to Solovay-Kitaev(., n-1), rather than …",EoGxiOLCFxcJ,"CM Dawson, MA Nielsen - arXiv preprint quant-ph/0505030, 2005 - arxiv.org",[],https://arxiv.org/abs/quant-ph/0505030,unknown,unknown
Classical and quantum computation,"AY Kitaev, A Shen, MN Vyalyi",2002.0,2268,"… In this book we focus on algorithm complexity (in particular, for quantum algorithms), while many related things are not covered. As a general reference on quantum information theory …",aKlUAZ5eKP8J,"AY Kitaev, A Shen, MN Vyalyi - 2002 - books.google.com",[],https://books.google.com/books?hl=en&lr=&id=08vZYhafYEAC&oi=fnd&pg=PR7&dq=The+Solovay-Kitaev+algorithm&ots=kGT40kX5_5&sig=qx9SDtQ9ZmJlK07wmhsfSjP-Eqg,unknown,unknown
The solovay-kitaev theorem,M Ozols,2009.0,8,"There are several accounts of the Solovay-Kitaev theorem available [K97, NC00, KSV02, DN05]. I chose to base my report on [NC00], since it involves the Bloch sphere representation …",uQTwLu36WoEJ,"M Ozols - Essay at University of Waterloo, 2009 - lu.lv",[],http://home.lu.lv/~sd20008/papers/essays/Solovay-Kitaev.pdf,unknown,unknown
Efficient unitary approximations in quantum computing: the Solovay-Kitaev Theorem,JL Zarapico,,0,… the theorem that have to be improved (see [Kup15]). The aim of this work is to introduce the Solovay Kitaev theorem for … The proof of this theorem is based on exploiting the non-abelian …,61WWkd1DwBUJ,JL Zarapico - diposit.ub.edu,[],https://diposit.ub.edu/bitstreams/85e6f307-12a1-49db-be70-86e2461e14d9/download,unknown,unknown
Optimising the Solovay-Kitaev algorithm,"PT Trung, R Van Meter, D Horsman",1209.0,10,"… In Section 5 we compare the original SolovayKitaev algorithm with our modified algorithm for a set of 25 single-qubit gate unitaries chosen at random. On average, the length of the …",EBeTmTMIVSEJ,"PT Trung, R Van Meter, D Horsman - arXiv preprint arXiv:1209.4139, 2012 - arxiv.org",[],https://arxiv.org/abs/1209.4139,unknown,unknown
