title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
A verified optimizer for quantum circuits,"K Hietala, R Rand, SH Hung, X Wu…",2021,216,"… commute with (eg, CNOT) or cancel with (eg, X). For commutation rules, we use the rewrite rules shown Figure 6. For cancellation rules, we use the fact that H, X, and CNOT are all self-…",BLPIksD16_oJ,"K Hietala, R Rand, SH Hung, X Wu… - Proceedings of the ACM on …, 2021 - dl.acm.org",[],https://dl.acm.org/doi/abs/10.1145/3434318,unknown,unknown
Equality Saturation for Quantum Circuit Optimization,"G Yang, P Raun, R Tao, R Gu",2026,0,"… , Columbia University, USA and CertiK, USA Optimizing a quantum circuit is hard because … circuits, produced by applying local circuit rewrites such as gate cancellation and commutation…",YNc-MobV79EJ,"G Yang, P Raun, R Tao, R Gu - … of the ACM on Programming Languages, 2026 - dl.acm.org",[],https://dl.acm.org/doi/abs/10.1145/3808254,unknown,unknown
Reinforcement Learning for Quantum Circuit Optimization: A Review,"A Kundu, A Sarkar, P Tiwari, S Feld",2026,0,"… (iv) Simplification and gate cancellation rewrite a circuit while preserving its action, removing redundant rotations, commuted CNOT pairs, or trivial identities. (v) Clifford+T resynthesis …",JC8ODiHkuV8J,"A Kundu, A Sarkar, P Tiwari, S Feld - Openreview, 2026 - openreview.net",[],https://openreview.net/pdf?id=h6w1j1fjeZ,unknown,unknown
Design and optimization of complex quantum circuits targeting near-term Quantum processors using custom algorithms and Qiskit Transpiler,"K Redwan, M Ahmed, MFA Al Sohan…",2025,0,"… the design and optimization of complex quantum circuits using structural refinement techniques such as gate merging, gate commuting, rotation gate rewriting, and CNOT cancellation. …",Fsba5eXL3wUJ,"K Redwan, M Ahmed, MFA Al Sohan… - TENCON 2025-2025 …, 2025 - ieeexplore.ieee.org",[],https://ieeexplore.ieee.org/abstract/document/11375021/,unknown,unknown
Light cone cancellation for variational quantum eigensolver in solving noisy Max-Cut,"X Lee, X Yan, N Xie, Y Saito, L Kurosawa, N Asai…",2026,0,"… parameterized quantum circuit, which the parameters are optimized … (3), the Max-Cut expectation can be rewritten as … farther from the center cannot commute through the layers nearer …",nBSujbgwzn8J,"X Lee, X Yan, N Xie, Y Saito, L Kurosawa, N Asai… - Scientific Reports, 2026 - nature.com",[],https://www.nature.com/articles/s41598-025-31798-1,unknown,unknown
