title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Quantum error correction below the surface code threshold,"Nature, 2025",,1239,"… considerable error suppression that should eventually enable large-scale fault-tolerant quantum computers, provided we can reach similar error suppression factors in surface codes. …",Ys-TAGyUJ9gJ,"Nature, 2025 - nature.com",[],https://www.nature.com/articles/s41586-024-08449-y,unknown,unknown
Suppressing quantum errors by scaling a surface code logical qubit,"Nature, 2023",,1310,"… We find that our distance-5 surface code logical qubit modestly outperforms an ensemble of … A game of surface codes: large-scale quantum computing with lattice surgery. Quantum 3, …",ElORt3JcRkEJ,"Nature, 2023 - nature.com",[],https://www.nature.com/articles/s41586-022-05434-1,unknown,unknown
How to build a quantum supercomputer: Scaling from hundreds to millions of qubits,"M Mohseni, A Scherer, KG Johnson…",2024.0,93,"… While QEC is necessary, it is by no means sufficient for reliable large-scale quantum computation. When performing QEC, the operations on the physical qubits necessary to implement …",1-e1A8-exlcJ,"M Mohseni, A Scherer, KG Johnson… - arXiv preprint arXiv …, 2024 - arxiv.org",[],https://arxiv.org/abs/2411.10406,unknown,unknown
A fault-tolerant neutral-atom architecture for universal quantum computation,"D Bluvstein, AA Geim, SH Li, SJ Evered…",2026.0,161,"… While the current experiments demonstrate QEC performance a factor of ≈ 2 below key thresholds, large-scale computation will greatly benefit from reducing physical errors (tabulated …",2nq6wl06YDsJ,"D Bluvstein, AA Geim, SH Li, SJ Evered… - Nature, 2026 - nature.com",[],https://www.nature.com/articles/s41586-025-09848-5,unknown,unknown
Architecting scalable trapped ion quantum computers using surface codes,"S Jones, P Murali",2026.0,5,"… This paper studies how surface codes, a standard QEC … a QCCD system can be tuned for surface codes, we develop a near-… the best runtimes for large-scale applications that may use …",1jowAqGttZwJ,"S Jones, P Murali - Proceedings of the 31st ACM International …, 2026 - dl.acm.org",[],https://dl.acm.org/doi/abs/10.1145/3779212.3790128,unknown,unknown
