title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Quantum circuit optimization with alphatensor,"FJR Ruiz, T Laakkonen, J Bausch, M Balog…",2025,108,"A key challenge in realizing fault-tolerant quantum computers is circuit optimization. Focusing on the most expensive gates in fault-tolerant quantum computation (namely, the T gates), we address the problem of T-count optimization, that is, minimizing the number of T gates needed to implement a given circuit. To achieve this, we develop AlphaTensor-Quantum, a method based on deep reinforcement learning that exploits the relationship between optimizing the T-count and tensor decomposition. Unlike existing methods for T …",zGiAoYi16dkJ,"FJR Ruiz, T Laakkonen, J Bausch, M Balog… - Nature Machine …, 2025 - nature.com",[],https://www.nature.com/articles/s42256-025-01001-1,unknown,unknown
Quantum circuit optimization with alphatensor (2024),"FJR Ruiz, T Laakkonen, J Bausch, M Balog…",2024,11,,E-fq74v2HcsJ,"FJR Ruiz, T Laakkonen, J Bausch, M Balog… - arXiv preprint arXiv …, 2024",[],,unknown,unknown
