title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Quantum computing,M Hirvensalo,2013,635,… method for obtaining a quadratic speedup in quantum computation (with respect to classical com… a method for obtaining lower bounds for quantum computation in a restricted quantum …,GUUheU8JPocJ,M Hirvensalo - 2013 - books.google.com,[],https://books.google.com/books?hl=en&lr=&id=lAmrCAAAQBAJ&oi=fnd&pg=PA1&dq=Quantum+Computation+and+Quantum+Information+Nielsen+Chuang&ots=hVVnmA7CV6&sig=Ew7tdTBKFacnRpl_yPn85JjyC6o,unknown,unknown
"Quantum computation and quantum information, by MA Nielsen and IL Chuang: Scope: textbook. Level: advanced undergraduate and above",M Vogel,2011,39,"… field of quantum information and quantum computation. This … Concepts, Quantum Computation and Quantum Information. … information science, the history of quantum computation and …",01qJFoBZpxcJ,M Vogel - 2011 - Taylor & Francis,[],https://www.tandfonline.com/doi/full/10.1080/00107514.2011.587535,unknown,unknown
Quantum information,"I Chuang, M Nielsen",2000,21,… The unique properties of quantum states of matter give rise to the additional computational capabilities of quantum computers. Single atoms can represent information …,M7KJCJRTqEcJ,"I Chuang, M Nielsen - 2000 - physics.mit.edu",[],https://physics.mit.edu/wp-content/uploads/2021/01/physicsatmit_04_quantuminformation.pdf,unknown,unknown
10.7 Quantum Computing and Quantum Information,"MA Nielsen, I Chuang",2025,0,… quantum algorithms and test them both on simulators on classical computers and on real quantum … cryptography to quantum computing and understand how quantum cryptography can …,FONWyq0p9KgJ,"MA Nielsen, I Chuang - Fachbereich Mathematik und Technik, 2025 - hs-koblenz.de",[],https://www.hs-koblenz.de/fileadmin/media/fb_mathematik-und-technik/Pruefungsamt-Dokumente/Modulhandbuch_Ma-AM_aktuell.pdf#page=77,unknown,unknown
A revolutionary way with weirdness,"MA Nielsen, IL Chuang",2002,0,"… are devices that store and process information at the level of individual atoms, nuclei and … of work on quantum computation and quantum information. For theorists, quantum computation …",oA9YUQYMP7gJ,"MA Nielsen, IL Chuang - 2002 - search.proquest.com",[],https://search.proquest.com/openview/5d67c0a1016b27d63e18857f8e951444/1.pdf?pq-origsite=gscholar&cbl=40569,unknown,unknown
