title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Relating measurement patterns to circuits via pauli flow,W Simmons,2021,48,… density of Clifford gates when it is unlikely that resynthesis will give as efficient a circuit structure. … that the reverse simulation must be possible from the completeness of the ZX-calculus. …,L2bI14QI4cEJ,"W Simmons - arXiv preprint arXiv:2109.05654, 2021 - arxiv.org",[],https://arxiv.org/abs/2109.05654,unknown,unknown
Symbolic synthesis of Clifford circuits and beyond,"M Amy, O Bennett-Gibbs, NJ Ross",2022,12,"… Relationship to post-selected circuits As with the ZX-calculus … Table 1: Re-synthesis results for randomly generated circuits … simple, as in the resynthesized circuits corresponding to sub-…",3arOwkHROuYJ,"M Amy, O Bennett-Gibbs, NJ Ross - arXiv preprint arXiv:2204.14205, 2022 - arxiv.org",[],https://arxiv.org/abs/2204.14205,unknown,unknown
Phase gadget synthesis for shallow circuits,"A Cowtan, S Dilkes, R Duncan, W Simmons…",2019,215,"… The use of zx-calculus for lattice surgery by de Beaudrap … We will give a zx-calculus proof of this theorem for Pauli … Between phase gadget resynthesis and Clifford optimisations, we …",s2wBZa7MgFUJ,"A Cowtan, S Dilkes, R Duncan, W Simmons… - arXiv preprint arXiv …, 2019 - arxiv.org",[],https://arxiv.org/abs/1906.01734,unknown,unknown
Circuit extraction for ZX-diagrams can be# P-hard,"N De Beaudrap, A Kissinger…",2022,64,"… axiomatisations of the ZX-calculus [35, 46], where any true equality of linear maps can be proved graphically. For a review on the ZX-calculus we refer to [44]. The ZX-calculus has been …",hcmx6z7qUQwJ,"N De Beaudrap, A Kissinger… - arXiv preprint arXiv …, 2022 - arxiv.org",[],https://arxiv.org/abs/2202.09194,unknown,unknown
Advances in quantum compilation in the nisq era,A Meijer-van de Griend,2024,4,"… Thank you, all the QPL attendees for showing me how much … We give a short introduction to ZX-calculus in this section … either (eg de Beaudrap, Kissinger, and van de Wetering [11]). …",XMh0lKkPOywJ,A Meijer-van de Griend - 2024 - helda.helsinki.fi,[],https://helda.helsinki.fi/bitstreams/239bbf8d-414b-4f71-9ab4-dd4a5234df3a/download,unknown,unknown
