title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
A meet-in-the-middle algorithm for fast synthesis of depth-optimal quantum circuits,"M Amy, D Maslov, M Mosca…",2013,788,"We present an algorithm for computing depth-optimal decompositions of logical operations, leveraging a meet-in-the-middle technique to provide a significant speedup over simple brute force algorithms. As an illustration of our method, we implemented this algorithm and found factorizations of commonly used quantum logical operations into elementary gates in the Clifford+T set. In particular, we report a decomposition of the Toffoli gate over the set of Clifford and T gates. Our decomposition achieves a total T-depth of 3, thereby providing a 40% reduction over the previously best known decomposition for the Toffoli gate. Due to the size of the search space, the algorithm is only practical for small parameters, such as the number of qubits, and the number of gates in an optimal implementation.",r4RHxo0bbXwJ,"M Amy, D Maslov, M Mosca… - IEEE Transactions on …, 2013 - ieeexplore.ieee.org",[],https://ieeexplore.ieee.org/abstract/document/6516700/,unknown,unknown
