title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
A hierarchical approach to computer-aided design of quantum circuits,"M Perkowski, M Lukac, P Kerntopf, M Pivtoraiko…",2003,84,… to synthesis of permutation class of quantum logic circuits has … we synthesize a library of permutation (pseudobinary) gates … Next the circuit is designed using these gates and standard 1…,IqvREXYIVykJ,"M Perkowski, M Lukac, P Kerntopf, M Pivtoraiko… - 2003 - pdxscholar.library.pdx.edu",[],https://pdxscholar.library.pdx.edu/ece_fac/228/,unknown,unknown
Synthesis of quantum circuits in linear nearest neighbor model using positive davio lattices,"M Perkowski, M Lukac, D Shah…",2011,44,… number of quantum gates. Our synthesis approach applies to both standard and LNN quantum cost models. It leads to entirely new CAD algorithms for circuit synthesis and substantially …,Yurs0Nvoi0kJ,"M Perkowski, M Lukac, D Shah… - Facta universitatis …, 2011 - pdxscholar.library.pdx.edu",[],https://pdxscholar.library.pdx.edu/ece_fac/217/,unknown,unknown
Direct pulse-level compilation of arbitrary quantum logic gates on superconducting qutrits,"Y Cho, KM Beck, AR Castelli, KA Wendt, B Evert…",2024,14,"… for by the infidelity of the state preparation and projection operators. Similarly, we performed gQPT on 15 randomly selected qubit gates on Rigetti’s Ankaa-2 (initial average fidelity: …",j8VOinCPmzEJ,"Y Cho, KM Beck, AR Castelli, KA Wendt, B Evert… - Physical Review …, 2024 - APS",[],https://journals.aps.org/prapplied/abstract/10.1103/PhysRevApplied.22.034066,unknown,unknown
Reversible logic synthesis by quantum rotation gates,"A Abdollahi, M Saeedi, M Pedram",1302,8,… Quantum-logic synthesis deals with general unitary matrices and is more challenging than reversiblelogic synthesis. … a synthesis framework for logic synthesis with rotation gates. …,gkl1Lgv8u_gJ,"A Abdollahi, M Saeedi, M Pedram - arXiv preprint arXiv:1302.5382, 2013 - arxiv.org",[],https://arxiv.org/abs/1302.5382,unknown,unknown
Nuclear magnetic resonance quantum logic gates using quadrupolar nuclei,"AK Khitrin, BM Fung",2000,98,The use of nuclei with spin >1/2 and quadrupolar splitting of the spin energy levels has certain advantages over systems of interacting spins 1/2 for building quantum logic gates. …,WRcQsaHXhCMJ,"AK Khitrin, BM Fung - The Journal of Chemical Physics, 2000 - pubs.aip.org",[],https://pubs.aip.org/aip/jcp/article-abstract/112/16/6963/473379,unknown,unknown
