title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Space-efficient Simulations of Quantum Interactive Proofs.,X Wu,2013.0,0,"… In Chapter 7, we illustrate that the Non-Identity Check problem remains QMA-complete even for poly-logarithmic depth quantum circuits. This dissertation is mainly devoted to our work …",Sjkf97vN36cJ,X Wu - 2013 - deepblue.lib.umich.edu,[],https://deepblue.lib.umich.edu/bitstreams/db983c11-0760-4c20-bc32-a6da4311ed16/download,unknown,unknown
Extending Quantum Indistinguishability Obfuscation,D Lovsted,2025.0,0,"… For instance, the problem NIC (Non-Identity Check), which asks whether the unitary … is a classic QMA-complete problem ([Boo14]). The standard proof that NIC is QMA-complete shows a …",DiPniTEmlQYJ,D Lovsted - 2025 - quasarlab.org,[],https://quasarlab.org/docs/daniel_lovsted.pdf,unknown,unknown
Exact non-identity check is NQP-complete,Y Tanaka,2010.0,18,"… , exact non-identity check, extended exact non-identity check … completeness of extended exact non-identity check, we show … non-identity check by showing that exact non-identity check …",-YCdDXmv1a4J,"Y Tanaka - International Journal of Quantum Information, 2010 - World Scientific",[],https://www.worldscientific.com/doi/abs/10.1142/S0219749910006599,unknown,unknown
Testing non-isometry is QMA-complete,B Rosgen,2010.0,7,"… is QMA-complete … Non-identity-check” is QMA-complete. International Journal of Quantum Information 3(3), 463–473 (2005) 7. Ji, Z., Wu, X.: Non-identity check remains QMA-complete …",tkPBR4QaRwYJ,"B Rosgen - Conference on Quantum Computation, Communication …, 2010 - Springer",[],https://link.springer.com/chapter/10.1007/978-3-642-18073-6_6,unknown,unknown
Commutative version of the k-local Hamiltonian problem and non-triviality check for quantum codes,"S Bravyi, M Vyalyi",,2,,pIoYvc2oBUMJ,"S Bravyi, M Vyalyi - arXiv preprint quant-ph/0308021, 2003 - Citeseer",[],,unknown,unknown
