title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
A new quantum ripple-carry addition circuit,"SA Cuccaro, TG Draper, SA Kutin…",2004,695,"We present a new linear-depth ripple-carry quantum addition circuit. Previous addition circuits required linearly many ancillary qubits; our new adder uses only a single ancillary qubit. Also, our circuit has lower depth and fewer gates than previous ripple-carry adders.",BIvOGhEzFOUJ,"SA Cuccaro, TG Draper, SA Kutin… - arXiv preprint quant-ph …, 2004 - arxiv.org",[],https://arxiv.org/abs/quant-ph/0410184,unknown,unknown
