title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Solovay-kitaev decomposition strategy for single-qubit channels,"DS Wang, DW Berry, MC De Oliveira, BC Sanders",2013.0,83,"… However, Dawson and Nielsen do not discuss how to search this database [3]; we explicitly provide an efficient geometric search technique, depicted in Fig. 2(c) and described below. …",P0SqKTg7_YoJ,"DS Wang, DW Berry, MC De Oliveira, BC Sanders - Physical review letters, 2013 - APS",[],https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.111.130504,unknown,unknown
Breaking the cubic barrier in the Solovay-Kitaev algorithm,G Kuperberg,2023.0,30,"… proofs of the general Solovay-Kitaev theorem (including ours) … In the Dawson-Nielsen approach [11], the steps shrink at a … -Shen-Vyalyi and Dawson-Nielsen algorithms. The individual …",lJb3Qw8l4H0J,"G Kuperberg - arXiv preprint arXiv:2306.13158, 2023 - arxiv.org",[],https://arxiv.org/abs/2306.13158,unknown,unknown
On an implementation of the Solovay-Kitaev algorithm,AB Nagy,,15,"… We review the main ideas of the Solovay Kitaev algorithm. First, we specify the … As a part of the Solovay-Kitaev theorem in [3] it was proved that any ǫ-net in a compact semisimple Lie …",-WMbf2pBkKEJ,"AB Nagy - arXiv preprint quant-ph/0606077, 2006 - arxiv.org",[],https://arxiv.org/abs/quant-ph/0606077,unknown,unknown
Removing Online Exponential Net Search from Solovay-Kitaev,"H Ennes, C Maria",2026.0,0,"… The Solovay-Kitaev Algorithm In a nutshell, Solovay-Kitaev explores the local geometry of … We will be mostly following Dawson and Nielsen [22], with some extra care in getting exact …",_xqYZ5NsiasJ,"H Ennes, C Maria - 2026 - hal.science",[],https://hal.science/hal-05689581/,unknown,unknown
Solovay-Kitaev algorithm and randomized compilation,"O Maupin, AD Burch, CG Yale, MNH Chow, T Colvin Jr…",2026.0,0,… We analyze the use of the Solovay-Kitaev (SK) algorithm to … We find that this simple randomized gate synthesis algorithm … to a naive gate synthesis algorithm. We test the technique …,yKWUJMjbj0QJ,"O Maupin, AD Burch, CG Yale, MNH Chow, T Colvin Jr… - Physical Review A, 2026 - APS",[],https://link.aps.org/doi/10.1103/ll6m-dbl7,unknown,unknown
