schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.202877+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",26,"{""cx"":15,""rz"":15,""sx"":3}",6,33,-4.5,-450.0,,False,0.041875362396240234,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,0,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,b885d1b3d6884dbf30f1ff5d40bf3aa2610118927b056e81cec5df5f77d3d6c2,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.225481+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",20,"{""cx"":9,""rz"":15,""sx"":3}",6,27,-3.5,-350.0,,False,0.02090620994567871,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,0,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,665e356d1b0182ec0dbf45aa7588085290103335ab6dcf2b4eaf744af4ed4041,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.255654+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",19,"{""cx"":9,""rz"":12,""sx"":3}",6,24,-3.0,-300.0,,False,0.02912616729736328,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,0,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,3c29e82e1a1564ebc03db3a08b82ffa2910107d7dd15c059c44a21aa2573486b,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.281213+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",19,"{""cx"":9,""rz"":12,""sx"":3}",6,24,-3.0,-300.0,,False,0.0235598087310791,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,0,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,3c29e82e1a1564ebc03db3a08b82ffa2910107d7dd15c059c44a21aa2573486b,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.296484+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",11,"{""cx"":8,""rz"":2,""sx"":1}",3,11,-2.6666666666666665,-266.66666666666663,,False,0.01425623893737793,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,1,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,3973f2632973f01da442b694b96f3b87391f2d6a821f9770c95680e553f11cab,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.315149+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",5,"{""cx"":2,""rz"":2,""sx"":1}",3,5,-0.6666666666666667,-66.66666666666667,,False,0.017586946487426758,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,1,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,d50aafd8ed1f8a8b2277440f2418c82ae9d80d0ed6afc06b924183530681b02d,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.336494+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",5,"{""cx"":2,""rz"":2,""sx"":1}",3,5,-0.6666666666666667,-66.66666666666667,,False,0.019346952438354492,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,1,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,d50aafd8ed1f8a8b2277440f2418c82ae9d80d0ed6afc06b924183530681b02d,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.359543+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",5,"{""cx"":2,""rz"":2,""sx"":1}",3,5,-0.6666666666666667,-66.66666666666667,,False,0.02304816246032715,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,1,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,d50aafd8ed1f8a8b2277440f2418c82ae9d80d0ed6afc06b924183530681b02d,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.372420+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",19,"{""cx"":22}",16,22,-0.375,-37.5,,False,0.010362625122070312,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,2,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,6162e803d292ea33659ca8bbe061afb8e251d98b8c30760661362f98b3fb4552,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.390986+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,,False,0.01755976676940918,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,2,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,02220b273e6b92c2290ac29217940c56a8938e6b36c77687ec00497f25096cba,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.412808+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,,False,0.020814180374145508,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,2,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,02220b273e6b92c2290ac29217940c56a8938e6b36c77687ec00497f25096cba,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.472432+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,,False,0.058617591857910156,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,2,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,02220b273e6b92c2290ac29217940c56a8938e6b36c77687ec00497f25096cba,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.487830+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",19,"{""cx"":17,""rz"":16,""sx"":8,""x"":2}",12,43,-2.5833333333333335,-258.33333333333337,,False,0.013396024703979492,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,3,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,ff4f414b9dc3aa5e035a09f52d9f8bfcf989a2cbd5f1cf5225d67fa2fae5375e,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.504332+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",8,"{""cx"":2,""rz"":12,""sx"":6}",12,20,-0.6666666666666667,-66.66666666666667,,False,0.01456904411315918,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,3,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,370311b870da033e03964ac3eb9caec11e71ef6a64b50a07a7287b57142d27fc,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.524252+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",8,"{""cx"":2,""rz"":10,""sx"":6}",12,18,-0.5,-50.0,,False,0.01841139793395996,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,3,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,eae05e5e49cba5ef2783995c6d0c9deff7b908d4158eb38d4dd2b719aff32735,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.543293+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",8,"{""cx"":2,""rz"":10,""sx"":6}",12,18,-0.5,-50.0,,False,0.01703357696533203,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,3,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,eae05e5e49cba5ef2783995c6d0c9deff7b908d4158eb38d4dd2b719aff32735,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.556019+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",46,"{""cx"":14,""rz"":39,""sx"":26}",21,79,-2.761904761904762,-276.1904761904762,,False,0.009729623794555664,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,4,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,f77865585a045341f8566fc83e9ad3cbecaed1ea768e9d509dbffa646e19f506,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.572570+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",25,"{""cx"":8,""rz"":28,""sx"":15}",21,51,-1.4285714285714284,-142.85714285714283,,False,0.014039039611816406,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,4,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,f2a50a74e4b0a767590425dc92fff3fbd6af616a0ee8af952922ee76c6e2259e,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.593625+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",25,"{""cx"":8,""rz"":26,""sx"":15,""x"":2}",21,51,-1.4285714285714284,-142.85714285714283,,False,0.019041061401367188,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,4,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,8bdda0ad44b335f3531e60dc1b5a1a23ad0f30bec26f167b5faebb5053774490,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.620615+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",25,"{""cx"":8,""rz"":26,""sx"":15,""x"":2}",21,51,-1.4285714285714284,-142.85714285714283,,False,0.023808956146240234,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,4,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,8bdda0ad44b335f3531e60dc1b5a1a23ad0f30bec26f167b5faebb5053774490,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.638497+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",37,"{""cx"":10,""rz"":54,""sx"":36}",22,100,-3.545454545454546,-354.54545454545456,,False,0.013122320175170898,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,5,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,db133a5cabc0e28ed2ce7d5c5faa6cf36b9ab4c73eb4a3e6f965a1a067b14a52,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.653478+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",16,"{""cx"":4,""rz"":18,""sx"":18}",22,40,-0.8181818181818181,-81.81818181818181,,False,0.012657642364501953,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,5,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,3545baa69596413f243df00eac7934c1208681035eae3a3c470fe73391207bc0,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.672690+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",27,"{""cx"":4,""rz"":27,""sx"":21}",22,52,-1.3636363636363638,-136.36363636363637,,False,0.0176851749420166,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,5,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,3ae27be2081bbf74de89718ffd59898dc11eaeb2da45d6bfaa185e6d28603ca8,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.702567+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",27,"{""cx"":4,""rz"":27,""sx"":21}",22,52,-1.3636363636363638,-136.36363636363637,,False,0.026352882385253906,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,5,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,3ae27be2081bbf74de89718ffd59898dc11eaeb2da45d6bfaa185e6d28603ca8,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.722244+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",19,"{""cx"":10,""rz"":24,""sx"":12}",16,46,-1.875,-187.5,,False,0.014157295227050781,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,6,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,e26a686082211355a5a244aae9200910d27ea3d17f39f4be4481e10a1883479d,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.744108+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",12,"{""cx"":4,""rz"":12,""sx"":12}",16,28,-0.75,-75.0,,False,0.019092082977294922,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,6,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,1262177a14fbb1996ba1a095ab462efe4df89297995fb0e11b7e30397f794331,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.768592+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",12,"{""cx"":4,""rz"":12,""sx"":12}",16,28,-0.75,-75.0,,False,0.021959543228149414,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,6,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,1262177a14fbb1996ba1a095ab462efe4df89297995fb0e11b7e30397f794331,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.795544+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",12,"{""cx"":4,""rz"":12,""sx"":12}",16,28,-0.75,-75.0,,False,0.025951623916625977,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,6,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,1262177a14fbb1996ba1a095ab462efe4df89297995fb0e11b7e30397f794331,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.815417+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",78,"{""cx"":33,""rz"":48,""sx"":17,""x"":8}",23,106,-3.608695652173913,-360.8695652173913,,False,0.014866352081298828,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,7,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,5a6f31a321121b95275b1e0e3edad04c04f3ef1e4d8263fa17050d9d3af87744,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.836457+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",44,"{""cx"":21,""rz"":30,""sx"":9}",23,60,-1.608695652173913,-160.8695652173913,,False,0.018042325973510742,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,7,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,8d5a7182adcc339a1784728cc808b7387e8567e39159a9f73e76dbbed4b014c1,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.867576+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",44,"{""cx"":19,""rz"":31,""sx"":14,""x"":2}",23,66,-1.8695652173913042,-186.9565217391304,,False,0.028067827224731445,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,7,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,c4b7a554915590ad12726b8a917f1cb3b3d66994ce989a60beb293835534bd5b,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.900340+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",44,"{""cx"":19,""rz"":31,""sx"":14,""x"":2}",23,66,-1.8695652173913042,-186.9565217391304,,False,0.030074357986450195,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,7,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,c4b7a554915590ad12726b8a917f1cb3b3d66994ce989a60beb293835534bd5b,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.919931+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",73,"{""cx"":56,""rz"":33,""sx"":6,""x"":1}",6,96,-15.0,-1500.0,,False,0.015539169311523438,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,8,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,7eb604b79571c475899af99131934f32d8d92f12b71fd319a69f07af05206edb,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.941621+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",51,"{""cx"":33,""rz"":24,""sx"":2,""x"":1}",6,60,-9.0,-900.0,,False,0.018662214279174805,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,8,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e61b9e7d82219ff95954c02620d36e29844fdf8b58ae79a7aaca56b9ae933081,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.971416+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",53,"{""cx"":29,""rz"":32,""sx"":12,""x"":2}",6,75,-11.5,-1150.0,,False,0.026708364486694336,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex_d3,42,8,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e87124d7e641706c5203d62e28f97677cdb2660130cfc8d4189ffdb5999de0b1,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:26.998712+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",53,"{""cx"":29,""rz"":32,""sx"":12,""x"":2}",6,75,-11.5,-1150.0,,False,0.024296045303344727,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex_d3,42,8,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e87124d7e641706c5203d62e28f97677cdb2660130cfc8d4189ffdb5999de0b1,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:27.033676+00:00,qwalk_3,QuantumWalk,quantum_walk,extended_v5_full,4,29,46,28,6,12,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":6,""ry"":1,""x"":24}",468,"{""cx"":327,""rz"":189,""sx"":29,""x"":24}",46,569,-11.369565217391305,-1136.9565217391305,,False,0.0170438289642334,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex_d3,42,9,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,bd97910978c45d89b2e706cb72ed5c7ad32da6f9c7c4cef89372874f609bb98d,f0b83a14cd58a09fa22b0914b069f6dc12eb26bdaf743a9cae61d67288a146ed,e12_full_20260613_051316,
1.0.0,E12,e12_full_20260613_051316,2026-06-13T05:13:27.114237+00:00,qwalk_3,QuantumWalk,quantum_walk,extended_v5_full,4,29,46,28,6,12,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":6,""ry"":1,""x"":24}",314,"{""cx"":186,""rz"":141,""sx"":18,""x"":9}",46,354,-6.695652173913044,-669.5652173913044,,False,0.06944060325622559,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex_d3,42,9,experiments/e12_compiler_baseline/run.py,777aca76531af4a057e5f7c0e120bcda721b7004dd76adfccde4c3e2dd2bda7e,bd97910978c45d89b2e706cb72ed5c7ad32da6f9c7c4cef89372874f609bb98d,bd19d661fd712096fbf66b34fba159c3e6986adb3ed723b7ef3997b3a53663fa,e12_full_20260613_051316,
