schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,fidelity_source,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.268566+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",5,"{""cp"":3,""h"":3}",6,6,0.0,0.0,0.9999999999999992,exact,True,0.0049991607666015625,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,0,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,f88fa5383f7aef6b6e03ff6283299c2b99e82f80c30a5bc6d21ebb59d6bfb64a,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.278568+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",5,"{""cp"":3,""h"":3}",6,6,0.0,0.0,0.9999999999999992,exact,True,0.008001089096069336,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,0,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,f88fa5383f7aef6b6e03ff6283299c2b99e82f80c30a5bc6d21ebb59d6bfb64a,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.290580+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",5,"{""cp"":3,""h"":3}",6,6,0.0,0.0,0.9999999999999992,exact,True,0.008000373840332031,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,0,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,f88fa5383f7aef6b6e03ff6283299c2b99e82f80c30a5bc6d21ebb59d6bfb64a,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.302569+00:00,qft_3,QFT,qft,extended_v5_full,3,5,6,3,3,0,"{""cp"":3,""h"":3}",5,"{""cp"":3,""h"":3}",6,6,0.0,0.0,0.9999999999999992,exact,True,0.009001016616821289,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,0,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0ac4b0a0e813ec474432f4044e46798bce4668210034b65414d4d5303e67f710,f88fa5383f7aef6b6e03ff6283299c2b99e82f80c30a5bc6d21ebb59d6bfb64a,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.308567+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",3,"{""cx"":2,""h"":1}",3,3,0.0,0.0,0.9999999999999996,exact,True,0.002999544143676758,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,1,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.318566+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",3,"{""cx"":2,""h"":1}",3,3,0.0,0.0,0.9999999999999996,exact,True,0.008999347686767578,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,1,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.335566+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",3,"{""cx"":2,""h"":1}",3,3,0.0,0.0,0.9999999999999996,exact,True,0.01399993896484375,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,1,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.345585+00:00,ghz_3,GHZ,ghz,extended_v5_full,3,3,3,1,2,0,"{""cx"":2,""h"":1}",3,"{""cx"":2,""h"":1}",3,3,0.0,0.0,0.9999999999999996,exact,True,0.009011507034301758,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,1,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,c69d250a367e14af30448dc6336a129d4b1d3025bf8f24a8e752571bfc1813ba,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.352566+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",16,"{""cx"":16}",16,16,0.0,0.0,1.0,exact,True,0.0029990673065185547,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,2,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.359565+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,1.0,exact,True,0.005999565124511719,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,2,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.370567+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,1.0,exact,True,0.007998228073120117,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,2,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.387566+00:00,cnot_chain_3,CNOT,cnot_chain,extended_v5_full,3,16,16,0,16,0,"{""cx"":16}",0,{},16,0,1.0,100.0,1.0,exact,True,0.0149993896484375,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,2,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.392570+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",6,"{""cx"":2,""h"":8,""x"":2}",12,12,0.0,0.0,0.9999999999999974,exact,True,0.003003358840942383,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,3,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,0206731818e4f86ff942f8d2ef89eaebd104569c0850cb9a923dd3bdd885c8a2,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.402567+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",12,8,0.33333333333333337,33.333333333333336,0.9999999999999979,exact,True,0.005997419357299805,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,3,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,e8b5518512be3903d2d30e0f6c146fde952b3d2dace601dc76038efdff5172b5,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.417566+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",12,8,0.33333333333333337,33.333333333333336,0.9999999999999979,exact,True,0.013002395629882812,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,3,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,e8b5518512be3903d2d30e0f6c146fde952b3d2dace601dc76038efdff5172b5,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.430567+00:00,bv_3,Oracle,bernstein_vazirani,extended_v5_full,4,6,12,10,2,0,"{""cx"":2,""h"":8,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",12,8,0.33333333333333337,33.333333333333336,0.9999999999999979,exact,True,0.009999275207519531,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,3,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,e8b5518512be3903d2d30e0f6c146fde952b3d2dace601dc76038efdff5172b5,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.443566+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",15,"{""cx"":8,""u"":13}",21,21,0.0,0.0,1.000000000000001,exact,True,0.00500035285949707,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,4,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.452581+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",15,"{""cx"":8,""u"":13}",21,21,0.0,0.0,1.000000000000001,exact,True,0.006014108657836914,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,4,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.464581+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",15,"{""cx"":8,""u"":13}",21,21,0.0,0.0,1.000000000000001,exact,True,0.007001399993896484,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,4,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.478585+00:00,qaoa_line_3,QAOA,qaoa_line,extended_v5_full,3,15,21,13,8,0,"{""cx"":8,""u"":13}",15,"{""cx"":8,""u"":13}",21,21,0.0,0.0,1.000000000000001,exact,True,0.009000062942504883,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,4,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,4ab7f5ec5a5f9989af1f36279dbbc10173d67caa576e8d8365361fd7b2825f61,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.489568+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",10,"{""cx"":4,""u"":18}",22,22,0.0,0.0,1.0000000000000004,exact,True,0.004990339279174805,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,5,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.498568+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",7,"{""cx"":4,""u3"":9}",22,13,0.40909090909090906,40.90909090909091,1.0000000000000009,exact,True,0.004998207092285156,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,5,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.513591+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",7,"{""cx"":4,""u3"":9}",22,13,0.40909090909090906,40.90909090909091,1.0000000000000009,exact,True,0.010997295379638672,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,5,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.528647+00:00,vqe_twolocal_3,VQE,two_local,extended_v5_full,3,10,22,18,4,0,"{""cx"":4,""u"":18}",7,"{""cx"":4,""u3"":9}",22,13,0.40909090909090906,40.90909090909091,1.0000000000000009,exact,True,0.011080503463745117,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,5,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,dcd9e71f60c8f6cbdd359b080e754fa27352f6697878f78765d880b4e2e3a2be,e6efa30607c311cac940e7603c74e85bb3adb687346d8dcab0c6662eb921cc88,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.534647+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",8,"{""cx"":4,""ry"":6,""rz"":6}",16,16,0.0,0.0,0.9999999999999992,exact,True,0.002969503402709961,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,6,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,f34836a1fc2585d2de69a7fa3f780089dc56d34ad44188ea61a259fa6a19aee3,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.542652+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",6,"{""cx"":4,""u3"":6}",16,10,0.375,37.5,0.9999999999999996,exact,True,0.005006551742553711,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,6,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,d1da7c1423589afa598f87ceaf0380010744375d56ae4035bc88fb6f1802e00b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.553650+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",6,"{""cx"":4,""u3"":6}",16,10,0.375,37.5,0.9999999999999996,exact,True,0.008074045181274414,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,6,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,d1da7c1423589afa598f87ceaf0380010744375d56ae4035bc88fb6f1802e00b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.563508+00:00,hardware_eff_3,HardwareEfficient,hardware_efficient,extended_v5_full,3,8,16,12,4,0,"{""cx"":4,""ry"":6,""rz"":6}",6,"{""cx"":4,""u3"":6}",16,10,0.375,37.5,0.9999999999999996,exact,True,0.008375167846679688,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,6,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1b903d51ab9c0ccf044b3a368ea979a8f5f6b41a3f43814c4207751e2749a4d8,d1da7c1423589afa598f87ceaf0380010744375d56ae4035bc88fb6f1802e00b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.570601+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",11,"{""ccx"":2,""h"":13,""x"":8}",23,23,0.0,0.0,0.999999999999996,exact,True,0.002909421920776367,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,7,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,7209d56a6c1208f855dbf438928508f9e6828f4d4ff41f82273a09854409f1fe,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.578611+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",5,"{""ccx"":2,""h"":1,""u1"":1,""u2"":6}",23,10,0.5652173913043479,56.52173913043479,0.9999999999999974,exact,True,0.0049135684967041016,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,7,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,2171735abd0018b5c24bbaa6271e3895fa4855dc328d0b1fb51749835a018d39,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.596514+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",5,"{""ccx"":2,""h"":1,""u1"":1,""u2"":6}",23,10,0.5652173913043479,56.52173913043479,0.9999999999999974,exact,True,0.012902021408081055,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,7,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,2171735abd0018b5c24bbaa6271e3895fa4855dc328d0b1fb51749835a018d39,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.610514+00:00,grover_3,Grover,grover,extended_v5_full,3,11,23,21,0,2,"{""ccx"":2,""h"":13,""x"":8}",5,"{""ccx"":2,""h"":1,""u1"":1,""u2"":6}",23,10,0.5652173913043479,56.52173913043479,0.9999999999999974,exact,True,0.012000322341918945,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,7,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,4919c6a54e51fe092d959dc79954a48e23b877bb12ed03b45dc4b47a72222587,2171735abd0018b5c24bbaa6271e3895fa4855dc328d0b1fb51749835a018d39,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.616517+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,exact,True,0.004002571105957031,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,8,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.624515+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,exact,True,0.0049970149993896484,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,8,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.640519+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,exact,True,0.013998270034790039,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,8,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.655520+00:00,adder_3,Adder,quantum_adder,extended_v5_full,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,exact,True,0.012000083923339844,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,8,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:35.700537+00:00,qwalk_3,QuantumWalk,quantum_walk,extended_v5_full,4,29,46,28,6,12,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":6,""ry"":1,""x"":24}",179,"{""ccx"":6,""cx"":90,""h"":15,""p"":90,""ry"":1,""x"":24}",46,226,-3.913043478260869,-391.30434782608694,0.999999999999992,exact,True,0.003998279571533203,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,9,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,bd97910978c45d89b2e706cb72ed5c7ad32da6f9c7c4cef89372874f609bb98d,0beefbe297b32dc9ec283501ebd271f6102e615e89859d51183e5d935cb94f45,e12_full_20260626_000134_nocoupling,
