schema_version,experiment_id,run_id,timestamp_utc,mode,n_qubits,depth,trial,seed,optimizer,listing_model,wire_traversal,original_size,optimized_size,reduction,fidelity,runtime_seconds,success
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.283729+00:00,full,5,1,52,42000152,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999998,0.01411747932434082,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.288728+00:00,full,5,1,53,42000153,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999989,0.0019996166229248047,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.292733+00:00,full,5,1,53,42000153,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999989,0.0040051937103271484,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.295729+00:00,full,5,1,54,42000154,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999998,0.0019989013671875,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.299739+00:00,full,5,1,54,42000154,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999998,0.00400996208190918,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.304734+00:00,full,5,1,55,42000155,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0,0.003999948501586914,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.306734+00:00,full,5,1,55,42000155,greedy_gate_cancellation,WCL,True,5,5,0.0,1.0,0.001999378204345703,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.310734+00:00,full,5,1,56,42000156,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999991,0.0019996166229248047,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.313249+00:00,full,5,1,56,42000156,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999991,0.0025148391723632812,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.317250+00:00,full,5,1,57,42000157,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0000000000000004,0.001992464065551758,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.319247+00:00,full,5,1,57,42000157,greedy_gate_cancellation,WCL,True,5,5,0.0,1.0000000000000004,0.001997709274291992,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.323249+00:00,full,5,1,58,42000158,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999991,0.003000974655151367,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.327181+00:00,full,5,1,58,42000158,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999991,0.00393223762512207,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.330244+00:00,full,5,1,59,42000159,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0,0.002063751220703125,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.334253+00:00,full,5,1,59,42000159,greedy_gate_cancellation,WCL,True,5,5,0.0,1.0,0.0040090084075927734,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.338555+00:00,full,5,1,60,42000160,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0,0.0033032894134521484,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.340563+00:00,full,5,1,60,42000160,greedy_gate_cancellation,WCL,True,5,5,0.0,1.0,0.0020074844360351562,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.345561+00:00,full,5,1,61,42000161,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999996,0.003998517990112305,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.347562+00:00,full,5,1,61,42000161,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999996,0.002000570297241211,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.351158+00:00,full,5,1,62,42000162,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0,0.0015935897827148438,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.354158+00:00,full,5,1,62,42000162,greedy_gate_cancellation,WCL,True,5,5,0.0,1.0,0.0030002593994140625,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.356158+00:00,full,5,1,63,42000163,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999993,0.002000093460083008,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.358157+00:00,full,5,1,63,42000163,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999993,0.0019989013671875,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.362231+00:00,full,5,1,64,42000164,greedy_gate_cancellation,LBL,False,5,5,0.0,0.9999999999999998,0.003072500228881836,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.367216+00:00,full,5,1,64,42000164,greedy_gate_cancellation,WCL,True,5,5,0.0,0.9999999999999998,0.00498509407043457,True
1.1.0,WCL-E19,e19_full_20260620_123825,2026-06-20T12:38:26.372224+00:00,full,5,1,65,42000165,greedy_gate_cancellation,LBL,False,5,5,0.0,1.0,0.003999471664428711,True
