experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,136,178,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.025509119033813477
10,random,Universal,random,5,20,136,178,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999927,False,0.12480735778808594
10,random,Universal,random,5,20,137,179,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.003640890121459961
10,random,Universal,random,5,20,137,179,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.023768186569213867
10,random,Universal,random,5,20,137,179,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.11660432815551758
10,random,Universal,random,5,20,138,180,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.004018306732177734
10,random,Universal,random,5,20,138,180,commutation_phase2,100,100,92,0.07999999999999996,0.9999999999999913,False,0.025025606155395508
10,random,Universal,random,5,20,138,180,hybrid_phase1_2,100,100,92,0.07999999999999996,0.9999999999999913,False,0.11107635498046875
10,random,Universal,random,5,20,139,181,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.00452423095703125
10,random,Universal,random,5,20,139,181,commutation_phase2,100,100,98,0.020000000000000018,0.999999999999992,False,0.015523433685302734
10,random,Universal,random,5,20,139,181,hybrid_phase1_2,100,100,98,0.020000000000000018,0.999999999999992,False,0.11205673217773438
10,random,Universal,random,5,20,140,182,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.0029954910278320312
10,random,Universal,random,5,20,140,182,commutation_phase2,100,100,92,0.07999999999999996,0.9999999999999942,False,0.04205918312072754
10,random,Universal,random,5,20,140,182,hybrid_phase1_2,100,100,92,0.07999999999999996,0.9999999999999942,False,0.27873754501342773
10,random,Universal,random,5,20,141,183,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.007006645202636719
10,random,Universal,random,5,20,141,183,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.03577113151550293
10,random,Universal,random,5,20,141,183,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.2419726848602295
10,random,Universal,random,5,20,142,184,greedy_phase1,100,100,100,0.0,0.9999999999999929,False,0.007517337799072266
10,random,Universal,random,5,20,142,184,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.07217645645141602
10,random,Universal,random,5,20,142,184,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.2705397605895996
10,random,Universal,random,5,20,143,185,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.003599882125854492
10,random,Universal,random,5,20,143,185,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.01048135757446289
10,random,Universal,random,5,20,143,185,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.10248923301696777
10,random,Universal,random,5,20,144,186,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0039975643157958984
10,random,Universal,random,5,20,144,186,commutation_phase2,100,100,100,0.0,0.9999999999999922,False,0.0077435970306396484
10,random,Universal,random,5,20,144,186,hybrid_phase1_2,100,100,100,0.0,0.9999999999999922,False,0.10379433631896973
10,random,Universal,random,5,20,145,187,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.00606226921081543
10,random,Universal,random,5,20,145,187,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.016182899475097656
10,random,Universal,random,5,20,145,187,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.1493833065032959
10,random,Universal,random,5,20,146,188,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.004676342010498047
10,random,Universal,random,5,20,146,188,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999933,False,0.011004924774169922
10,random,Universal,random,5,20,146,188,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999933,False,0.1221013069152832
10,random,Universal,random,5,20,147,189,greedy_phase1,100,100,100,0.0,0.9999999999999897,False,0.0033185482025146484
10,random,Universal,random,5,20,147,189,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999901,False,0.03426170349121094
10,random,Universal,random,5,20,147,189,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999901,False,0.13305234909057617
10,random,Universal,random,5,20,148,190,greedy_phase1,100,100,100,0.0,0.9999999999999916,False,0.0031518936157226562
10,random,Universal,random,5,20,148,190,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.030521869659423828
10,random,Universal,random,5,20,148,190,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.13329839706420898
10,random,Universal,random,5,20,149,191,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.0032486915588378906
10,random,Universal,random,5,20,149,191,commutation_phase2,100,100,100,0.0,0.9999999999999931,False,0.008508920669555664
10,random,Universal,random,5,20,149,191,hybrid_phase1_2,100,100,100,0.0,0.9999999999999931,False,0.11358141899108887
10,random,Universal,random,5,20,150,192,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.003438234329223633
10,random,Universal,random,5,20,150,192,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.014752626419067383
10,random,Universal,random,5,20,150,192,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.12598013877868652
10,random,Universal,random,5,20,151,193,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0035126209259033203
10,random,Universal,random,5,20,151,193,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.01754140853881836
10,random,Universal,random,5,20,151,193,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.10420489311218262
10,random,Universal,random,5,20,152,194,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0020020008087158203
10,random,Universal,random,5,20,152,194,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.01752948760986328
10,random,Universal,random,5,20,152,194,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.1330859661102295
10,random,Universal,random,5,20,153,195,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.004221439361572266
10,random,Universal,random,5,20,153,195,commutation_phase2,100,100,100,0.0,0.9999999999999922,False,0.010096073150634766
10,random,Universal,random,5,20,153,195,hybrid_phase1_2,100,100,100,0.0,0.9999999999999922,False,0.10313177108764648
10,random,Universal,random,5,20,154,196,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0067446231842041016
10,random,Universal,random,5,20,154,196,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.03701210021972656
10,random,Universal,random,5,20,154,196,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999925,False,0.12771320343017578
10,random,Universal,random,5,20,155,197,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.003016233444213867
10,random,Universal,random,5,20,155,197,commutation_phase2,100,100,100,0.0,0.9999999999999936,False,0.0207369327545166
10,random,Universal,random,5,20,155,197,hybrid_phase1_2,100,100,100,0.0,0.9999999999999936,False,0.1759932041168213
10,random,Universal,random,5,20,156,198,greedy_phase1,100,100,100,0.0,0.9999999999999892,False,0.003997802734375
10,random,Universal,random,5,20,156,198,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999897,False,0.014756441116333008
10,random,Universal,random,5,20,156,198,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999897,False,0.1152188777923584
10,random,Universal,random,5,20,157,199,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.002999544143676758
10,random,Universal,random,5,20,157,199,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999916,False,0.0277249813079834
10,random,Universal,random,5,20,157,199,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999916,False,0.13184404373168945
10,random,Universal,random,5,20,158,200,greedy_phase1,100,100,100,0.0,0.9999999999999888,False,0.0032002925872802734
10,random,Universal,random,5,20,158,200,commutation_phase2,100,100,92,0.07999999999999996,0.9999999999999897,False,0.02127671241760254
10,random,Universal,random,5,20,158,200,hybrid_phase1_2,100,100,92,0.07999999999999996,0.9999999999999897,False,0.12079572677612305
10,random,Universal,random,5,20,159,201,greedy_phase1,100,100,100,0.0,0.9999999999999947,False,0.0020008087158203125
10,random,Universal,random,5,20,159,201,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999952,False,0.01753067970275879
10,random,Universal,random,5,20,159,201,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999952,False,0.12197446823120117
10,random,Universal,random,5,20,160,202,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.004333019256591797
10,random,Universal,random,5,20,160,202,commutation_phase2,100,100,100,0.0,0.9999999999999927,False,0.011532783508300781
10,random,Universal,random,5,20,160,202,hybrid_phase1_2,100,100,100,0.0,0.9999999999999927,False,0.09115862846374512
10,random,Universal,random,5,20,161,203,greedy_phase1,100,100,100,0.0,0.9999999999999961,False,0.0030014514923095703
10,random,Universal,random,5,20,161,203,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999966,False,0.013535022735595703
10,random,Universal,random,5,20,161,203,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999966,False,0.09856152534484863
10,random,Universal,random,5,20,162,204,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.003515481948852539
10,random,Universal,random,5,20,162,204,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.014153003692626953
10,random,Universal,random,5,20,162,204,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.14673876762390137
10,random,Universal,random,5,20,163,205,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.007520914077758789
10,random,Universal,random,5,20,163,205,commutation_phase2,100,100,100,0.0,0.999999999999991,False,0.010342836380004883
10,random,Universal,random,5,20,163,205,hybrid_phase1_2,100,100,100,0.0,0.999999999999991,False,0.10119223594665527
10,random,Universal,random,5,20,164,206,greedy_phase1,100,100,100,0.0,0.9999999999999925,False,0.002156972885131836
10,random,Universal,random,5,20,164,206,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999929,False,0.017180442810058594
10,random,Universal,random,5,20,164,206,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999929,False,0.10625076293945312
10,random,Universal,random,5,20,165,207,greedy_phase1,100,100,100,0.0,0.9999999999999892,False,0.0032575130462646484
10,random,Universal,random,5,20,165,207,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999895,False,0.016425609588623047
10,random,Universal,random,5,20,165,207,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999895,False,0.10808897018432617
10,random,Universal,random,5,20,166,208,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.0027205944061279297
10,random,Universal,random,5,20,166,208,commutation_phase2,100,100,98,0.020000000000000018,0.999999999999991,False,0.011487483978271484
10,random,Universal,random,5,20,166,208,hybrid_phase1_2,100,100,98,0.020000000000000018,0.999999999999991,False,0.10583257675170898
10,random,Universal,random,5,20,167,209,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.0010466575622558594
10,random,Universal,random,5,20,167,209,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999991,False,0.017795085906982422
10,random,Universal,random,5,20,167,209,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999991,False,0.12961101531982422
10,random,Universal,random,5,20,168,210,greedy_phase1,100,100,100,0.0,0.9999999999999944,False,0.006326913833618164
10,random,Universal,random,5,20,168,210,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999948,False,0.030482053756713867
10,random,Universal,random,5,20,168,210,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999948,False,0.23436355590820312
10,random,Universal,random,5,20,169,211,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.00589752197265625
10,random,Universal,random,5,20,169,211,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999916,False,0.06148123741149902
10,random,Universal,random,5,20,169,211,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999916,False,0.2794318199157715
10,random,Universal,random,5,20,170,212,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.006111860275268555
10,random,Universal,random,5,20,170,212,commutation_phase2,100,100,100,0.0,0.9999999999999913,False,0.014039039611816406
10,random,Universal,random,5,20,170,212,hybrid_phase1_2,100,100,100,0.0,0.9999999999999913,False,0.20441699028015137
10,random,Universal,random,5,20,171,213,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.003719806671142578
10,random,Universal,random,5,20,171,213,commutation_phase2,100,100,92,0.07999999999999996,0.9999999999999931,False,0.028771162033081055
10,random,Universal,random,5,20,171,213,hybrid_phase1_2,100,100,92,0.07999999999999996,0.9999999999999931,False,0.15555524826049805
10,random,Universal,random,5,20,172,214,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.003087759017944336
10,random,Universal,random,5,20,172,214,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.020093917846679688
10,random,Universal,random,5,20,172,214,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.1337261199951172
10,random,Universal,random,5,20,173,215,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.004507541656494141
10,random,Universal,random,5,20,173,215,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.01974964141845703
10,random,Universal,random,5,20,173,215,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999931,False,0.12375426292419434
10,random,Universal,random,5,20,174,216,greedy_phase1,100,100,100,0.0,0.9999999999999916,False,0.0035240650177001953
10,random,Universal,random,5,20,174,216,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.012201547622680664
10,random,Universal,random,5,20,174,216,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.11440730094909668
10,random,Universal,random,5,20,175,217,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.002995014190673828
10,random,Universal,random,5,20,175,217,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999931,False,0.029077529907226562
10,random,Universal,random,5,20,175,217,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999931,False,0.14753413200378418
10,random,Universal,random,5,20,176,218,greedy_phase1,100,100,100,0.0,0.9999999999999897,False,0.00250244140625
10,random,Universal,random,5,20,176,218,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999908,False,0.03163313865661621
10,random,Universal,random,5,20,176,218,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999908,False,0.1211555004119873
10,random,Universal,random,5,20,177,219,greedy_phase1,100,100,100,0.0,0.9999999999999944,False,0.003038167953491211
10,random,Universal,random,5,20,177,219,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999995,False,0.03560495376586914
10,random,Universal,random,5,20,177,219,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999995,False,0.2206287384033203
10,random,Universal,random,5,20,178,220,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.006514787673950195
10,random,Universal,random,5,20,178,220,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999911,False,0.01796412467956543
10,random,Universal,random,5,20,178,220,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999911,False,0.19784116744995117
10,random,Universal,random,5,20,179,221,greedy_phase1,100,100,100,0.0,0.9999999999999944,False,0.005501747131347656
10,random,Universal,random,5,20,179,221,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.01916813850402832
10,random,Universal,random,5,20,179,221,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999944,False,0.3107337951660156
10,random,Universal,random,5,20,180,222,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.009502887725830078
10,random,Universal,random,5,20,180,222,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.05444836616516113
10,random,Universal,random,5,20,180,222,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.24229001998901367
10,random,Universal,random,5,20,181,223,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.003069639205932617
10,random,Universal,random,5,20,181,223,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.016742944717407227
10,random,Universal,random,5,20,181,223,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.12420010566711426
10,random,Universal,random,5,20,182,224,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0032660961151123047
10,random,Universal,random,5,20,182,224,commutation_phase2,100,100,100,0.0,0.9999999999999918,False,0.011051416397094727
10,random,Universal,random,5,20,182,224,hybrid_phase1_2,100,100,100,0.0,0.9999999999999918,False,0.12178826332092285
10,random,Universal,random,5,20,183,225,greedy_phase1,100,100,100,0.0,0.9999999999999908,False,0.001650094985961914
10,random,Universal,random,5,20,183,225,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.02313971519470215
10,random,Universal,random,5,20,183,225,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.13225936889648438
10,random,Universal,random,5,20,184,226,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.003520488739013672
10,random,Universal,random,5,20,184,226,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.023101091384887695
10,random,Universal,random,5,20,184,226,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.16060972213745117
10,random,Universal,random,5,20,185,227,greedy_phase1,100,100,100,0.0,0.9999999999999888,False,0.0020110607147216797
10,random,Universal,random,5,20,185,227,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999892,False,0.03223896026611328
10,random,Universal,random,5,20,185,227,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999892,False,0.13463521003723145
10,random,Universal,random,5,20,186,228,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.005253314971923828
10,random,Universal,random,5,20,186,228,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999922,False,0.02595686912536621
10,random,Universal,random,5,20,186,228,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999922,False,0.1269392967224121
10,random,Universal,random,5,20,187,229,greedy_phase1,100,100,100,0.0,0.9999999999999888,False,0.003282308578491211
10,random,Universal,random,5,20,187,229,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999897,False,0.030432701110839844
10,random,Universal,random,5,20,187,229,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999897,False,0.14408254623413086
10,random,Universal,random,5,20,188,230,greedy_phase1,100,100,100,0.0,0.9999999999999933,False,0.005207061767578125
10,random,Universal,random,5,20,188,230,commutation_phase2,100,100,100,0.0,0.9999999999999933,False,0.00986790657043457
10,random,Universal,random,5,20,188,230,hybrid_phase1_2,100,100,100,0.0,0.9999999999999933,False,0.11594009399414062
10,random,Universal,random,5,20,189,231,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.004018306732177734
10,random,Universal,random,5,20,189,231,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.023493051528930664
10,random,Universal,random,5,20,189,231,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.12801098823547363
10,random,Universal,random,5,20,190,232,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.004010438919067383
10,random,Universal,random,5,20,190,232,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.0188140869140625
10,random,Universal,random,5,20,190,232,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.1126260757446289
10,random,Universal,random,5,20,191,233,greedy_phase1,100,100,100,0.0,0.9999999999999925,False,0.0030677318572998047
10,random,Universal,random,5,20,191,233,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999936,False,0.03573155403137207
10,random,Universal,random,5,20,191,233,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999936,False,0.13987493515014648
10,random,Universal,random,5,20,192,234,greedy_phase1,100,100,100,0.0,0.9999999999999892,False,0.004367351531982422
10,random,Universal,random,5,20,192,234,commutation_phase2,100,100,90,0.09999999999999998,0.9999999999999911,False,0.042792320251464844
10,random,Universal,random,5,20,192,234,hybrid_phase1_2,100,100,90,0.09999999999999998,0.9999999999999911,False,0.11877775192260742
10,random,Universal,random,5,20,193,235,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0033125877380371094
10,random,Universal,random,5,20,193,235,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.015613079071044922
10,random,Universal,random,5,20,193,235,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999918,False,0.14353179931640625
10,random,Universal,random,5,20,194,236,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.003515005111694336
10,random,Universal,random,5,20,194,236,commutation_phase2,100,100,100,0.0,0.9999999999999931,False,0.01280522346496582
10,random,Universal,random,5,20,194,236,hybrid_phase1_2,100,100,100,0.0,0.9999999999999931,False,0.11218070983886719
10,random,Universal,random,5,20,195,237,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0036356449127197266
10,random,Universal,random,5,20,195,237,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999992,False,0.027177810668945312
10,random,Universal,random,5,20,195,237,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999992,False,0.12448692321777344
10,random,Universal,random,5,20,196,238,greedy_phase1,100,100,100,0.0,0.9999999999999938,False,0.002000093460083008
10,random,Universal,random,5,20,196,238,commutation_phase2,100,100,98,0.020000000000000018,0.999999999999994,False,0.015609502792358398
10,random,Universal,random,5,20,196,238,hybrid_phase1_2,100,100,98,0.020000000000000018,0.999999999999994,False,0.13037538528442383
10,random,Universal,random,5,20,197,239,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0036878585815429688
10,random,Universal,random,5,20,197,239,commutation_phase2,100,100,100,0.0,0.9999999999999922,False,0.008750438690185547
10,random,Universal,random,5,20,197,239,hybrid_phase1_2,100,100,100,0.0,0.9999999999999922,False,0.10308218002319336
10,random,Universal,random,5,20,198,240,greedy_phase1,100,100,100,0.0,0.999999999999994,False,0.004718780517578125
10,random,Universal,random,5,20,198,240,commutation_phase2,100,100,100,0.0,0.999999999999994,False,0.011125802993774414
10,random,Universal,random,5,20,198,240,hybrid_phase1_2,100,100,100,0.0,0.999999999999994,False,0.11205172538757324
10,random,Universal,random,5,20,199,241,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.0031020641326904297
10,random,Universal,random,5,20,199,241,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999916,False,0.01948833465576172
10,random,Universal,random,5,20,199,241,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999916,False,0.13214707374572754
10,structured,Structured,brickwork,5,20,0,142,greedy_phase1,140,140,140,0.0,1.0,False,0.004998445510864258
10,structured,Structured,brickwork,5,20,0,142,commutation_phase2,140,140,140,0.0,1.0,False,0.017134666442871094
10,structured,Structured,brickwork,5,20,0,142,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.16390728950500488
10,structured,Structured,brickwork,5,20,1,143,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.004021167755126953
10,structured,Structured,brickwork,5,20,1,143,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.02041149139404297
10,structured,Structured,brickwork,5,20,1,143,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.17940044403076172
10,structured,Structured,brickwork,5,20,2,144,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.004370212554931641
10,structured,Structured,brickwork,5,20,2,144,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.015281200408935547
10,structured,Structured,brickwork,5,20,2,144,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.14688801765441895
10,structured,Structured,brickwork,5,20,3,145,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.005239963531494141
10,structured,Structured,brickwork,5,20,3,145,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.019021034240722656
10,structured,Structured,brickwork,5,20,3,145,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.1655442714691162
10,structured,Structured,brickwork,5,20,4,146,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.004996776580810547
10,structured,Structured,brickwork,5,20,4,146,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.018682003021240234
10,structured,Structured,brickwork,5,20,4,146,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.1563253402709961
10,structured,Structured,brickwork,5,20,5,147,greedy_phase1,140,140,140,0.0,1.0,False,0.0020012855529785156
10,structured,Structured,brickwork,5,20,5,147,commutation_phase2,140,140,140,0.0,1.0,False,0.016350507736206055
10,structured,Structured,brickwork,5,20,5,147,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.16542601585388184
10,structured,Structured,brickwork,5,20,6,148,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.004012346267700195
10,structured,Structured,brickwork,5,20,6,148,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.017527341842651367
10,structured,Structured,brickwork,5,20,6,148,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.13003897666931152
10,structured,Structured,brickwork,5,20,7,149,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.00400543212890625
10,structured,Structured,brickwork,5,20,7,149,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.016077518463134766
10,structured,Structured,brickwork,5,20,7,149,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.14422011375427246
10,structured,Structured,brickwork,5,20,8,150,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.004998922348022461
10,structured,Structured,brickwork,5,20,8,150,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.016515731811523438
10,structured,Structured,brickwork,5,20,8,150,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.1432480812072754
10,structured,Structured,brickwork,5,20,9,151,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.004910707473754883
10,structured,Structured,brickwork,5,20,9,151,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.016314983367919922
10,structured,Structured,brickwork,5,20,9,151,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.17298054695129395
10,structured,Structured,brickwork,5,20,10,152,greedy_phase1,140,140,140,0.0,1.0000000000000018,False,0.004522562026977539
10,structured,Structured,brickwork,5,20,10,152,commutation_phase2,140,140,140,0.0,1.0000000000000018,False,0.012254953384399414
10,structured,Structured,brickwork,5,20,10,152,hybrid_phase1_2,140,140,140,0.0,1.0000000000000018,False,0.1450350284576416
10,structured,Structured,brickwork,5,20,11,153,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.005001068115234375
10,structured,Structured,brickwork,5,20,11,153,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.01397085189819336
10,structured,Structured,brickwork,5,20,11,153,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.1447603702545166
10,structured,Structured,brickwork,5,20,12,154,greedy_phase1,140,140,140,0.0,0.9999999999999957,False,0.00400233268737793
10,structured,Structured,brickwork,5,20,12,154,commutation_phase2,140,140,140,0.0,0.9999999999999957,False,0.011512994766235352
10,structured,Structured,brickwork,5,20,12,154,hybrid_phase1_2,140,140,140,0.0,0.9999999999999957,False,0.14358806610107422
10,structured,Structured,brickwork,5,20,13,155,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.005013465881347656
10,structured,Structured,brickwork,5,20,13,155,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.01709270477294922
